index,running,waiting,started,step,time,relative_time,broken,timedout,agreement,results,n_negotiators,has_error,error_details,erred_negotiator,erred_agent,threads,last_thread,left_negotiators,current_offer,current_proposer,current_proposer_agent,n_acceptances,new_offers,new_offerer_agents,last_negotiator,current_data,new_data,utilities,max_utils,min_utils,reserved_values,partners,params,run_id,execution_time,negotiator_names,negotiator_ids,negotiator_types,negotiator_times,n_steps,time_limit,shared_n_steps,shared_time_limit,pend,pend_per_second,step_time_limit,negotiator_time_limit,annotation,scenario,mechanism_name,mechanism_type,effective_scenario_name,last_step,last_time,scored_indices,rep,n_repetitions,pareto_optimality,nash_optimality,kalai_optimality,modified_kalai_optimality,max_welfare_optimality,ks_optimality,modified_ks_optimality,__python_class__,fairness
343,False,False,True,38,0.030627542,0.7647058823529411,False,False,"(7, 8, 1, 'premium')",,2,False,,,,{},,[],"[7, 8, 1, 'premium']",LinearTBNegotiator@1,,2,[],"[None, None]",LinearTBNegotiator@1,,[],"(0.7076023391812865, 0.2923976608187134)","[1.0, 1.0]","[0.0, 0.0]","(0.004370114375307104, 0.0034960628013070215)","['GeniusBOABaselineNegotiator', 'LinearTBNegotiator']",,5LzF5Fc1YbM,0.030865582986734807,"['GeniusBOABaselineNegotiator@0', 'LinearTBNegotiator@1']","['GeniusBOABaselineNegotiator@0', 'LinearTBNegotiator@1']","['src.negotiators.GeniusBOABaselineNegotiator', 'negmas.gb.negotiators.timebased.LinearTBNegotiator']","[0.006221625430043787, 0.02153670508414507]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 1, 'n_repetitions': 2}",S4_A,5LzF5Fc1YbM,negmas.sao.mechanism.SAOMechanism,5LzF5Fc1YbM,38,0.030627542,,1,2,0.9999999999999999,0.7953216374269007,0.7953216374269007,0.7953216374269007,0.9999999999999998,0.7953216374269007,0.7953216374269007,negmas.preferences.ops.OutcomeOptimality,0.7953216374269007
344,False,False,True,37,0.029160125,0.7450980392156863,False,False,"(9, 10, 8, 'standard')",,2,False,,,,{},,[],"[9, 10, 8, 'standard']",SmartAspirationNegotiator@0,,2,"[['SmartAspirationNegotiator@0', [9, 10, 8, 'standard']]]",[None],SmartAspirationNegotiator@0,,"[['SmartAspirationNegotiator@0', None]]","(0.7543859649122808, 0.7573099415204678)","[1.0, 1.0]","[0.09356725146198831, 0.046783625730994156]","(0.0009639366705748589, 0.0007811278057266481)","['SmartAspirationNegotiator', 'BoulwareTBNegotiator']",,dnbZWLYxwYc,0.03481754200765863,"['SmartAspirationNegotiator@0', 'BoulwareTBNegotiator@1']","['SmartAspirationNegotiator@0', 'BoulwareTBNegotiator@1']","['src.negotiators.SmartAspirationNegotiator', 'negmas.gb.negotiators.timebased.BoulwareTBNegotiator']","[0.014168499212246388, 0.017757741967216134]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 1, 'n_repetitions': 2}",S5_F,dnbZWLYxwYc,negmas.sao.mechanism.SAOMechanism,dnbZWLYxwYc,37,0.029160125,,1,2,1.0,0.9807999989329749,0.9807999989329749,1.0,0.9995877842364035,1.0,1.0,negmas.preferences.ops.OutcomeOptimality,1.0
345,False,False,True,39,0.028844416,0.7843137254901961,False,False,"(9, 9, 5, 'standard')",,2,False,,,,{},,[],"[9, 9, 5, 'standard']",BoulwareTBNegotiator@1,,2,[],"[None, None]",BoulwareTBNegotiator@1,,[],"(0.6933073424301495, 0.7063027940220923)","[1.0, 1.0]","[0.09356725146198831, 0.046783625730994156]","(0.0008771261662935939, 0.0007442816259952948)","['GeniusBOABaselineNegotiator', 'BoulwareTBNegotiator']",,lfON-8cDnEs,0.02904854202643037,"['GeniusBOABaselineNegotiator@0', 'BoulwareTBNegotiator@1']","['GeniusBOABaselineNegotiator@0', 'BoulwareTBNegotiator@1']","['src.negotiators.GeniusBOABaselineNegotiator', 'negmas.gb.negotiators.timebased.BoulwareTBNegotiator']","[0.007336710637900978, 0.018681495042983443]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 1, 'n_repetitions': 2}",S0_F,lfON-8cDnEs,negmas.sao.mechanism.SAOMechanism,lfON-8cDnEs,39,0.028844416,,1,2,0.9462663627744217,0.9346036197574028,0.9346036197574028,0.9395037748202615,0.9254726358242911,0.9395037748202615,0.9395037748202615,negmas.preferences.ops.OutcomeOptimality,0.9395037748202615
346,False,False,True,38,0.060488917,0.7647058823529411,False,False,"(1, 7, 2, 'standard')",,2,False,,,,{},,[],"[1, 7, 2, 'standard']",GeniusBOABaselineNegotiator@1,,2,[],"[None, None]",GeniusBOABaselineNegotiator@1,,[],"(0.26900584795321636, 0.7309941520467835)","[1.0, 1.0]","[0.0, 0.0]","(0.0034960628013070215, 0.004370114375307104)","['LinearTBNegotiator', 'GeniusBOABaselineNegotiator']",,wSxXNUD3Ne4,0.06079841696191579,"['LinearTBNegotiator@0', 'GeniusBOABaselineNegotiator@1']","['LinearTBNegotiator@0', 'GeniusBOABaselineNegotiator@1']","['negmas.gb.negotiators.timebased.LinearTBNegotiator', 'src.negotiators.GeniusBOABaselineNegotiator']","[0.020993045007344335, 0.03677128878189251]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 0, 'n_repetitions': 2}",S4_A-1,wSxXNUD3Ne4,negmas.sao.mechanism.SAOMechanism,wSxXNUD3Ne4,38,0.060488917,,0,2,0.9999999999999999,0.7719298245614036,0.7719298245614036,0.7719298245614036,0.9999999999999999,0.7719298245614036,0.7719298245614036,negmas.preferences.ops.OutcomeOptimality,0.7719298245614036
347,False,False,True,43,0.032904458,0.8627450980392157,False,False,"(9, 2, 0, 'premium')",,2,False,,,,{},,[],"[9, 2, 0, 'premium']",SmartAspirationNegotiator@1,,2,[],"[None, None]",SmartAspirationNegotiator@1,,[],"(0.6854838709677419, 0.541734860883797)","[0.9999999999999999, 0.9999999999999999]","[0.0, 0.016366612111292964]","(0.0012950634439420957, 0.0006426653306037134)","['BoulwareTBNegotiator', 'SmartAspirationNegotiator']",,pKsvPBncACs,0.039023749995976686,"['BoulwareTBNegotiator@0', 'SmartAspirationNegotiator@1']","['BoulwareTBNegotiator@0', 'SmartAspirationNegotiator@1']","['negmas.gb.negotiators.timebased.BoulwareTBNegotiator', 'src.negotiators.SmartAspirationNegotiator']","[0.020130377961322665, 0.015571661235298961]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 0, 'n_repetitions': 2}",S2_E,pKsvPBncACs,negmas.sao.mechanism.SAOMechanism,pKsvPBncACs,43,0.032904458,,0,2,1.0,0.9508547189471204,0.9143580762567265,0.9301480822807243,0.9990919435291352,0.9301480822807243,0.9301480822807243,negmas.preferences.ops.OutcomeOptimality,0.9508547189471204
348,False,False,True,3,0.013354166,0.0784313725490196,False,False,"(8, 9, 8, 'premium')",,2,False,,,,{},,[],"[8, 9, 8, 'premium']",ConcederTBNegotiator@1,,2,[],"[None, None]",ConcederTBNegotiator@1,,[],"(0.5838206627680312, 0.5968161143599741)","[1.0, 1.0]","[0.046783625730994156, 0.09356725146198831]","(0.0007811278057266481, 0.0009639366705748589)","['ConcederTBNegotiator', 'ConcederTBNegotiator']",,aPS6WeXkF1o,0.01355579198570922,"['ConcederTBNegotiator@0', 'ConcederTBNegotiator@1']","['ConcederTBNegotiator@0', 'ConcederTBNegotiator@1']","['negmas.gb.negotiators.timebased.ConcederTBNegotiator', 'negmas.gb.negotiators.timebased.ConcederTBNegotiator']","[0.0065962099470198154, 0.006719041091855615]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 1, 'n_repetitions': 2}",S5_F-1,aPS6WeXkF1o,negmas.sao.mechanism.SAOMechanism,aPS6WeXkF1o,3,0.013354166,,1,2,0.8338690225980921,0.8213816800521802,0.8213816800521802,0.8218283087855961,0.7806795632742511,0.8218283087855961,0.8218283087855961,negmas.preferences.ops.OutcomeOptimality,0.8218283087855961
349,False,False,True,35,0.038941208,0.7058823529411765,False,False,"(7, 10, 1, 'premium')",,2,False,,,,{},,[],"[7, 10, 1, 'premium']",BoulwareTBNegotiator@0,,2,"[['BoulwareTBNegotiator@0', [7, 10, 1, 'premium']]]",[None],BoulwareTBNegotiator@0,,"[['BoulwareTBNegotiator@0', None]]","(0.7994924177520258, 0.3667966211825861)","[1.0, 1.0]","[0.09356725146198831, 0.046783625730994156]","(0.0009639366705748589, 0.0007811278057266481)","['BoulwareTBNegotiator', 'LinearTBNegotiator']",,JCpaCKtgQ8o,0.03920562501298264,"['BoulwareTBNegotiator@0', 'LinearTBNegotiator@1']","['BoulwareTBNegotiator@0', 'LinearTBNegotiator@1']","['negmas.gb.negotiators.timebased.BoulwareTBNegotiator', 'negmas.gb.negotiators.timebased.LinearTBNegotiator']","[0.01749350008321926, 0.018947835837025195]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 0, 'n_repetitions': 2}",S5_F,JCpaCKtgQ8o,negmas.sao.mechanism.SAOMechanism,JCpaCKtgQ8o,35,0.038941208,,0,2,0.9391382745772429,0.7157177189149243,0.7157177189149243,0.701145103828247,0.7711923219788893,0.701145103828247,0.701145103828247,negmas.preferences.ops.OutcomeOptimality,0.7157177189149243
350,False,False,True,6,0.016219125,0.13725490196078433,False,False,"(9, 10, 2, 'standard')",,2,False,,,,{},,[],"[9, 10, 2, 'standard']",ConcederTBNegotiator@1,,2,[],"[None, None]",ConcederTBNegotiator@1,,[],"(0.5331541218637992, 0.44971813056919435)","[0.9999999999999999, 0.9999999999999999]","[0.0, 0.016366612111292964]","(0.0010624744725208587, 0.0007574209704742231)","['ConcederTBNegotiator', 'ConcederTBNegotiator']",,mqrTIo0M6Rw,0.016425999987404794,"['ConcederTBNegotiator@0', 'ConcederTBNegotiator@1']","['ConcederTBNegotiator@0', 'ConcederTBNegotiator@1']","['negmas.gb.negotiators.timebased.ConcederTBNegotiator', 'negmas.gb.negotiators.timebased.ConcederTBNegotiator']","[0.008047459181398153, 0.007912956003565341]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 0, 'n_repetitions': 2}",S3_E,mqrTIo0M6Rw,negmas.sao.mechanism.SAOMechanism,mqrTIo0M6Rw,6,0.016219125,,0,2,0.8829793189802546,0.8750503643735918,0.8735938136947262,0.8829793189802546,0.8001668516276624,0.8829793189802546,0.8829793189802546,negmas.preferences.ops.OutcomeOptimality,0.8829793189802546
351,False,False,True,32,0.033632625,0.6470588235294118,False,False,"(9, 3, 5, 'basic')",,2,False,,,,{},,[],"[9, 3, 5, 'basic']",SmartAspirationNegotiator@1,,2,[],"[None, None]",SmartAspirationNegotiator@1,,[],"(0.2059779077322937, 0.8778427550357375)","[1.0, 1.0]","[0.09356725146198831, 0.046783625730994156]","(0.0009639366705748589, 0.0007811278057266481)","['ConcederTBNegotiator', 'SmartAspirationNegotiator']",,xwsB842RTQc,0.03936200001044199,"['ConcederTBNegotiator@0', 'SmartAspirationNegotiator@1']","['ConcederTBNegotiator@0', 'SmartAspirationNegotiator@1']","['negmas.gb.negotiators.timebased.ConcederTBNegotiator', 'src.negotiators.SmartAspirationNegotiator']","[0.023772867920342833, 0.013086663035210222]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 0, 'n_repetitions': 2}",S5_F,xwsB842RTQc,negmas.sao.mechanism.SAOMechanism,xwsB842RTQc,32,0.033632625,,0,2,0.977991611797476,0.5566644835268639,0.5566644835268639,0.5731311073045606,0.7166612611675568,0.5731311073045606,0.5731311073045606,negmas.preferences.ops.OutcomeOptimality,0.5731311073045606
352,False,False,True,42,0.033007625,0.8431372549019608,False,False,"(3, 10, 5, 'basic')",,2,False,,,,{},,[],"[3, 10, 5, 'basic']",SmartAspirationNegotiator@0,,2,"[['SmartAspirationNegotiator@0', [3, 10, 5, 'basic']]]",[None],SmartAspirationNegotiator@0,,"[['SmartAspirationNegotiator@0', None]]","(0.5238095238095238, 0.6345827581547269)","[1.0, 1.0]","[0.0, 0.023809523809523808]","(0.002193248997500751, 0.0007754352238636291)","['SmartAspirationNegotiator', 'BoulwareTBNegotiator']",,4dsyCzk1vio,0.03786270797718316,"['SmartAspirationNegotiator@0', 'BoulwareTBNegotiator@1']","['SmartAspirationNegotiator@0', 'BoulwareTBNegotiator@1']","['src.negotiators.SmartAspirationNegotiator', 'negmas.gb.negotiators.timebased.BoulwareTBNegotiator']","[0.015142545977141708, 0.01940253854263574]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 0, 'n_repetitions': 2}",S1_B,4dsyCzk1vio,negmas.sao.mechanism.SAOMechanism,4dsyCzk1vio,42,0.033007625,,0,2,0.9823108132553978,0.9156542223097626,0.9371370162294771,0.9371370162294771,0.9322732668297498,0.9371370162294771,0.9371370162294771,negmas.preferences.ops.OutcomeOptimality,0.9371370162294771
353,False,False,True,30,0.031663458,0.6078431372549019,False,False,"(1, 4, 0, 'premium')",,2,False,,,,{},,[],"[1, 4, 0, 'premium']",ConcederTBNegotiator@0,,2,"[['ConcederTBNegotiator@0', [1, 4, 0, 'premium']]]",[None],ConcederTBNegotiator@0,,"[['ConcederTBNegotiator@0', None]]","(0.1387525004546281, 0.9144540713339779)","[0.9999999999999999, 0.9999999999999999]","[0.016366612111292964, 0.0]","(0.0006426653306037134, 0.0012950634439420957)","['ConcederTBNegotiator', 'SmartAspirationNegotiator']",,FUdppUGA1XA,0.037102875008713454,"['ConcederTBNegotiator@0', 'SmartAspirationNegotiator@1']","['ConcederTBNegotiator@0', 'SmartAspirationNegotiator@1']","['negmas.gb.negotiators.timebased.ConcederTBNegotiator', 'src.negotiators.SmartAspirationNegotiator']","[0.022018338029738516, 0.012567830679472536]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 1, 'n_repetitions': 2}",S2_E-1,FUdppUGA1XA,negmas.sao.mechanism.SAOMechanism,FUdppUGA1XA,30,0.031663458,,1,2,0.9875390245474492,0.6218815860491587,0.588727183871518,0.6055037501538055,0.857426776038838,0.6055037501538055,0.6055037501538055,negmas.preferences.ops.OutcomeOptimality,0.6218815860491587
354,False,False,True,39,0.033758125,0.7843137254901961,False,False,"(9, 7, 8, 'premium')",,2,False,,,,{},,[],"[9, 7, 8, 'premium']",SmartAspirationNegotiator@0,,2,"[['SmartAspirationNegotiator@0', [9, 7, 8, 'premium']]]",[None],SmartAspirationNegotiator@0,,"[['SmartAspirationNegotiator@0', None]]","(0.6995817421349336, 0.253828356729652)","[0.9999999999999999, 0.9999999999999999]","[0.016366612111292964, 0.0]","(0.0007574209704742231, 0.0010624744725208587)","['SmartAspirationNegotiator', 'LinearTBNegotiator']",,fI1d0E9zMxk,0.03952300001401454,"['SmartAspirationNegotiator@0', 'LinearTBNegotiator@1']","['SmartAspirationNegotiator@0', 'LinearTBNegotiator@1']","['src.negotiators.SmartAspirationNegotiator', 'negmas.gb.negotiators.timebased.LinearTBNegotiator']","[0.014291335071902722, 0.02215969783719629]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 0, 'n_repetitions': 2}",S3_E-1,fI1d0E9zMxk,negmas.sao.mechanism.SAOMechanism,fI1d0E9zMxk,39,0.033758125,,0,2,0.9845829745045027,0.7159757289221454,0.7519186022843661,0.7393675598672658,0.7761813961377478,0.7393675598672658,0.7393675598672658,negmas.preferences.ops.OutcomeOptimality,0.7519186022843661
355,False,False,True,43,0.028584292,0.8627450980392157,False,False,"(2, 5, 7, 'standard')",,2,False,,,,{},,[],"[2, 5, 7, 'standard']",GeniusBOABaselineNegotiator@0,,2,"[['GeniusBOABaselineNegotiator@0', [2, 5, 7, 'standard']]]",[None],GeniusBOABaselineNegotiator@0,,"[['GeniusBOABaselineNegotiator@0', None]]","(0.4970760233918128, 0.5029239766081871)","[1.0, 1.0]","[0.0, 0.0]","(0.004370114375307104, 0.0034960628013070215)","['GeniusBOABaselineNegotiator', 'BoulwareTBNegotiator']",,Vn4BLFGLDMY,0.02884804201312363,"['GeniusBOABaselineNegotiator@0', 'BoulwareTBNegotiator@1']","['GeniusBOABaselineNegotiator@0', 'BoulwareTBNegotiator@1']","['src.negotiators.GeniusBOABaselineNegotiator', 'negmas.gb.negotiators.timebased.BoulwareTBNegotiator']","[0.0064297079225070775, 0.019071238697506487]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 1, 'n_repetitions': 2}",S4_A,Vn4BLFGLDMY,negmas.sao.mechanism.SAOMechanism,Vn4BLFGLDMY,43,0.028584292,,1,2,0.9999999999999999,0.9941520467836257,0.9941520467836257,0.9999999999999999,0.9999999999999999,0.9941520467836257,0.9999999999999999,negmas.preferences.ops.OutcomeOptimality,0.9941520467836257
356,False,False,True,2,0.011474709,0.058823529411764705,False,False,"(4, 10, 3, 'basic')",,2,False,,,,{},,[],"[4, 10, 3, 'basic']",ConcederTBNegotiator@0,,2,"[['ConcederTBNegotiator@0', [4, 10, 3, 'basic']]]",[None],ConcederTBNegotiator@0,,"[['ConcederTBNegotiator@0', None]]","(0.5664529123725907, 0.5608465608465609)","[1.0, 1.0]","[0.023809523809523808, 0.0]","(0.0007754352238636291, 0.002193248997500751)","['ConcederTBNegotiator', 'ConcederTBNegotiator']",,qUbKeClESj0,0.011691417021211237,"['ConcederTBNegotiator@0', 'ConcederTBNegotiator@1']","['ConcederTBNegotiator@0', 'ConcederTBNegotiator@1']","['negmas.gb.negotiators.timebased.ConcederTBNegotiator', 'negmas.gb.negotiators.timebased.ConcederTBNegotiator']","[0.006170042033772916, 0.005348958948161453]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 1, 'n_repetitions': 2}",S1_B-1,qUbKeClESj0,negmas.sao.mechanism.SAOMechanism,qUbKeClESj0,2,0.011474709,,1,2,0.9609009237432099,0.9431329833373322,0.9532848494831877,0.9532848494831877,0.9072497969439234,0.9532848494831877,0.9532848494831877,negmas.preferences.ops.OutcomeOptimality,0.9532848494831877
357,False,False,True,37,0.03121875,0.7450980392156863,False,False,"(4, 5, 0, 'basic')",,2,False,,,,{},,[],"[4, 5, 0, 'basic']",SmartAspirationNegotiator@0,,2,"[['SmartAspirationNegotiator@0', [4, 5, 0, 'basic']]]",[None],SmartAspirationNegotiator@0,,"[['SmartAspirationNegotiator@0', None]]","(0.7258064516129032, 0.30187306783051465)","[0.9999999999999999, 0.9999999999999999]","[0.0, 0.016366612111292964]","(0.0010624744725208587, 0.0007574209704742231)","['SmartAspirationNegotiator', 'LinearTBNegotiator']",,rMxIx4mKDPA,0.03693625004962087,"['SmartAspirationNegotiator@0', 'LinearTBNegotiator@1']","['SmartAspirationNegotiator@0', 'LinearTBNegotiator@1']","['src.negotiators.SmartAspirationNegotiator', 'negmas.gb.negotiators.timebased.LinearTBNegotiator']","[0.01406746549764648, 0.019978994561824948]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 1, 'n_repetitions': 2}",S3_E,rMxIx4mKDPA,negmas.sao.mechanism.SAOMechanism,rMxIx4mKDPA,37,0.03121875,,1,2,0.9454102745825437,0.7845053897860967,0.7558778564162505,0.7723591634059338,0.8366449286972107,0.7723591634059338,0.7723591634059338,negmas.preferences.ops.OutcomeOptimality,0.7845053897860967
358,False,False,True,42,0.032562292,0.8431372549019608,False,False,"(9, 2, 0, 'premium')",,2,False,,,,{},,[],"[9, 2, 0, 'premium']",SmartAspirationNegotiator@0,,2,"[['SmartAspirationNegotiator@0', [9, 2, 0, 'premium']]]",[None],SmartAspirationNegotiator@0,,"[['SmartAspirationNegotiator@0', None]]","(0.541734860883797, 0.6854838709677419)","[0.9999999999999999, 0.9999999999999999]","[0.016366612111292964, 0.0]","(0.0007574209704742231, 0.0010624744725208587)","['SmartAspirationNegotiator', 'BoulwareTBNegotiator']",,RbpEFa0mt0k,0.0384146660217084,"['SmartAspirationNegotiator@0', 'BoulwareTBNegotiator@1']","['SmartAspirationNegotiator@0', 'BoulwareTBNegotiator@1']","['src.negotiators.SmartAspirationNegotiator', 'negmas.gb.negotiators.timebased.BoulwareTBNegotiator']","[0.015428840706590563, 0.019681867270264775]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 0, 'n_repetitions': 2}",S3_E-1,RbpEFa0mt0k,negmas.sao.mechanism.SAOMechanism,RbpEFa0mt0k,42,0.032562292,,0,2,1.0,0.9508547189471204,0.9143580762567265,0.9301480822807243,0.9990919435291352,0.9301480822807243,0.9301480822807243,negmas.preferences.ops.OutcomeOptimality,0.9508547189471204
359,False,False,True,37,0.029417792,0.7450980392156863,False,False,"(9, 10, 8, 'standard')",,2,False,,,,{},,[],"[9, 10, 8, 'standard']",SmartAspirationNegotiator@0,,2,"[['SmartAspirationNegotiator@0', [9, 10, 8, 'standard']]]",[None],SmartAspirationNegotiator@0,,"[['SmartAspirationNegotiator@0', None]]","(0.7543859649122808, 0.7573099415204678)","[1.0, 1.0]","[0.09356725146198831, 0.046783625730994156]","(0.0008771261662935939, 0.0007442816259952948)","['SmartAspirationNegotiator', 'BoulwareTBNegotiator']",,0bZMSf5dq-E,0.035280542040709406,"['SmartAspirationNegotiator@0', 'BoulwareTBNegotiator@1']","['SmartAspirationNegotiator@0', 'BoulwareTBNegotiator@1']","['src.negotiators.SmartAspirationNegotiator', 'negmas.gb.negotiators.timebased.BoulwareTBNegotiator']","[0.014448787842411548, 0.01783519791206345]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 1, 'n_repetitions': 2}",S0_F,0bZMSf5dq-E,negmas.sao.mechanism.SAOMechanism,0bZMSf5dq-E,37,0.029417792,,1,2,1.0,0.9807999989329749,0.9807999989329749,1.0,0.9995877842364035,1.0,1.0,negmas.preferences.ops.OutcomeOptimality,1.0
360,False,False,True,39,0.032999583,0.7843137254901961,False,False,"(6, 4, 9, 'standard')",,2,False,,,,{},,[],"[6, 4, 9, 'standard']",LinearTBNegotiator@0,,2,"[['LinearTBNegotiator@0', [6, 4, 9, 'standard']]]",[None],LinearTBNegotiator@0,,"[['LinearTBNegotiator@0', None]]","(0.23703471649526825, 0.6710310965630115)","[0.9999999999999999, 0.9999999999999999]","[0.0, 0.016366612111292964]","(0.0012950634439420957, 0.0006426653306037134)","['LinearTBNegotiator', 'GeniusBOABaselineNegotiator']",,6vZ3o4RKx-c,0.033254000009037554,"['LinearTBNegotiator@0', 'GeniusBOABaselineNegotiator@1']","['LinearTBNegotiator@0', 'GeniusBOABaselineNegotiator@1']","['negmas.gb.negotiators.timebased.LinearTBNegotiator', 'src.negotiators.GeniusBOABaselineNegotiator']","[0.023010958218947053, 0.007181493914686143]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 1, 'n_repetitions': 2}",S2_E,6vZ3o4RKx-c,negmas.sao.mechanism.SAOMechanism,6vZ3o4RKx-c,39,0.032999583,,1,2,0.9694735723246475,0.70911502398021,0.7441159507431945,0.7325810824533303,0.7392661263016912,0.7325810824533303,0.7325810824533303,negmas.preferences.ops.OutcomeOptimality,0.7441159507431945
361,False,False,True,26,0.030926833,0.5294117647058824,False,False,"(2, 3, 8, 'premium')",,2,False,,,,{},,[],"[2, 3, 8, 'premium']",LinearTBNegotiator@0,,2,"[['LinearTBNegotiator@0', [2, 3, 8, 'premium']]]",[None],LinearTBNegotiator@0,,"[['LinearTBNegotiator@0', None]]","(0.4970760233918128, 0.502923976608187)","[1.0, 1.0]","[0.0, 0.0]","(0.0034960628013070215, 0.004370114375307104)","['LinearTBNegotiator', 'LinearTBNegotiator']",,mRO1tb6KxXg,0.031204709026496857,"['LinearTBNegotiator@0', 'LinearTBNegotiator@1']","['LinearTBNegotiator@0', 'LinearTBNegotiator@1']","['negmas.gb.negotiators.timebased.LinearTBNegotiator', 'negmas.gb.negotiators.timebased.LinearTBNegotiator']","[0.014900919806677848, 0.014261953649111092]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 0, 'n_repetitions': 2}",S4_A-1,mRO1tb6KxXg,negmas.sao.mechanism.SAOMechanism,mRO1tb6KxXg,26,0.030926833,,0,2,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,negmas.preferences.ops.OutcomeOptimality,0.9999999999999998
362,False,False,True,43,0.043718333,0.8627450980392157,False,False,"(9, 10, 1, 'basic')",,2,False,,,,{},,[],"[9, 10, 1, 'basic']",BoulwareTBNegotiator@0,,2,"[['BoulwareTBNegotiator@0', [9, 10, 1, 'basic']]]",[None],BoulwareTBNegotiator@0,,"[['BoulwareTBNegotiator@0', None]]","(0.503182396799418, 0.5465949820788529)","[0.9999999999999999, 0.9999999999999999]","[0.016366612111292964, 0.0]","(0.0006426653306037134, 0.0012950634439420957)","['BoulwareTBNegotiator', 'BoulwareTBNegotiator']",,sZDfIdHJADc,0.04399412503698841,"['BoulwareTBNegotiator@0', 'BoulwareTBNegotiator@1']","['BoulwareTBNegotiator@0', 'BoulwareTBNegotiator@1']","['negmas.gb.negotiators.timebased.BoulwareTBNegotiator', 'negmas.gb.negotiators.timebased.BoulwareTBNegotiator']","[0.02034633664879948, 0.020272872410714626]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 0, 'n_repetitions': 2}",S2_E-1,sZDfIdHJADc,negmas.sao.mechanism.SAOMechanism,sZDfIdHJADc,43,0.043718333,,0,2,0.9210437943802361,0.9101795645181664,0.9126584534033798,0.9210437943802361,0.8546350332788867,0.9210437943802361,0.9210437943802361,negmas.preferences.ops.OutcomeOptimality,0.9210437943802361
363,False,False,True,43,0.042977958,0.8627450980392157,False,False,"(9, 10, 1, 'basic')",,2,False,,,,{},,[],"[9, 10, 1, 'basic']",BoulwareTBNegotiator@0,,2,"[['BoulwareTBNegotiator@0', [9, 10, 1, 'basic']]]",[None],BoulwareTBNegotiator@0,,"[['BoulwareTBNegotiator@0', None]]","(0.503182396799418, 0.5465949820788529)","[0.9999999999999999, 0.9999999999999999]","[0.016366612111292964, 0.0]","(0.0007574209704742231, 0.0010624744725208587)","['BoulwareTBNegotiator', 'BoulwareTBNegotiator']",,p4TYjoo2IoU,0.04323875001864508,"['BoulwareTBNegotiator@0', 'BoulwareTBNegotiator@1']","['BoulwareTBNegotiator@0', 'BoulwareTBNegotiator@1']","['negmas.gb.negotiators.timebased.BoulwareTBNegotiator', 'negmas.gb.negotiators.timebased.BoulwareTBNegotiator']","[0.020111801917664707, 0.019796243344899267]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 0, 'n_repetitions': 2}",S3_E-1,p4TYjoo2IoU,negmas.sao.mechanism.SAOMechanism,p4TYjoo2IoU,43,0.042977958,,0,2,0.9210437943802361,0.9101795645181664,0.9126584534033798,0.9210437943802361,0.8546350332788867,0.9210437943802361,0.9210437943802361,negmas.preferences.ops.OutcomeOptimality,0.9210437943802361
