index,strategy,utility,reserved_value,advantage,partner_welfare,welfare,scenario,partners,time,negotiator_id,has_error,self_error,mechanism_error,error_details,mechanism_name,nash_optimality,kalai_optimality,ks_optimality,max_welfare_optimality,pareto_optimality,fairness,modified_kalai_optimality,modified_ks_optimality
548,GeniusBOABaselineNegotiator,0.49405692864529305,0.0010624744725208587,0.49351880530511794,0.5633751591198399,0.5287160438825664,S3_E,BoulwareTBNegotiator,0.007266420056112111,GeniusBOABaselineNegotiator@0,False,False,False,,DNXWZm46e-Y,0.8961624518430267,0.9204659248418944,0.9173845975320372,0.8608668139553324,0.9213631521657724,0.9204659248418944,0.9173845975320372,0.9173845975320372
549,BoulwareTBNegotiator,0.5633751591198399,0.0007574209704742231,0.563044199633472,0.49405692864529305,0.5287160438825664,S3_E,GeniusBOABaselineNegotiator,0.01979270880110562,BoulwareTBNegotiator@1,False,False,False,,DNXWZm46e-Y,0.8961624518430267,0.9204659248418944,0.9173845975320372,0.8608668139553324,0.9213631521657724,0.9204659248418944,0.9173845975320372,0.9173845975320372
550,BoulwareTBNegotiator,0.578853046594982,0.0012950634439420957,0.5783069273119802,0.5457355882887797,0.5622943174418809,S2_E,GeniusBOABaselineNegotiator,0.020345252996776253,BoulwareTBNegotiator@0,False,False,False,,1NskEZOYYMI,0.9474842994747478,0.9483384723776958,0.9587829391141542,0.915539679875679,0.9587829391141542,0.9587829391141542,0.9587829391141542,0.9587829391141542
551,GeniusBOABaselineNegotiator,0.5457355882887797,0.0006426653306037134,0.5454434605600824,0.578853046594982,0.5622943174418809,S2_E,BoulwareTBNegotiator,0.007319957367144525,GeniusBOABaselineNegotiator@1,False,False,False,,1NskEZOYYMI,0.9474842994747478,0.9483384723776958,0.9587829391141542,0.915539679875679,0.9587829391141542,0.9587829391141542,0.9587829391141542,0.9587829391141542
552,BoulwareTBNegotiator,0.6031746031746031,0.0007754352238636291,0.6028666519879837,0.582010582010582,0.5925925925925926,S1_B-1,GeniusBOABaselineNegotiator,0.019738118397071958,BoulwareTBNegotiator@0,False,False,False,,8pBec2OfG0Y,0.9617153631935871,0.9802359416950643,0.9802359416950643,0.9538361758740667,0.9912092750886039,0.9802359416950643,0.9802359416950643,0.9802359416950643
553,GeniusBOABaselineNegotiator,0.582010582010582,0.002193248997500751,0.5810918120473099,0.6031746031746031,0.5925925925925926,S1_B-1,BoulwareTBNegotiator,0.0063544101431034505,GeniusBOABaselineNegotiator@1,False,False,False,,8pBec2OfG0Y,0.9617153631935871,0.9802359416950643,0.9802359416950643,0.9538361758740667,0.9912092750886039,0.9802359416950643,0.9802359416950643,0.9802359416950643
554,ConcederTBNegotiator,0.30734767025089604,0.0010624744725208587,0.30661096209860006,0.6919439898163302,0.4996458300336131,S3_E,LinearTBNegotiator,0.014216164243407547,ConcederTBNegotiator@0,False,False,False,,hrRzhSeTmmw,0.7541134173788117,0.7902421138444015,0.7774568873879285,0.8135340676414962,1.0,0.7902421138444015,0.7774568873879285,0.7774568873879285
555,LinearTBNegotiator,0.6919439898163302,0.0007574209704742231,0.6917104848725955,0.30734767025089604,0.4996458300336131,S3_E,ConcederTBNegotiator,0.01152254082262516,LinearTBNegotiator@1,False,False,False,,hrRzhSeTmmw,0.7541134173788117,0.7902421138444015,0.7774568873879285,0.8135340676414962,1.0,0.7902421138444015,0.7774568873879285,0.7774568873879285
556,LinearTBNegotiator,0.24786324786324784,0.0007574209704742231,0.2472931318967265,0.6956698318710994,0.47176653986717365,S3_E-1,GeniusBOABaselineNegotiator,0.022162539651617408,LinearTBNegotiator@0,False,False,False,,m0Z84KszFco,0.7519498281184096,0.726615866712041,0.7425460455799742,0.7681404088361475,0.91321639759814,0.7519498281184096,0.7425460455799742,0.7425460455799742
557,GeniusBOABaselineNegotiator,0.6956698318710994,0.0010624744725208587,0.6953461449271295,0.24786324786324784,0.47176653986717365,S3_E-1,LinearTBNegotiator,0.007063165074214339,GeniusBOABaselineNegotiator@1,False,False,False,,m0Z84KszFco,0.7519498281184096,0.726615866712041,0.7425460455799742,0.7681404088361475,0.91321639759814,0.7519498281184096,0.7425460455799742,0.7425460455799742
558,GeniusBOABaselineNegotiator,0.584795321637427,0.0007442816259952948,0.5844860622482134,0.6217898560631812,0.603292588850304,S0_F-1,BoulwareTBNegotiator,0.007947534031700343,GeniusBOABaselineNegotiator@0,False,False,False,,4Gepjiiu2FA,0.8356322357077108,0.8356322357077108,0.834585113574342,0.7978375803876622,0.8418817572733157,0.8356322357077108,0.834585113574342,0.834585113574342
559,BoulwareTBNegotiator,0.6217898560631812,0.0008771261662935939,0.6214578268180376,0.584795321637427,0.603292588850304,S0_F-1,GeniusBOABaselineNegotiator,0.020783825311809778,BoulwareTBNegotiator@1,False,False,False,,4Gepjiiu2FA,0.8356322357077108,0.8356322357077108,0.834585113574342,0.7978375803876622,0.8418817572733157,0.8356322357077108,0.834585113574342,0.834585113574342
560,SmartAspirationNegotiator,0.47368421052631576,0.004370114375307104,0.47137405468352794,0.5263157894736842,0.5,S4_A,BoulwareTBNegotiator,0.0161378689808771,SmartAspirationNegotiator@0,False,False,False,,xtroRTDi9rY,0.9707602339181286,0.9707602339181286,0.9707602339181286,1.0,0.9999999999999999,0.9707602339181286,0.9766081871345029,0.9766081871345029
561,BoulwareTBNegotiator,0.5263157894736842,0.0034960628013070215,0.5246539498299364,0.47368421052631576,0.5,S4_A,SmartAspirationNegotiator,0.0198120370041579,BoulwareTBNegotiator@1,False,False,False,,xtroRTDi9rY,0.9707602339181286,0.9707602339181286,0.9707602339181286,1.0,0.9999999999999999,0.9707602339181286,0.9766081871345029,0.9766081871345029
562,GeniusBOABaselineNegotiator,0.6933073424301495,0.0008771261662935939,0.69303809811395,0.7063027940220923,0.6998050682261209,S0_F,BoulwareTBNegotiator,0.0075734591810032725,GeniusBOABaselineNegotiator@0,False,False,False,,-05YTrDgsfc,0.9346036197574028,0.9346036197574028,0.9395037748202615,0.9254726358242911,0.9462663627744217,0.9395037748202615,0.9395037748202615,0.9395037748202615
563,BoulwareTBNegotiator,0.7063027940220923,0.0007442816259952948,0.7060840377718192,0.6933073424301495,0.6998050682261209,S0_F,GeniusBOABaselineNegotiator,0.018473034258931875,BoulwareTBNegotiator@1,False,False,False,,-05YTrDgsfc,0.9346036197574028,0.9346036197574028,0.9395037748202615,0.9254726358242911,0.9462663627744217,0.9395037748202615,0.9395037748202615,0.9395037748202615
564,GeniusBOABaselineNegotiator,0.868421052631579,0.0007442816259952948,0.8683230478955606,0.5935672514619883,0.7309941520467836,S0_F-1,ConcederTBNegotiator,0.006996999902185053,GeniusBOABaselineNegotiator@0,False,False,False,,RToVjGyyrFI,0.8324241332371594,0.8324241332371594,0.8513976513554027,0.9667193271145101,1.0,0.8513976513554027,0.8513976513554027,0.8513976513554027
565,ConcederTBNegotiator,0.5935672514619883,0.0008771261662935939,0.5932104456997367,0.868421052631579,0.7309941520467836,S0_F-1,GeniusBOABaselineNegotiator,0.022698621964082122,ConcederTBNegotiator@1,False,False,False,,RToVjGyyrFI,0.8324241332371594,0.8324241332371594,0.8513976513554027,0.9667193271145101,1.0,0.8513976513554027,0.8513976513554027,0.8513976513554027
566,LinearTBNegotiator,0.7076023391812865,0.004370114375307104,0.7063189192686266,0.2923976608187134,0.4999999999999999,S4_A,ConcederTBNegotiator,0.013411876047030091,LinearTBNegotiator@0,False,False,False,,V1pDr6NUafU,0.7953216374269007,0.7953216374269007,0.7953216374269007,0.9999999999999998,0.9999999999999999,0.7953216374269007,0.7953216374269007,0.7953216374269007
567,ConcederTBNegotiator,0.2923976608187134,0.0034960628013070215,0.28991515962249753,0.7076023391812865,0.4999999999999999,S4_A,LinearTBNegotiator,0.01553108380176127,ConcederTBNegotiator@1,False,False,False,,V1pDr6NUafU,0.7953216374269007,0.7953216374269007,0.7953216374269007,0.9999999999999998,0.9999999999999999,0.7953216374269007,0.7953216374269007,0.7953216374269007
568,LinearTBNegotiator,0.7689495968231964,0.0009639366705748589,0.7687266639736745,0.37426900584795325,0.5716093013355749,S5_F,ConcederTBNegotiator,0.010568791709374636,LinearTBNegotiator@0,False,False,False,,QFhYza_c0U4,0.7221236298881974,0.7221236298881974,0.7085893136460552,0.7559373185302263,0.9161843172014918,0.7221236298881974,0.7085893136460552,0.7085893136460552
569,ConcederTBNegotiator,0.37426900584795325,0.0007811278057266481,0.37377984787462176,0.7689495968231964,0.5716093013355749,S5_F,LinearTBNegotiator,0.011461959104053676,ConcederTBNegotiator@1,False,False,False,,QFhYza_c0U4,0.7221236298881974,0.7221236298881974,0.7085893136460552,0.7559373185302263,0.9161843172014918,0.7221236298881974,0.7085893136460552,0.7085893136460552
570,GeniusBOABaselineNegotiator,0.6170212765957446,0.0006426653306037134,0.6167749911687485,0.5918734261726876,0.6044473513842161,S2_E-1,SmartAspirationNegotiator,0.007471553923096508,GeniusBOABaselineNegotiator@0,False,False,False,,HtbwpchICe8,0.962744468605478,1.0,0.9832225744061249,0.9841741547480721,1.0,1.0,0.9832225744061249,0.9832225744061249
571,SmartAspirationNegotiator,0.5918734261726876,0.0012950634439420957,0.5913441909732625,0.6170212765957446,0.6044473513842161,S2_E-1,GeniusBOABaselineNegotiator,0.015335917181801051,SmartAspirationNegotiator@1,False,False,False,,HtbwpchICe8,0.962744468605478,1.0,0.9832225744061249,0.9841741547480721,1.0,1.0,0.9832225744061249,0.9832225744061249
572,SmartAspirationNegotiator,0.541734860883797,0.0006426653306037134,0.5414401603728615,0.6854838709677419,0.6136093659257694,S2_E-1,BoulwareTBNegotiator,0.015493297891225666,SmartAspirationNegotiator@0,False,False,False,,NHWDEes-Ar0,0.9508547189471204,0.9143580762567265,0.9301480822807243,0.9990919435291352,1.0,0.9508547189471204,0.9301480822807243,0.9301480822807243
573,BoulwareTBNegotiator,0.6854838709677419,0.0012950634439420957,0.6850760244393724,0.541734860883797,0.6136093659257694,S2_E-1,SmartAspirationNegotiator,0.019732330925762653,BoulwareTBNegotiator@1,False,False,False,,NHWDEes-Ar0,0.9508547189471204,0.9143580762567265,0.9301480822807243,0.9990919435291352,1.0,0.9508547189471204,0.9301480822807243,0.9301480822807243
574,LinearTBNegotiator,0.373015873015873,0.0007754352238636291,0.3725293101410143,0.8465608465608465,0.6097883597883598,S1_B-1,GeniusBOABaselineNegotiator,0.01925166923319921,LinearTBNegotiator@0,False,False,False,,0PzD4HTMlMg,0.7804057992535158,0.7590536317045327,0.7590536317045327,0.9815144577632695,1.0,0.7804057992535158,0.7590536317045327,0.7590536317045327
575,GeniusBOABaselineNegotiator,0.8465608465608465,0.002193248997500751,0.8462235765743289,0.373015873015873,0.6097883597883598,S1_B-1,LinearTBNegotiator,0.0060590418870560825,GeniusBOABaselineNegotiator@1,False,False,False,,0PzD4HTMlMg,0.7804057992535158,0.7590536317045327,0.7590536317045327,0.9815144577632695,1.0,0.7804057992535158,0.7590536317045327,0.7590536317045327
576,ConcederTBNegotiator,0.32275132275132273,0.002193248997500751,0.32126268281083126,0.796801346187857,0.5597763344695899,S1_B,LinearTBNegotiator,0.010816373978741467,ConcederTBNegotiator@0,False,False,False,,Fr1ES3QYq60,0.7341014220333839,0.756164987707006,0.756164987707006,0.9010151744882784,1.0,0.756164987707006,0.756164987707006,0.756164987707006
577,LinearTBNegotiator,0.796801346187857,0.0007754352238636291,0.7966436565161236,0.32275132275132273,0.5597763344695899,S1_B,ConcederTBNegotiator,0.008575584040954709,LinearTBNegotiator@1,False,False,False,,Fr1ES3QYq60,0.7341014220333839,0.756164987707006,0.756164987707006,0.9010151744882784,1.0,0.756164987707006,0.756164987707006,0.756164987707006
578,LinearTBNegotiator,0.5790272025991713,0.0007754352238636291,0.5787005121364862,0.5767195767195767,0.577873389659374,S1_B-1,LinearTBNegotiator,0.013668670202605426,LinearTBNegotiator@0,False,False,False,,cfMZ-yPrWW8,0.9567674947426404,0.9677024037038318,0.9677024037038318,0.9301441682228879,0.9736745881204828,0.9677024037038318,0.9677024037038318,0.9677024037038318
579,LinearTBNegotiator,0.5767195767195767,0.002193248997500751,0.5757891767567695,0.5790272025991713,0.577873389659374,S1_B-1,LinearTBNegotiator,0.012536954076495022,LinearTBNegotiator@1,False,False,False,,cfMZ-yPrWW8,0.9567674947426404,0.9677024037038318,0.9677024037038318,0.9301441682228879,0.9736745881204828,0.9677024037038318,0.9677024037038318,0.9677024037038318
580,SmartAspirationNegotiator,0.9365079365079365,0.002193248997500751,0.9363683765135155,0.2595117842050396,0.5980098603564881,S1_B,ConcederTBNegotiator,0.011181825422681868,SmartAspirationNegotiator@0,False,False,False,,URJDieNdo5o,0.67706503438979,0.6559033950247126,0.6559033950247126,0.9625558021943916,1.0,0.67706503438979,0.6559033950247126,0.6559033950247126
581,ConcederTBNegotiator,0.2595117842050396,0.0007754352238636291,0.2589371379587156,0.9365079365079365,0.5980098603564881,S1_B,SmartAspirationNegotiator,0.020649074111133814,ConcederTBNegotiator@1,False,False,False,,URJDieNdo5o,0.67706503438979,0.6559033950247126,0.6559033950247126,0.9625558021943916,1.0,0.67706503438979,0.6559033950247126,0.6559033950247126
582,LinearTBNegotiator,0.5653755228223313,0.0007574209704742231,0.5650460796018317,0.5304659498207884,0.5479207363215599,S3_E-1,LinearTBNegotiator,0.014352829777635634,LinearTBNegotiator@0,False,False,False,,niggNdWy64s,0.9218443521335803,0.942796874646565,0.9422771620333915,0.8921363065009765,0.942796874646565,0.942796874646565,0.9422771620333915,0.9422771620333915
583,LinearTBNegotiator,0.5304659498207884,0.0010624744725208587,0.5299665512802929,0.5653755228223313,0.5479207363215599,S3_E-1,LinearTBNegotiator,0.014678288716822863,LinearTBNegotiator@1,False,False,False,,niggNdWy64s,0.9218443521335803,0.942796874646565,0.9422771620333915,0.8921363065009765,0.942796874646565,0.942796874646565,0.9422771620333915,0.9422771620333915
584,LinearTBNegotiator,0.5935672514619883,0.0009639366705748589,0.5931750980204672,0.868421052631579,0.7309941520467836,S5_F,GeniusBOABaselineNegotiator,0.01774929283419624,LinearTBNegotiator@0,False,False,False,,fUOWFmYPq_4,0.8324241332371594,0.8324241332371594,0.8513976513554027,0.9667193271145101,1.0,0.8513976513554027,0.8513976513554027,0.8513976513554027
585,GeniusBOABaselineNegotiator,0.868421052631579,0.0007811278057266481,0.868318192310084,0.5935672514619883,0.7309941520467836,S5_F,LinearTBNegotiator,0.006860203284304589,GeniusBOABaselineNegotiator@1,False,False,False,,fUOWFmYPq_4,0.8324241332371594,0.8324241332371594,0.8513976513554027,0.9667193271145101,1.0,0.8513976513554027,0.8513976513554027,0.8513976513554027
586,GeniusBOABaselineNegotiator,0.9385964912280702,0.0009639366705748589,0.938537245024675,0.2108512020792723,0.5747238466536713,S5_F,ConcederTBNegotiator,0.006832462036982179,GeniusBOABaselineNegotiator@0,False,False,False,,7JuFzVlI-xs,0.5785530218644237,0.5785530218644237,0.5615949814358568,0.7600562176291416,0.9902986456949824,0.5785530218644237,0.5615949814358568,0.5615949814358568
587,ConcederTBNegotiator,0.2108512020792723,0.0007811278057266481,0.21023429412640512,0.9385964912280702,0.5747238466536713,S5_F,GeniusBOABaselineNegotiator,0.018685409100726247,ConcederTBNegotiator@1,False,False,False,,7JuFzVlI-xs,0.5785530218644237,0.5785530218644237,0.5615949814358568,0.7600562176291416,0.9902986456949824,0.5785530218644237,0.5615949814358568,0.5615949814358568
588,SmartAspirationNegotiator,0.6031746031746031,0.0007754352238636291,0.6028666519879837,0.5820105820105821,0.5925925925925926,S1_B-1,GeniusBOABaselineNegotiator,0.016097630315925926,SmartAspirationNegotiator@0,False,False,False,,80qkPHZyoRo,0.9617153631935871,0.9802359416950644,0.9802359416950644,0.9538361758740667,0.991209275088604,0.9802359416950644,0.9802359416950644,0.9802359416950644
589,GeniusBOABaselineNegotiator,0.5820105820105821,0.002193248997500751,0.58109181204731,0.6031746031746031,0.5925925925925926,S1_B-1,SmartAspirationNegotiator,0.006399202917236835,GeniusBOABaselineNegotiator@1,False,False,False,,80qkPHZyoRo,0.9617153631935871,0.9802359416950644,0.9802359416950644,0.9538361758740667,0.991209275088604,0.9802359416950644,0.9802359416950644,0.9802359416950644
590,GeniusBOABaselineNegotiator,0.7822283931139397,0.0007754352238636291,0.7820593942915631,0.328042328042328,0.5551353605781338,S1_B-1,LinearTBNegotiator,0.0062226285808719695,GeniusBOABaselineNegotiator@0,False,False,False,,3_r9sW4TPVg,0.7428511964925584,0.7649272400742826,0.7649272400742826,0.8935450696569122,0.9889059294623107,0.7649272400742826,0.7649272400742826,0.7649272400742826
591,LinearTBNegotiator,0.328042328042328,0.002193248997500751,0.3265653181013716,0.7822283931139397,0.5551353605781338,S1_B-1,GeniusBOABaselineNegotiator,0.01927257893839851,LinearTBNegotiator@1,False,False,False,,3_r9sW4TPVg,0.7428511964925584,0.7649272400742826,0.7649272400742826,0.8935450696569122,0.9889059294623107,0.7649272400742826,0.7649272400742826,0.7649272400742826
592,BoulwareTBNegotiator,0.7539135594696658,0.0012950634439420957,0.7535944486477251,0.3166030187306783,0.535258289100172,S2_E,LinearTBNegotiator,0.018051129940431565,BoulwareTBNegotiator@0,False,False,False,,OOlgPOGDdBo,0.7874967847247605,0.7566580799973476,0.7733644806400886,0.8715190380778248,0.9676090921129151,0.7874967847247605,0.7733644806400886,0.7733644806400886
593,LinearTBNegotiator,0.3166030187306783,0.0006426653306037134,0.31616354074651337,0.7539135594696658,0.535258289100172,S2_E,BoulwareTBNegotiator,0.01946186466375366,LinearTBNegotiator@1,False,False,False,,OOlgPOGDdBo,0.7874967847247605,0.7566580799973476,0.7733644806400886,0.8715190380778248,0.9676090921129151,0.7874967847247605,0.7733644806400886,0.7733644806400886
594,ConcederTBNegotiator,0.37426900584795325,0.0007811278057266481,0.37377984787462176,0.7689495968231964,0.5716093013355749,S5_F-1,LinearTBNegotiator,0.011911787267308682,ConcederTBNegotiator@0,False,False,False,,kPEgZCOkppk,0.7221236298881974,0.7221236298881974,0.7085893136460552,0.7559373185302263,0.9161843172014918,0.7221236298881974,0.7085893136460552,0.7085893136460552
595,LinearTBNegotiator,0.7689495968231964,0.0009639366705748589,0.7687266639736745,0.37426900584795325,0.5716093013355749,S5_F-1,ConcederTBNegotiator,0.010421668004710227,LinearTBNegotiator@1,False,False,False,,kPEgZCOkppk,0.7221236298881974,0.7221236298881974,0.7085893136460552,0.7559373185302263,0.9161843172014918,0.7221236298881974,0.7085893136460552,0.7085893136460552
596,BoulwareTBNegotiator,0.8253968253968255,0.002193248997500751,0.8250130354121675,0.3839132298329081,0.6046550276148668,S1_B,LinearTBNegotiator,0.016340130241587758,BoulwareTBNegotiator@0,False,False,False,,YEL1KgdPBw0,0.7964202352116565,0.7752162495989036,0.7752162495989036,0.9732518537566377,0.9855095709579489,0.7964202352116565,0.7752162495989036,0.7752162495989036
597,LinearTBNegotiator,0.3839132298329081,0.0007754352238636291,0.3834351237100357,0.8253968253968255,0.6046550276148668,S1_B,BoulwareTBNegotiator,0.0197231249185279,LinearTBNegotiator@1,False,False,False,,YEL1KgdPBw0,0.7964202352116565,0.7752162495989036,0.7752162495989036,0.9732518537566377,0.9855095709579489,0.7964202352116565,0.7752162495989036,0.7752162495989036
598,GeniusBOABaselineNegotiator,0.49405692864529305,0.0010624744725208587,0.49351880530511794,0.5633751591198399,0.5287160438825664,S3_E,BoulwareTBNegotiator,0.007300543773453683,GeniusBOABaselineNegotiator@0,False,False,False,,lynboClDEB0,0.8961624518430267,0.9204659248418944,0.9173845975320372,0.8608668139553324,0.9213631521657724,0.9204659248418944,0.9173845975320372,0.9173845975320372
599,BoulwareTBNegotiator,0.5633751591198399,0.0007574209704742231,0.563044199633472,0.49405692864529305,0.5287160438825664,S3_E,GeniusBOABaselineNegotiator,0.020039251947309822,BoulwareTBNegotiator@1,False,False,False,,lynboClDEB0,0.8961624518430267,0.9204659248418944,0.9173845975320372,0.8608668139553324,0.9213631521657724,0.9204659248418944,0.9173845975320372,0.9173845975320372
600,BoulwareTBNegotiator,0.503182396799418,0.0007574209704742231,0.5028058114946462,0.5465949820788529,0.5248886894391355,S3_E-1,BoulwareTBNegotiator,0.020429504453204572,BoulwareTBNegotiator@0,False,False,False,,qUz19Yhc0ww,0.9101795645181664,0.9126584534033798,0.9210437943802361,0.8546350332788867,0.9210437943802361,0.9210437943802361,0.9210437943802361,0.9210437943802361
601,BoulwareTBNegotiator,0.5465949820788529,0.0010624744725208587,0.5461127384500538,0.503182396799418,0.5248886894391355,S3_E-1,BoulwareTBNegotiator,0.02006371592869982,BoulwareTBNegotiator@1,False,False,False,,qUz19Yhc0ww,0.9101795645181664,0.9126584534033798,0.9210437943802361,0.8546350332788867,0.9210437943802361,0.9210437943802361,0.9210437943802361,0.9210437943802361
602,BoulwareTBNegotiator,0.5185185185185185,0.0007811278057266481,0.5181421259346777,0.55843702955246,0.5384777740354892,S5_F-1,GeniusBOABaselineNegotiator,0.019819134147837758,BoulwareTBNegotiator@0,False,False,False,,-KLK89_mlUI,0.7659319509600617,0.7659319509600617,0.7651664033242354,0.7121218000501757,0.7817356951733825,0.7659319509600617,0.7651664033242354,0.7651664033242354
603,GeniusBOABaselineNegotiator,0.55843702955246,0.0009639366705748589,0.5580109801282142,0.5185185185185185,0.5384777740354892,S5_F-1,BoulwareTBNegotiator,0.007473709061741829,GeniusBOABaselineNegotiator@1,False,False,False,,-KLK89_mlUI,0.7659319509600617,0.7659319509600617,0.7651664033242354,0.7121218000501757,0.7817356951733825,0.7659319509600617,0.7651664033242354,0.7651664033242354
604,LinearTBNegotiator,0.5653755228223313,0.0007574209704742231,0.5650460796018317,0.5304659498207884,0.5479207363215599,S3_E-1,LinearTBNegotiator,0.014135500125121325,LinearTBNegotiator@0,False,False,False,,nfRybTBQsPE,0.9218443521335803,0.942796874646565,0.9422771620333915,0.8921363065009765,0.942796874646565,0.942796874646565,0.9422771620333915,0.9422771620333915
605,LinearTBNegotiator,0.5304659498207884,0.0010624744725208587,0.5299665512802929,0.5653755228223313,0.5479207363215599,S3_E-1,LinearTBNegotiator,0.014509749016724527,LinearTBNegotiator@1,False,False,False,,nfRybTBQsPE,0.9218443521335803,0.942796874646565,0.9422771620333915,0.8921363065009765,0.942796874646565,0.942796874646565,0.9422771620333915,0.9422771620333915
606,ConcederTBNegotiator,0.11695906432748537,0.004370114375307104,0.11308313619125247,0.8830409356725145,0.49999999999999994,S4_A,GeniusBOABaselineNegotiator,0.023499957169406116,ConcederTBNegotiator@0,False,False,False,,j-kL-_DBvzI,0.6140350877192983,0.6140350877192983,0.6140350877192983,0.9999999999999999,0.9999999999999999,0.6140350877192983,0.6198830409356726,0.6198830409356726
607,GeniusBOABaselineNegotiator,0.8830409356725145,0.0034960628013070215,0.8826306048962805,0.11695906432748537,0.49999999999999994,S4_A,ConcederTBNegotiator,0.0058869588538073,GeniusBOABaselineNegotiator@1,False,False,False,,j-kL-_DBvzI,0.6140350877192983,0.6140350877192983,0.6140350877192983,0.9999999999999999,0.9999999999999999,0.6140350877192983,0.6198830409356726,0.6198830409356726
608,BoulwareTBNegotiator,0.7894736842105263,0.0009639366705748589,0.789270554370314,0.559779077322937,0.6746263807667316,S5_F,GeniusBOABaselineNegotiator,0.02077024767640978,BoulwareTBNegotiator@0,False,False,False,,F8DcsBPxRRA,0.8625646620321361,0.8625646620321361,0.8474798110912376,0.8921745256681245,0.9573599675039428,0.8625646620321361,0.8474798110912376,0.8474798110912376
609,GeniusBOABaselineNegotiator,0.559779077322937,0.0007811278057266481,0.5594349397041082,0.7894736842105263,0.6746263807667316,S5_F,BoulwareTBNegotiator,0.007209371658973396,GeniusBOABaselineNegotiator@1,False,False,False,,F8DcsBPxRRA,0.8625646620321361,0.8625646620321361,0.8474798110912376,0.8921745256681245,0.9573599675039428,0.8625646620321361,0.8474798110912376,0.8474798110912376
610,LinearTBNegotiator,0.48862897985705,0.0009639366705748589,0.48813557496739834,0.8700454840805718,0.6793372319688109,S5_F,BoulwareTBNegotiator,0.017933128867298365,LinearTBNegotiator@0,False,False,False,,vpoMiDD1kmw,0.7625130806021299,0.7625130806021299,0.7805360810361862,0.8984044946650847,1.0,0.7805360810361862,0.7805360810361862,0.7805360810361862
611,BoulwareTBNegotiator,0.8700454840805718,0.0007811278057266481,0.8699438936395891,0.48862897985705,0.6793372319688109,S5_F,LinearTBNegotiator,0.01609862723853439,BoulwareTBNegotiator@1,False,False,False,,vpoMiDD1kmw,0.7625130806021299,0.7625130806021299,0.7805360810361862,0.8984044946650847,1.0,0.7805360810361862,0.7805360810361862,0.7805360810361862
612,SmartAspirationNegotiator,0.47368421052631576,0.004370114375307104,0.47137405468352794,0.5263157894736842,0.5,S4_A,SmartAspirationNegotiator,0.014577128749806434,SmartAspirationNegotiator@0,False,False,False,,RIPUNpTC6aw,0.9707602339181286,0.9707602339181286,0.9707602339181286,1.0,0.9999999999999999,0.9707602339181286,0.9766081871345029,0.9766081871345029
613,SmartAspirationNegotiator,0.5263157894736842,0.0034960628013070215,0.5246539498299364,0.47368421052631576,0.5,S4_A,SmartAspirationNegotiator,0.014407621580176055,SmartAspirationNegotiator@1,False,False,False,,RIPUNpTC6aw,0.9707602339181286,0.9707602339181286,0.9707602339181286,1.0,0.9999999999999999,0.9707602339181286,0.9766081871345029,0.9766081871345029
614,BoulwareTBNegotiator,0.9047619047619048,0.0007754352238636291,0.9046879964771161,0.15873015873015878,0.5317460317460317,S1_B-1,ConcederTBNegotiator,0.014896752021741122,BoulwareTBNegotiator@0,False,False,False,,DEpPmndDtB0,0.5935926814596778,0.6156542004475094,0.6156542004475094,0.8558976399584259,1.0,0.6156542004475094,0.6156542004475094,0.6156542004475094
615,ConcederTBNegotiator,0.15873015873015878,0.002193248997500751,0.1568809888040795,0.9047619047619048,0.5317460317460317,S1_B-1,BoulwareTBNegotiator,0.022087449789978564,ConcederTBNegotiator@1,False,False,False,,DEpPmndDtB0,0.5935926814596778,0.6156542004475094,0.6156542004475094,0.8558976399584259,1.0,0.6156542004475094,0.6156542004475094,0.6156542004475094
616,BoulwareTBNegotiator,0.578853046594982,0.0010624744725208587,0.5784051127895757,0.5457355882887797,0.5622943174418809,S3_E,GeniusBOABaselineNegotiator,0.020329837745521218,BoulwareTBNegotiator@0,False,False,False,,zVeM5f8XEx4,0.9474842994747478,0.9483384723776958,0.9587829391141542,0.915539679875679,0.9587829391141542,0.9587829391141542,0.9587829391141542,0.9587829391141542
617,GeniusBOABaselineNegotiator,0.5457355882887797,0.0007574209704742231,0.5453912580942994,0.578853046594982,0.5622943174418809,S3_E,BoulwareTBNegotiator,0.007190911972429603,GeniusBOABaselineNegotiator@1,False,False,False,,zVeM5f8XEx4,0.9474842994747478,0.9483384723776958,0.9587829391141542,0.915539679875679,0.9587829391141542,0.9587829391141542,0.9587829391141542,0.9587829391141542
618,BoulwareTBNegotiator,0.6507936507936508,0.002193248997500751,0.650026070824335,0.5511054333210059,0.6009495420573283,S1_B,BoulwareTBNegotiator,0.019609083770774305,BoulwareTBNegotiator@0,False,False,False,,bcbcRQBM8Vo,0.9664393067008068,0.9474535363292,0.9474535363292,0.9672875095880819,0.9873708232938224,0.9664393067008068,0.9474535363292,0.9474535363292
619,BoulwareTBNegotiator,0.5511054333210059,0.0007754352238636291,0.5507570745325269,0.6507936507936508,0.6009495420573283,S1_B,BoulwareTBNegotiator,0.020120452216360718,BoulwareTBNegotiator@1,False,False,False,,bcbcRQBM8Vo,0.9664393067008068,0.9474535363292,0.9474535363292,0.9672875095880819,0.9873708232938224,0.9664393067008068,0.9474535363292,0.9474535363292
