run_id,seed,profile_id,n_steps,n_agents,agreement,agreement_outcome,rounds,u_buyer,u_supplier_avg,u_supplier_min,u_supplier_max,welfare,min_utility,utility_range,pareto_distance,money_left_on_table,welfare_regret,nash_gap,strategy_buyer,strategy_supplier_1,u_supplier_1,strategy_supplier_2,u_supplier_2
8246,6,M2,40,3,1,"[5, 9, ""fast"", ""premium""]",4,0.9042481961009587,0.6242975424771524,0.5140424252987645,0.7345526596555403,2.1528432810552633,0.5140424252987645,0.3902057708021942,0.0,0.31088189339454875,0.1261836736575026,0.31088189339454875,LinearTBNegotiator,ConcederTBNegotiator,0.7345526596555403,ConcederTBNegotiator,0.5140424252987645
8247,7,M2,40,3,1,"[5, 9, ""fast"", ""premium""]",4,0.9042481961009587,0.6242975424771524,0.5140424252987645,0.7345526596555403,2.1528432810552633,0.5140424252987645,0.3902057708021942,0.0,0.31088189339454875,0.1261836736575026,0.31088189339454875,LinearTBNegotiator,ConcederTBNegotiator,0.7345526596555403,ConcederTBNegotiator,0.5140424252987645
8248,8,M2,40,3,1,"[5, 9, ""fast"", ""premium""]",4,0.9042481961009587,0.6242975424771524,0.5140424252987645,0.7345526596555403,2.1528432810552633,0.5140424252987645,0.3902057708021942,0.0,0.31088189339454875,0.1261836736575026,0.31088189339454875,LinearTBNegotiator,ConcederTBNegotiator,0.7345526596555403,ConcederTBNegotiator,0.5140424252987645
8249,9,M2,40,3,1,"[5, 9, ""fast"", ""premium""]",4,0.9042481961009587,0.6242975424771524,0.5140424252987645,0.7345526596555403,2.1528432810552633,0.5140424252987645,0.3902057708021942,0.0,0.31088189339454875,0.1261836736575026,0.31088189339454875,LinearTBNegotiator,ConcederTBNegotiator,0.7345526596555403,ConcederTBNegotiator,0.5140424252987645
8250,10,M2,40,3,0,,2,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,ConcederTBNegotiator,0.0008868351653480829
8251,11,M2,40,3,1,"[5, 9, ""fast"", ""premium""]",4,0.9042481961009587,0.6242975424771524,0.5140424252987645,0.7345526596555403,2.1528432810552633,0.5140424252987645,0.3902057708021942,0.0,0.31088189339454875,0.1261836736575026,0.31088189339454875,LinearTBNegotiator,ConcederTBNegotiator,0.7345526596555403,ConcederTBNegotiator,0.5140424252987645
8252,12,M2,40,3,1,"[5, 9, ""fast"", ""premium""]",4,0.9042481961009587,0.6242975424771524,0.5140424252987645,0.7345526596555403,2.1528432810552633,0.5140424252987645,0.3902057708021942,0.0,0.31088189339454875,0.1261836736575026,0.31088189339454875,LinearTBNegotiator,ConcederTBNegotiator,0.7345526596555403,ConcederTBNegotiator,0.5140424252987645
8253,13,M2,40,3,1,"[5, 9, ""fast"", ""premium""]",4,0.9042481961009587,0.6242975424771524,0.5140424252987645,0.7345526596555403,2.1528432810552633,0.5140424252987645,0.3902057708021942,0.0,0.31088189339454875,0.1261836736575026,0.31088189339454875,LinearTBNegotiator,ConcederTBNegotiator,0.7345526596555403,ConcederTBNegotiator,0.5140424252987645
8254,14,M2,40,3,0,,1,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,ConcederTBNegotiator,0.0008868351653480829
8255,15,M2,40,3,1,"[5, 9, ""fast"", ""premium""]",4,0.9042481961009587,0.6242975424771524,0.5140424252987645,0.7345526596555403,2.1528432810552633,0.5140424252987645,0.3902057708021942,0.0,0.31088189339454875,0.1261836736575026,0.31088189339454875,LinearTBNegotiator,ConcederTBNegotiator,0.7345526596555403,ConcederTBNegotiator,0.5140424252987645
8256,16,M2,40,3,0,,0,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,ConcederTBNegotiator,0.0008868351653480829
8257,17,M2,40,3,1,"[5, 9, ""fast"", ""premium""]",4,0.9042481961009587,0.6242975424771524,0.5140424252987645,0.7345526596555403,2.1528432810552633,0.5140424252987645,0.3902057708021942,0.0,0.31088189339454875,0.1261836736575026,0.31088189339454875,LinearTBNegotiator,ConcederTBNegotiator,0.7345526596555403,ConcederTBNegotiator,0.5140424252987645
8258,18,M2,40,3,1,"[5, 9, ""fast"", ""premium""]",4,0.9042481961009587,0.6242975424771524,0.5140424252987645,0.7345526596555403,2.1528432810552633,0.5140424252987645,0.3902057708021942,0.0,0.31088189339454875,0.1261836736575026,0.31088189339454875,LinearTBNegotiator,ConcederTBNegotiator,0.7345526596555403,ConcederTBNegotiator,0.5140424252987645
8259,19,M2,40,3,0,,2,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,ConcederTBNegotiator,0.0008868351653480829
8260,0,M2,40,3,1,"[9, 10, ""slow"", ""premium""]",25,0.44,0.752430369177551,0.6063100137174211,0.8985507246376809,1.944860738355102,0.44,0.45855072463768093,0.0,0.5188644360947101,0.21060158879554436,0.5188644360947101,LinearTBNegotiator,ConcederTBNegotiator,0.6063100137174211,SmartAspirationNegotiator,0.8985507246376809
8261,1,M2,40,3,0,,18,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,SmartAspirationNegotiator,0.0008868351653480829
8262,2,M2,40,3,0,,9,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,SmartAspirationNegotiator,0.0008868351653480829
8263,3,M2,40,3,0,,15,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,SmartAspirationNegotiator,0.0008868351653480829
8264,4,M2,40,3,0,,9,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,SmartAspirationNegotiator,0.0008868351653480829
8265,5,M2,40,3,1,"[9, 10, ""slow"", ""premium""]",25,0.44,0.752430369177551,0.6063100137174211,0.8985507246376809,1.944860738355102,0.44,0.45855072463768093,0.0,0.5188644360947101,0.21060158879554436,0.5188644360947101,LinearTBNegotiator,ConcederTBNegotiator,0.6063100137174211,SmartAspirationNegotiator,0.8985507246376809
8266,6,M2,40,3,0,,21,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,SmartAspirationNegotiator,0.0008868351653480829
8267,7,M2,40,3,0,,6,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,SmartAspirationNegotiator,0.0008868351653480829
8268,8,M2,40,3,0,,7,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,SmartAspirationNegotiator,0.0008868351653480829
8269,9,M2,40,3,0,,20,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,SmartAspirationNegotiator,0.0008868351653480829
8270,10,M2,40,3,0,,2,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,SmartAspirationNegotiator,0.0008868351653480829
8271,11,M2,40,3,1,"[9, 10, ""slow"", ""premium""]",25,0.44,0.752430369177551,0.6063100137174211,0.8985507246376809,1.944860738355102,0.44,0.45855072463768093,0.0,0.5188644360947101,0.21060158879554436,0.5188644360947101,LinearTBNegotiator,ConcederTBNegotiator,0.6063100137174211,SmartAspirationNegotiator,0.8985507246376809
8272,12,M2,40,3,1,"[9, 10, ""slow"", ""premium""]",25,0.44,0.752430369177551,0.6063100137174211,0.8985507246376809,1.944860738355102,0.44,0.45855072463768093,0.0,0.5188644360947101,0.21060158879554436,0.5188644360947101,LinearTBNegotiator,ConcederTBNegotiator,0.6063100137174211,SmartAspirationNegotiator,0.8985507246376809
8273,13,M2,40,3,0,,9,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,SmartAspirationNegotiator,0.0008868351653480829
8274,14,M2,40,3,0,,1,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,SmartAspirationNegotiator,0.0008868351653480829
8275,15,M2,40,3,0,,16,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,SmartAspirationNegotiator,0.0008868351653480829
8276,16,M2,40,3,0,,0,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,SmartAspirationNegotiator,0.0008868351653480829
8277,17,M2,40,3,1,"[9, 10, ""slow"", ""premium""]",25,0.44,0.752430369177551,0.6063100137174211,0.8985507246376809,1.944860738355102,0.44,0.45855072463768093,0.0,0.5188644360947101,0.21060158879554436,0.5188644360947101,LinearTBNegotiator,ConcederTBNegotiator,0.6063100137174211,SmartAspirationNegotiator,0.8985507246376809
8278,18,M2,40,3,0,,22,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,SmartAspirationNegotiator,0.0008868351653480829
8279,19,M2,40,3,0,,2,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,SmartAspirationNegotiator,0.0008868351653480829
8280,0,M2,40,3,1,"[9, 10, ""standard"", ""basic""]",27,0.3422222222222222,0.7276793701914475,0.5390946502057613,0.9162640901771335,1.797580962605117,0.3422222222222222,0.5740418679549113,0.0,0.6661442118446952,0.27038089262267473,0.6661442118446952,LinearTBNegotiator,ConcederTBNegotiator,0.5390946502057613,GeniusBOABaselineNegotiator,0.9162640901771335
8281,1,M2,40,3,0,,18,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,GeniusBOABaselineNegotiator,0.0008868351653480829
8282,2,M2,40,3,0,,9,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,GeniusBOABaselineNegotiator,0.0008868351653480829
8283,3,M2,40,3,0,,15,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,GeniusBOABaselineNegotiator,0.0008868351653480829
8284,4,M2,40,3,0,,9,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,GeniusBOABaselineNegotiator,0.0008868351653480829
8285,5,M2,40,3,0,,26,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,GeniusBOABaselineNegotiator,0.0008868351653480829
8286,6,M2,40,3,0,,21,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,GeniusBOABaselineNegotiator,0.0008868351653480829
8287,7,M2,40,3,0,,6,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,GeniusBOABaselineNegotiator,0.0008868351653480829
8288,8,M2,40,3,0,,7,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,GeniusBOABaselineNegotiator,0.0008868351653480829
8289,9,M2,40,3,0,,20,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,GeniusBOABaselineNegotiator,0.0008868351653480829
8290,10,M2,40,3,0,,2,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,GeniusBOABaselineNegotiator,0.0008868351653480829
8291,11,M2,40,3,1,"[9, 10, ""standard"", ""basic""]",27,0.3422222222222222,0.7276793701914475,0.5390946502057613,0.9162640901771335,1.797580962605117,0.3422222222222222,0.5740418679549113,0.0,0.6661442118446952,0.27038089262267473,0.6661442118446952,LinearTBNegotiator,ConcederTBNegotiator,0.5390946502057613,GeniusBOABaselineNegotiator,0.9162640901771335
8292,12,M2,40,3,1,"[9, 10, ""standard"", ""basic""]",27,0.3422222222222222,0.7276793701914475,0.5390946502057613,0.9162640901771335,1.797580962605117,0.3422222222222222,0.5740418679549113,0.0,0.6661442118446952,0.27038089262267473,0.6661442118446952,LinearTBNegotiator,ConcederTBNegotiator,0.5390946502057613,GeniusBOABaselineNegotiator,0.9162640901771335
8293,13,M2,40,3,0,,9,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,GeniusBOABaselineNegotiator,0.0008868351653480829
8294,14,M2,40,3,0,,1,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,GeniusBOABaselineNegotiator,0.0008868351653480829
8295,15,M2,40,3,0,,16,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,GeniusBOABaselineNegotiator,0.0008868351653480829
8296,16,M2,40,3,0,,0,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,GeniusBOABaselineNegotiator,0.0008868351653480829
8297,17,M2,40,3,1,"[9, 10, ""standard"", ""basic""]",27,0.3422222222222222,0.7276793701914475,0.5390946502057613,0.9162640901771335,1.797580962605117,0.3422222222222222,0.5740418679549113,0.0,0.6661442118446952,0.27038089262267473,0.6661442118446952,LinearTBNegotiator,ConcederTBNegotiator,0.5390946502057613,GeniusBOABaselineNegotiator,0.9162640901771335
8298,18,M2,40,3,0,,22,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,GeniusBOABaselineNegotiator,0.0008868351653480829
8299,19,M2,40,3,0,,2,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,ConcederTBNegotiator,0.00059272807329506,GeniusBOABaselineNegotiator,0.0008868351653480829
8300,0,M2,40,3,1,"[9, 6, ""fast"", ""premium""]",33,0.8094427190999915,0.8113708062674352,0.6400255631521544,0.9827160493827161,2.432184331634862,0.6400255631521544,0.34269048623056164,0.0,0.031540842814949954,0.012802094625669242,0.031540842814949954,LinearTBNegotiator,SmartAspirationNegotiator,0.9827160493827161,BoulwareTBNegotiator,0.6400255631521544
8301,1,M2,40,3,0,,18,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,SmartAspirationNegotiator,0.00059272807329506,BoulwareTBNegotiator,0.0008868351653480829
8302,2,M2,40,3,0,,9,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,SmartAspirationNegotiator,0.00059272807329506,BoulwareTBNegotiator,0.0008868351653480829
8303,3,M2,40,3,0,,15,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,SmartAspirationNegotiator,0.00059272807329506,BoulwareTBNegotiator,0.0008868351653480829
8304,4,M2,40,3,0,,9,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,SmartAspirationNegotiator,0.00059272807329506,BoulwareTBNegotiator,0.0008868351653480829
8305,5,M2,40,3,0,,26,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,SmartAspirationNegotiator,0.00059272807329506,BoulwareTBNegotiator,0.0008868351653480829
8306,6,M2,40,3,0,,21,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,SmartAspirationNegotiator,0.00059272807329506,BoulwareTBNegotiator,0.0008868351653480829
8307,7,M2,40,3,0,,6,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,SmartAspirationNegotiator,0.00059272807329506,BoulwareTBNegotiator,0.0008868351653480829
8308,8,M2,40,3,0,,7,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,SmartAspirationNegotiator,0.00059272807329506,BoulwareTBNegotiator,0.0008868351653480829
8309,9,M2,40,3,0,,20,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,SmartAspirationNegotiator,0.00059272807329506,BoulwareTBNegotiator,0.0008868351653480829
8310,10,M2,40,3,0,,2,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,SmartAspirationNegotiator,0.00059272807329506,BoulwareTBNegotiator,0.0008868351653480829
8311,11,M2,40,3,1,"[9, 6, ""fast"", ""premium""]",33,0.8094427190999915,0.8113708062674352,0.6400255631521544,0.9827160493827161,2.432184331634862,0.6400255631521544,0.34269048623056164,0.0,0.031540842814949954,0.012802094625669242,0.031540842814949954,LinearTBNegotiator,SmartAspirationNegotiator,0.9827160493827161,BoulwareTBNegotiator,0.6400255631521544
8312,12,M2,40,3,1,"[9, 6, ""fast"", ""premium""]",33,0.8094427190999915,0.8113708062674352,0.6400255631521544,0.9827160493827161,2.432184331634862,0.6400255631521544,0.34269048623056164,0.0,0.031540842814949954,0.012802094625669242,0.031540842814949954,LinearTBNegotiator,SmartAspirationNegotiator,0.9827160493827161,BoulwareTBNegotiator,0.6400255631521544
8313,13,M2,40,3,0,,9,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,SmartAspirationNegotiator,0.00059272807329506,BoulwareTBNegotiator,0.0008868351653480829
8314,14,M2,40,3,0,,1,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,SmartAspirationNegotiator,0.00059272807329506,BoulwareTBNegotiator,0.0008868351653480829
8315,15,M2,40,3,0,,16,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,SmartAspirationNegotiator,0.00059272807329506,BoulwareTBNegotiator,0.0008868351653480829
8316,16,M2,40,3,0,,0,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,SmartAspirationNegotiator,0.00059272807329506,BoulwareTBNegotiator,0.0008868351653480829
8317,17,M2,40,3,1,"[9, 6, ""fast"", ""premium""]",33,0.8094427190999915,0.8113708062674352,0.6400255631521544,0.9827160493827161,2.432184331634862,0.6400255631521544,0.34269048623056164,0.0,0.031540842814949954,0.012802094625669242,0.031540842814949954,LinearTBNegotiator,SmartAspirationNegotiator,0.9827160493827161,BoulwareTBNegotiator,0.6400255631521544
8318,18,M2,40,3,0,,22,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,SmartAspirationNegotiator,0.00059272807329506,BoulwareTBNegotiator,0.0008868351653480829
8319,19,M2,40,3,0,,2,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,SmartAspirationNegotiator,0.00059272807329506,BoulwareTBNegotiator,0.0008868351653480829
8320,0,M2,40,3,1,"[9, 6, ""fast"", ""premium""]",17,0.8094427190999915,0.8113708062674352,0.6400255631521544,0.9827160493827161,2.432184331634862,0.6400255631521544,0.34269048623056164,0.0,0.031540842814949954,0.012802094625669242,0.031540842814949954,LinearTBNegotiator,SmartAspirationNegotiator,0.9827160493827161,LinearTBNegotiator,0.6400255631521544
8321,1,M2,40,3,1,"[9, 6, ""fast"", ""premium""]",17,0.8094427190999915,0.8113708062674352,0.6400255631521544,0.9827160493827161,2.432184331634862,0.6400255631521544,0.34269048623056164,0.0,0.031540842814949954,0.012802094625669242,0.031540842814949954,LinearTBNegotiator,SmartAspirationNegotiator,0.9827160493827161,LinearTBNegotiator,0.6400255631521544
8322,2,M2,40,3,0,,9,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,SmartAspirationNegotiator,0.00059272807329506,LinearTBNegotiator,0.0008868351653480829
8323,3,M2,40,3,0,,15,0.000691358024691358,0.0007397816193215714,0.00059272807329506,0.0008868351653480829,0.0021709212633345006,0.00059272807329506,0.0002941070920530229,1.0442920057686356,2.4615542531864776,0.999118846011784,2.4615542531864776,LinearTBNegotiator,SmartAspirationNegotiator,0.00059272807329506,LinearTBNegotiator,0.0008868351653480829
