profile_id,n_steps,strategy_buyer,strategy_supplier_1,strategy_supplier_2,agreement_mean,agreement_std,agreement_count,rounds_mean,rounds_std,rounds_count,u_buyer_mean,u_buyer_std,u_buyer_count,u_supplier_avg_mean,u_supplier_avg_std,u_supplier_avg_count,u_supplier_min_mean,u_supplier_min_std,u_supplier_min_count,u_supplier_max_mean,u_supplier_max_std,u_supplier_max_count,welfare_mean,welfare_std,welfare_count,min_utility_mean,min_utility_std,min_utility_count,utility_range_mean,utility_range_std,utility_range_count,pareto_distance_mean,pareto_distance_std,pareto_distance_count,money_left_on_table_mean,money_left_on_table_std,money_left_on_table_count,welfare_regret_mean,welfare_regret_std,welfare_regret_count,nash_gap_mean,nash_gap_std,nash_gap_count,agreement_ci95,rounds_ci95,u_buyer_ci95,u_supplier_avg_ci95,u_supplier_min_ci95,u_supplier_max_ci95,welfare_ci95,min_utility_ci95,utility_range_ci95,pareto_distance_ci95,money_left_on_table_ci95,welfare_regret_ci95,nash_gap_ci95,agreement_boot_ci_low,agreement_boot_ci_high,rounds_boot_ci_low,rounds_boot_ci_high,u_buyer_boot_ci_low,u_buyer_boot_ci_high,u_supplier_avg_boot_ci_low,u_supplier_avg_boot_ci_high,u_supplier_min_boot_ci_low,u_supplier_min_boot_ci_high,u_supplier_max_boot_ci_low,u_supplier_max_boot_ci_high,welfare_boot_ci_low,welfare_boot_ci_high,min_utility_boot_ci_low,min_utility_boot_ci_high,utility_range_boot_ci_low,utility_range_boot_ci_high,pareto_distance_boot_ci_low,pareto_distance_boot_ci_high,money_left_on_table_boot_ci_low,money_left_on_table_boot_ci_high,welfare_regret_boot_ci_low,welfare_regret_boot_ci_high,nash_gap_boot_ci_low,nash_gap_boot_ci_high
M1,20,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,SmartAspirationNegotiator,0.45,0.5104177855340404,20,11.9,6.889351050333903,20,0.22936921910958907,0.2589394481113977,20,0.3862832727551276,0.43713338073694785,20,0.3307290888177261,0.3742068638214179,20,0.44183745669252905,0.5000598976524778,20,1.0019357646198443,1.1332062095852935,20,0.22922433533167128,0.25907390494246063,20,0.21267414829688472,0.24092935773993573,20,0.5664073456940091,0.5256443329079087,20,1.2584799871002552,1.1332062095852935,20,0.55674713208957,0.5013264523231896,20,1.2584799871002552,1.1332062095852935,20,0.22370045761428853,3.0193912248036114,0.11348521677453949,0.19158215109417404,0.1640033890897326,0.21916091309861546,0.4966495189628876,0.11354414507894149,0.10559194664964483,0.23037378623244423,0.4966495189628876,0.21971600515743803,0.4966495189628876,0.25,0.65,8.898750000000001,14.451249999999998,0.1279074536891407,0.35619642588514955,0.21499873168860364,0.6003889490882826,0.18410141461554583,0.47735676301990637,0.24589604876166132,0.637778864623397,0.5579049170663479,1.4459666121733405,0.12770988490107096,0.3307387857622716,0.11826938240971803,0.3070789141840514,0.3604410381689148,0.8238652301003768,0.8144491395467588,1.7025108346537519,0.31120002022773463,0.7531848215790385,0.811673946749552,1.7025108346537519
M1,20,LinearTBNegotiator,BoulwareTBNegotiator,BoulwareTBNegotiator,0.55,0.5104177855340404,20,10.5,5.652200316783954,20,0.2267849363376583,0.20946125047361136,20,0.4421820444779364,0.4095304520153736,20,0.4376908834900853,0.4054332565328188,20,0.4466732054657877,0.4136276474979284,20,1.1111490252935312,1.0285221545043586,20,0.22666639506481645,0.20959570730467433,20,0.22005674153044782,0.20397530522317264,20,0.500086367669374,0.4916206482660816,20,1.1492667264265684,1.0285221545043586,20,0.5084315686404217,0.4550145935417801,20,1.1492667264265684,1.0285221545043586,20,0.22370045761428853,2.477186009631854,0.09180044056337658,0.17948463419426783,0.17768895910151272,0.18128030928702296,0.45076970895191226,0.0918593688677786,0.08939611904921525,0.2154622489784326,0.45076970895191226,0.19941893813511596,0.45076970895191226,0.35,0.75,7.948750000000001,12.8,0.1447105038198117,0.3088593688555048,0.28171332116066816,0.6026507677952045,0.23911176456860134,0.5965541786272726,0.2845990539684382,0.6087473569631371,0.708137146141148,1.5141609044459143,0.12400749815481833,0.30879351259281496,0.1401318991741976,0.29998158388669804,0.30745176041261146,0.6927209749261365,0.7462548472741852,1.5522786055789517,0.3301405268948028,0.6867226103860408,0.6455018774860894,1.5522786055789517
M1,20,LinearTBNegotiator,BoulwareTBNegotiator,ConcederTBNegotiator,0.55,0.5104177855340404,20,8.3,3.9081561138887873,20,0.2878960474487694,0.26617433775517135,20,0.47206324385659304,0.43726117131711,20,0.41494634637889466,0.38432559059592664,20,0.5291801413342914,0.4901967520382935,20,1.2320225351619556,1.1406966803893914,20,0.2877775061759275,0.2663087945862343,20,0.24145256628784054,0.22383132248197768,20,0.46342419193146195,0.5256443329079087,20,1.028393216558144,1.1406966803893914,20,0.4549575518466334,0.5046402103335902,20,1.028393216558144,1.1406966803893914,20,0.22370045761428853,1.7128249365180006,0.11665604696496418,0.19163815778530288,0.1684381166287882,0.21483819894181763,0.4999323625355699,0.11671497526936618,0.09809840230242228,0.23037378623244423,0.4999323625355699,0.22116832363919708,0.4999323625355699,0.3,0.75,6.498750000000001,9.8,0.1835993927087006,0.392844556280963,0.3007286298561769,0.6433978578570091,0.26435379200941317,0.565538900748376,0.3371034677029406,0.7692759833734799,0.7850566524210543,1.6789884179028565,0.15734083148815164,0.39212684592614827,0.1537474240198111,0.3297058656950445,0.25745788440636774,0.7208820763378296,0.5814273338172429,1.4753590992990453,0.2572214130850913,0.6526936906081755,0.5814273338172429,1.475359099299045
M1,20,LinearTBNegotiator,BoulwareTBNegotiator,GeniusBOABaselineNegotiator,0.5,0.512989176042577,20,11.0,6.078434701553735,20,0.12368827160493827,0.1257931791252554,20,0.40682919492995684,0.41648169153246295,20,0.39734882961095935,0.4068332558584529,20,0.4163095602489542,0.426130127206473,20,0.9373466614648519,0.9587565621901813,20,0.12355655907955845,0.12592831332499355,20,0.29280848020214756,0.3001448935948815,20,0.5428231548661071,0.4996600579951082,20,1.3230690902552475,0.9587565621901813,20,0.5853211247746956,0.4241505402095168,20,1.3230690902552475,0.9587565621901813,20,0.2248274191931505,2.663991465135688,0.0551312915274562,0.18253114923553437,0.1783025358589848,0.186759762612084,0.420193589998525,0.05519051670176931,0.13154429949480886,0.21898567564243565,0.420193589998525,0.18589217035794053,0.420193589998525,0.2987500000000011,0.7,8.3,13.4,0.07464506172839505,0.1727314814814815,0.24445473910015356,0.5692036507597602,0.23873602651170386,0.5559616327102147,0.25017345168860317,0.5824456688093054,0.5635545399287021,1.3111387830010013,0.07446066419286332,0.17265245396625364,0.1757904581415924,0.4098265022627027,0.3480198017623614,0.7376265079698527,0.9492769687190978,1.6968612117913975,0.41995680130822405,0.750685448241167,0.9492769687190981,1.6968612117913975
M1,20,LinearTBNegotiator,BoulwareTBNegotiator,LinearTBNegotiator,0.55,0.5104177855340404,20,8.3,3.9081561138887873,20,0.2878960474487694,0.26617433775517135,20,0.47206324385659304,0.43726117131711,20,0.41494634637889466,0.38432559059592664,20,0.5291801413342914,0.4901967520382935,20,1.2320225351619556,1.1406966803893914,20,0.2877775061759275,0.2663087945862343,20,0.24145256628784054,0.22383132248197768,20,0.46342419193146195,0.5256443329079087,20,1.028393216558144,1.1406966803893914,20,0.4549575518466334,0.5046402103335902,20,1.028393216558144,1.1406966803893914,20,0.22370045761428853,1.7128249365180006,0.11665604696496418,0.19163815778530288,0.1684381166287882,0.21483819894181763,0.4999323625355699,0.11671497526936618,0.09809840230242228,0.23037378623244423,0.4999323625355699,0.22116832363919708,0.4999323625355699,0.3,0.8,6.55,9.85,0.1835993927087006,0.39219270218883817,0.3007286298561769,0.6433978578570091,0.26435379200941317,0.6031870393407464,0.33710346770294064,0.7212568149656423,0.7850566524210544,1.6789884179028565,0.15734083148815164,0.39212684592614827,0.15374742401981112,0.32915770855586984,0.25745788440636774,0.6693904994565562,0.5814273338172429,1.4781526360661734,0.25598556221783275,0.6526936906081755,0.5814273338172429,1.475359099299045
M1,20,LinearTBNegotiator,BoulwareTBNegotiator,SmartAspirationNegotiator,0.5,0.512989176042577,20,11.0,6.078434701553735,20,0.12368827160493827,0.1257931791252554,20,0.40682919492995684,0.41648169153246295,20,0.39734882961095935,0.4068332558584529,20,0.4163095602489542,0.426130127206473,20,0.9373466614648519,0.9587565621901813,20,0.12355655907955845,0.12592831332499355,20,0.29280848020214756,0.3001448935948815,20,0.5428231548661071,0.4996600579951082,20,1.3230690902552475,0.9587565621901813,20,0.5853211247746956,0.4241505402095168,20,1.3230690902552475,0.9587565621901813,20,0.2248274191931505,2.663991465135688,0.0551312915274562,0.18253114923553437,0.1783025358589848,0.186759762612084,0.420193589998525,0.05519051670176931,0.13154429949480886,0.21898567564243565,0.420193589998525,0.18589217035794053,0.420193589998525,0.3,0.7012499999999988,8.3,13.6,0.07464506172839505,0.1727314814814815,0.24445473910015356,0.5692036507597602,0.23873602651170384,0.5559616327102147,0.25017345168860317,0.5824456688093054,0.563554539928702,1.4045868133850388,0.07446066419286332,0.18492642768792739,0.1757904581415924,0.4098265022627027,0.3480198017623614,0.7376265079698527,0.9492769687190981,1.6968612117913975,0.4199568013082241,0.750685448241167,0.9492769687190981,1.7903092421754345
M1,20,LinearTBNegotiator,ConcederTBNegotiator,BoulwareTBNegotiator,0.55,0.5104177855340404,20,9.95,5.195899192733886,20,0.20234049189321382,0.18677601556098736,20,0.4103510476846332,0.37999025766159356,20,0.3476479419978684,0.3218704950793124,20,0.473054153371398,0.43811002024387485,20,1.0230425872624802,0.9467565308841747,20,0.20222195062037202,0.18691047239205028,20,0.27088213388050264,0.251142912881743,20,0.4715803785915876,0.5180751279379749,20,1.2373731644576194,0.9467565308841747,20,0.5474095477860744,0.41884176845066007,20,1.2373731644576194,0.9467565308841747,20,0.22370045761428853,2.277203224641093,0.08185819800274155,0.16653807319612074,0.1410659641619754,0.19201018223026617,0.4149343443949831,0.08191712630714354,0.11006823455309345,0.2270564358901576,0.4149343443949831,0.1835654985500929,0.4149343443949831,0.3487500000000011,0.75,7.75,11.95,0.1286975386165756,0.2755260355221715,0.26145723229220247,0.559244863077064,0.2215275346760328,0.4737683493197039,0.2584701240426156,0.6447213768344241,0.6497508305085766,1.3940157616762998,0.12898372198126234,0.2754601792594816,0.172475330669687,0.36928893709131827,0.2685799571247209,0.725330905425171,0.8663999900437999,1.6083463388714385,0.3832923166388745,0.7525560867200742,0.8663999900437999,1.6083463388714385
M1,20,LinearTBNegotiator,ConcederTBNegotiator,ConcederTBNegotiator,0.8,0.4103913408340616,20,2.65,0.8127277008872492,20,0.6908594584664479,0.3538492693858041,20,0.4260570601835604,0.2181045325197353,20,0.3945933704880048,0.202003107224123,20,0.457520749879116,0.2342059578153476,20,1.5429735788335688,0.7900583344252746,20,0.3945933704880048,0.202003107224123,20,0.29626608797844317,0.15184616216168104,20,0.2059663075250942,0.42263394555932043,20,0.7174421728865308,0.7900583344252746,20,0.31739390080810653,0.3495190359667539,20,0.7174421728865308,0.7900583344252746,20,0.17986193535452039,0.35619361973067704,0.15508127994651746,0.09558852593932854,0.0885317651661863,0.1026452867124708,0.3462583318251745,0.0885317651661863,0.06654951478033114,0.18522749344643882,0.3462583318251745,0.15318347147496367,0.3462583318251745,0.6,0.95,2.25,2.95,0.5184146555782311,0.8201930606326107,0.31976605897653243,0.5057753110888312,0.2961492333317088,0.46842647335522686,0.3433828846213562,0.5431241488224359,1.157946773531296,1.8317436828102736,0.2961492333317088,0.46842647335522686,0.2222654222465223,0.3517665872773839,0.05149157688127355,0.4119326150501884,0.4286720689098262,1.1024689781888035,0.18964301968946265,0.48772840896629843,0.4286720689098262,1.1024689781888035
M1,20,LinearTBNegotiator,ConcederTBNegotiator,GeniusBOABaselineNegotiator,0.55,0.5104177855340404,20,9.95,5.195899192733886,20,0.2074330844858064,0.19150210616778404,20,0.3251586097538913,0.30092892036549285,20,0.1778948555781154,0.1643341415194235,20,0.47242236392966735,0.4375236992115622,20,0.8577503039935891,0.7933599468987695,20,0.1778948555781154,0.1643341415194235,20,0.2945774394810286,0.27313292272205725,20,0.5234175154188604,0.46996858868742647,20,1.4026654477265104,0.7933599468987697,20,0.6205342741303805,0.35097965774439926,20,1.4026654477265104,0.7933599468987697,20,0.22370045761428853,2.277203224641093,0.08392949853620718,0.13188791437724112,0.0720226130464543,0.19175321570802795,0.3477053272906893,0.0720226130464543,0.1197057812915445,0.20597281547256593,0.34770532729068937,0.1538236171934731,0.34770532729068937,0.35,0.75,7.6,12.15,0.11363634013479454,0.3012298288368183,0.20724386269991218,0.4430733568078705,0.11350284331800815,0.24228686783822262,0.3009848820818162,0.6438598457775185,0.4691666920076294,1.1686171935823573,0.11350284331800817,0.24228686783822262,0.16079834201272455,0.40160071745567183,0.33926696188918387,0.7075680689485371,1.0917985581377423,1.7135323373152782,0.48300785256292816,0.7580606956978327,1.0140818357405506,1.7135323373152782
M1,20,LinearTBNegotiator,ConcederTBNegotiator,LinearTBNegotiator,0.7,0.47016234598162726,20,6.5,2.762531257265412,20,0.4339742036629273,0.29075776895220296,20,0.4159264958393491,0.27876156576962385,20,0.3824958964425462,0.25635875588071466,20,0.44935709523615197,0.30116437565853305,20,1.2658271953416256,0.8482809004914507,20,0.3824958964425462,0.25635875588071466,20,0.06689448621325679,0.044753451473435645,20,0.37511312069710445,0.43974849551488276,20,0.994588556378474,0.8482809004914508,20,0.4400024887552769,0.375276494974846,20,0.994588556378474,0.8482809004914508,20,0.20605773335083594,1.2107327055178305,0.12743021072720748,0.12217264287273083,0.11235417853620418,0.13199110720925752,0.3717754964726692,0.11235417853620418,0.019614064905578685,0.1927282756790097,0.3717754964726693,0.1644721756118363,0.3717754964726693,0.5,0.9,5.25,7.6,0.31029021602025664,0.5576581913055978,0.29734551284394894,0.5345074788347493,0.27344473227691035,0.49154706060818204,0.3212462934109876,0.5774678970613165,0.9049812417081547,1.6266731489750963,0.27344473227691035,0.49154706060818204,0.047857040166829026,0.08593193225968454,0.18805071586042826,0.5621755255337806,0.6337426027450033,1.355434510011945,0.2803655045593921,0.5996394729511618,0.6337426027450033,1.355434510011945
M1,20,LinearTBNegotiator,ConcederTBNegotiator,SmartAspirationNegotiator,0.55,0.5104177855340404,20,9.95,5.195899192733886,20,0.2204861111111111,0.20361573697615656,20,0.4673100874703383,0.43285008848625706,20,0.4582580690331162,0.4245202698047125,20,0.47636210590756045,0.4411799071678016,20,1.1551062860517878,1.0693159139486708,20,0.2203675698382693,0.2037501938072195,20,0.2560444671987678,0.23737307839050065,20,0.46342419193146195,0.5256443329079087,20,1.1053094656683118,1.0693159139486708,20,0.48898503066403104,0.47306160963307636,20,1.1053094656683118,1.0693159139486708,20,0.22370045761428853,2.277203224641093,0.08923853131681109,0.18970491549672566,0.18605421149753815,0.1933556194959132,0.4686483623102624,0.08929745962121309,0.10403333850467096,0.23037378623244423,0.4686483623102624,0.20732839167026548,0.4686483623102624,0.35,0.75,7.698750000000001,12.05,0.14070216049382717,0.30027006172839515,0.29770389397401475,0.6369162809666618,0.2503302294102546,0.6246003407314054,0.2602744617896133,0.650312659422507,0.7361099484418566,1.574102623661719,0.14053093421083335,0.3201633643725642,0.1397803571314914,0.349055755252589,0.25745788440636774,0.7208820763378296,0.6863131280583809,1.6290548876807254,0.30362252056336086,0.6743475407647013,0.6863131280583807,1.5243058032782428
M1,20,LinearTBNegotiator,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0.55,0.5104177855340404,20,10.5,5.652200316783954,20,0.2267849363376583,0.20946125047361136,20,0.4421820444779364,0.4095304520153736,20,0.4376908834900853,0.4054332565328188,20,0.4466732054657877,0.4136276474979284,20,1.1111490252935312,1.0285221545043586,20,0.22666639506481645,0.20959570730467433,20,0.22005674153044782,0.20397530522317264,20,0.500086367669374,0.4916206482660816,20,1.1492667264265684,1.0285221545043586,20,0.5084315686404217,0.4550145935417801,20,1.1492667264265684,1.0285221545043586,20,0.22370045761428853,2.477186009631854,0.09180044056337658,0.17948463419426783,0.17768895910151272,0.18128030928702296,0.45076970895191226,0.0918593688677786,0.08939611904921525,0.2154622489784326,0.45076970895191226,0.19941893813511596,0.45076970895191226,0.3487500000000011,0.75,7.95,12.80125,0.1447105038198117,0.3293779769849664,0.2817133211606681,0.6026507677952045,0.2788275883528981,0.5965541786272726,0.28459905396843815,0.6087473569631371,0.708137146141148,1.5141609044459143,0.12400749815481835,0.3087935125928149,0.1401318991741976,0.29998158388669804,0.30745176041261146,0.6927209749261365,0.7462548472741852,1.5522786055789517,0.3301405268948027,0.6867226103860408,0.6455018774860894,1.5522786055789517
M1,20,LinearTBNegotiator,GeniusBOABaselineNegotiator,ConcederTBNegotiator,0.55,0.5104177855340404,20,8.3,3.9081561138887873,20,0.2878960474487694,0.26617433775517135,20,0.47206324385659304,0.43726117131711,20,0.41494634637889466,0.38432559059592664,20,0.5291801413342914,0.4901967520382935,20,1.2320225351619556,1.1406966803893914,20,0.2877775061759275,0.2663087945862343,20,0.24145256628784054,0.22383132248197768,20,0.46342419193146195,0.5256443329079087,20,1.028393216558144,1.1406966803893914,20,0.4549575518466334,0.5046402103335902,20,1.028393216558144,1.1406966803893914,20,0.22370045761428853,1.7128249365180006,0.11665604696496418,0.19163815778530288,0.1684381166287882,0.21483819894181763,0.4999323625355699,0.11671497526936618,0.09809840230242228,0.23037378623244423,0.4999323625355699,0.22116832363919708,0.4999323625355699,0.35,0.8,6.5,10.0,0.18359939270870057,0.39219270218883817,0.3007286298561769,0.6433978578570091,0.26341258854460475,0.565538900748376,0.3371034677029406,0.7212568149656422,0.7850566524210543,1.6789884179028565,0.15734083148815164,0.39212684592614827,0.1537474240198111,0.32915770855586984,0.25745788440636774,0.6693904994565562,0.5814273338172429,1.4753590992990453,0.2572214130850913,0.6526936906081755,0.5814273338172429,1.4753590992990453
M1,20,LinearTBNegotiator,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.45,0.5104177855340404,20,11.45,6.476475649773205,20,0.172719120381791,0.19468340823822552,20,0.32172583473769184,0.3639083483978131,20,0.315301813426977,0.35670829550637356,20,0.3281498560484067,0.3711084012892527,20,0.8161707898571746,0.9225001050338516,20,0.17257423660387317,0.19481786506928842,20,0.15563664638056046,0.1762339012498828,20,0.6353655335821203,0.4474276983383753,20,1.444244961862925,0.9225001050338517,20,0.6389289053413751,0.4081108107355297,20,1.444244961862925,0.9225001050338517,20,0.22370045761428853,2.8384406022729407,0.0853237656427549,0.15948986570104862,0.15633430339050544,0.16264542801159176,0.404303497044852,0.08538269394715689,0.07723791269440573,0.19609383470617187,0.4043034970448521,0.17886244897081027,0.4043034970448521,0.2,0.65,8.7,14.2,0.09643517661814176,0.2490030641454402,0.17913348834558374,0.4652093832947499,0.1755307060651297,0.45507292078882433,0.18273627062603778,0.47356344147077556,0.4547021533093091,1.1776394264050398,0.09623760783007203,0.24891086537767432,0.08658188134509343,0.2246914114160275,0.46004730956285333,0.8106837576013873,0.9924091661780935,1.8057135984107902,0.4790164484082645,0.7988413622744858,1.0827763253150597,1.8057135984107902
M1,20,LinearTBNegotiator,GeniusBOABaselineNegotiator,LinearTBNegotiator,0.55,0.5104177855340404,20,8.3,3.9081561138887873,20,0.2878960474487694,0.26617433775517135,20,0.47206324385659304,0.43726117131711,20,0.41494634637889466,0.38432559059592664,20,0.5291801413342914,0.4901967520382935,20,1.2320225351619556,1.1406966803893914,20,0.2877775061759275,0.2663087945862343,20,0.24145256628784054,0.22383132248197768,20,0.46342419193146195,0.5256443329079087,20,1.028393216558144,1.1406966803893914,20,0.4549575518466334,0.5046402103335902,20,1.028393216558144,1.1406966803893914,20,0.22370045761428853,1.7128249365180006,0.11665604696496418,0.19163815778530288,0.1684381166287882,0.21483819894181763,0.4999323625355699,0.11671497526936618,0.09809840230242228,0.23037378623244423,0.4999323625355699,0.22116832363919708,0.4999323625355699,0.35,0.75,6.6,9.95,0.18359939270870057,0.39219270218883817,0.25789497635607284,0.6433978578570091,0.26435379200941317,0.565538900748376,0.3371034677029406,0.7212568149656422,0.7850566524210544,1.6789884179028565,0.18342816642570678,0.39212684592614827,0.15374742401981112,0.32915770855586984,0.25745788440636774,0.6693904994565562,0.5814273338172429,1.475359099299045,0.25722141308509133,0.6526936906081755,0.5814273338172429,1.4753590992990453
M1,20,LinearTBNegotiator,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.5,0.512989176042577,20,11.0,6.078434701553735,20,0.26182188376375215,0.26751527489552507,20,0.429229590356489,0.4394640123182323,20,0.3772982077865243,0.3862617519207364,20,0.48116097292645377,0.49266627271572816,20,1.1202810644767303,1.1464432995319898,20,0.26169017123837235,0.2676504090952632,20,0.2195262807208332,0.22495894333386698,20,0.5149157688127355,0.5282924319491505,20,1.1401346872433693,1.1464432995319898,20,0.5043915865370189,0.5071824944856207,20,1.1401346872433693,1.1464432995319898,20,0.2248274191931505,2.663991465135688,0.11724373857844365,0.19260359542084096,0.16928667674297362,0.21592051409870833,0.5024509294201256,0.11730296375275676,0.09859260393044575,0.2315343668080485,0.5024509294201256,0.22228252879488095,0.5024509294201256,0.3,0.7,8.248750000000001,13.65125,0.1575252290236834,0.366118538503821,0.25789497635607284,0.600564204356905,0.22670565341704277,0.5278907621560056,0.2890842992951029,0.6732376465578046,0.5615737110506039,1.5672469472176314,0.15734083148815162,0.3660395109885931,0.13127298131362902,0.3072314229888625,0.3089494612876413,0.7208820763378296,0.6931688045024682,1.5871005699842704,0.3066554477754768,0.7021277252985609,0.6931688045024682,1.6988420406694957
M1,20,LinearTBNegotiator,LinearTBNegotiator,BoulwareTBNegotiator,0.55,0.5104177855340404,20,9.95,5.195899192733886,20,0.20234049189321382,0.18677601556098736,20,0.4103510476846332,0.37999025766159356,20,0.3476479419978684,0.3218704950793124,20,0.473054153371398,0.43811002024387485,20,1.0230425872624802,0.9467565308841747,20,0.20222195062037202,0.18691047239205028,20,0.27088213388050264,0.251142912881743,20,0.4715803785915876,0.5180751279379749,20,1.2373731644576194,0.9467565308841747,20,0.5474095477860744,0.41884176845066007,20,1.2373731644576194,0.9467565308841747,20,0.22370045761428853,2.277203224641093,0.08185819800274155,0.16653807319612074,0.1410659641619754,0.19201018223026617,0.4149343443949831,0.08191712630714354,0.11006823455309345,0.2270564358901576,0.4149343443949831,0.1835654985500929,0.4149343443949831,0.35,0.75,7.6487500000000015,12.1,0.12915494826425616,0.2755260355221715,0.26145723229220247,0.559244863077064,0.2215275346760328,0.4737683493197039,0.2584701240426156,0.6447213768344241,0.6520694128486609,1.3940157616762998,0.12852598305226834,0.2754601792594816,0.17247533066968704,0.3938906378940221,0.21782985175800426,0.7253309054251709,0.8663999900437999,1.6083463388714385,0.3832923166388745,0.7525560867200743,0.8663999900437999,1.6083463388714385
M1,20,LinearTBNegotiator,LinearTBNegotiator,ConcederTBNegotiator,0.75,0.4442616583193193,20,5.8,2.375311613906246,20,0.5016589506172839,0.29651723336899016,20,0.48570685228245675,0.2871789085318377,20,0.39374250419937845,0.23274908697478572,20,0.577671200365535,0.34160873008888976,20,1.4730726551821975,0.8708750504326656,20,0.39374250419937845,0.23274908697478572,20,0.18395643568253234,0.10881034869991957,20,0.3193184913781698,0.4208716055777829,20,0.787343096537902,0.8708750504326656,20,0.34831782424926067,0.38527206765833205,20,0.787343096537902,0.8708750504326656,20,0.19470625648856144,1.0410262143420637,0.12995440730139327,0.12586170599155114,0.10200678491461981,0.1497166270684825,0.3816778192844955,0.10200678491461981,0.0476882379243013,0.18445511389479483,0.3816778192844955,0.168852928490722,0.3816778192844955,0.55,0.9,4.748750000000001,6.7,0.3681712962962963,0.6017746913580246,0.35642317310192123,0.5826696116678584,0.28896232224296303,0.47232764066669014,0.4238840239608794,0.6939727525215549,1.0810176425001388,1.7671139146937413,0.28896232224296303,0.47232764066669014,0.13497163284739297,0.23294123851767173,0.12984834571222284,0.5087886370441168,0.49330183702635805,1.1793981092199608,0.17487406179816375,0.5217615867003575,0.49330183702635805,1.1793981092199608
M1,20,LinearTBNegotiator,LinearTBNegotiator,GeniusBOABaselineNegotiator,0.55,0.5104177855340404,20,10.5,5.652200316783954,20,0.2707078922700107,0.25022317393015786,20,0.35068382357999045,0.3246171442134935,20,0.2558336639517063,0.23666387602344205,20,0.4455339832082747,0.41257041240354503,20,0.9720755394299916,0.8994574623571449,20,0.2558336639517063,0.23666387602344205,20,0.18975025038604498,0.17584990141002152,20,0.4956790362338226,0.49571079435962473,20,1.288340212290108,0.8994574623571449,20,0.5699571909768035,0.3979168264389806,20,1.288340212290108,0.8994574623571449,20,0.22370045761428853,2.477186009631854,0.10966514118490288,0.1422697362201519,0.1037225168629718,0.18081695557733202,0.39420461362520665,0.1037225168629718,0.07706961734433107,0.21725483454023387,0.39420461362520665,0.17439473836847502,0.39420461362520665,0.35,0.75,7.948750000000001,12.851249999999999,0.17266147577676325,0.3687543087632581,0.223487180589248,0.4778804665707329,0.16310026682847512,0.3717504103557453,0.28387409435002087,0.6071938720665286,0.6196358369552591,1.324515241904724,0.16310026682847512,0.3485670610749375,0.12084595026412306,0.25865455050796693,0.30144176300049585,0.6899163094671492,0.9359005098153755,1.6407799147648405,0.37505958076586243,0.7648548011877447,0.9359005098153755,1.6407799147648405
M1,20,LinearTBNegotiator,LinearTBNegotiator,LinearTBNegotiator,0.7,0.47016234598162726,20,7.2,3.17224808215512,20,0.40127974167698327,0.2687981904551765,20,0.5672753830431979,0.3804166341545814,20,0.5280692476373764,0.35413462489524133,20,0.6064815184490194,0.4066986434139213,20,1.5358305077633791,1.0296314587643391,20,0.4012007141617554,0.268922042995032,20,0.20531409170691503,0.13772443211450666,20,0.3089494612876413,0.48418801169585785,20,0.7245852439567204,1.0296314587643391,20,0.320553970394754,0.45550534585543595,20,0.7245852439567204,1.0296314587643391,20,0.20605773335083594,1.3902990212256685,0.1178060011129951,0.16672494093329718,0.1552063425126212,0.17824353935397313,0.45125588297958946,0.11786028188186247,0.06036039370463603,0.21220475237631067,0.45125588297958946,0.19963401981967213,0.45125588297958946,0.5,0.9,5.848750000000001,8.4,0.28693702888743955,0.515622454466527,0.40545186084669815,0.7290989052396979,0.37742569741607473,0.6787127978586781,0.4334780242773214,0.7794850126207171,1.0978407505808356,1.9738202649459229,0.28680531636205975,0.5155961119614509,0.14672818694801354,0.26389999646581663,0.1029831537625471,0.5149157688127355,0.39609292606981295,1.162575001139264,0.12678883809586255,0.5143191026936453,0.2865954867741771,1.162575001139264
M1,20,LinearTBNegotiator,LinearTBNegotiator,SmartAspirationNegotiator,0.55,0.5104177855340404,20,9.4,4.750623227812492,20,0.22150462962962963,0.2045609550975159,20,0.4115432198147091,0.3810966319499731,20,0.3243253440375893,0.300226369981519,20,0.49876109559182885,0.46196689391842727,20,1.0445910692590479,0.9667542189974621,20,0.2213860883567878,0.20469541192857882,20,0.27742493836451765,0.25721484701976693,20,0.46342419193146195,0.5256443329079087,20,1.2158246824610517,0.9667542189974621,20,0.5378765749335495,0.42768867552873624,20,1.2158246824610517,0.9667542189974621,20,0.22370045761428853,2.0820524286841273,0.08965279142350423,0.1670229631071262,0.13158000809566905,0.20246591811858333,0.4236987176377566,0.08971171972790622,0.11272937702064796,0.23037378623244423,0.4236987176377566,0.1874428265310646,0.4236987176377566,0.3,0.75,7.348750000000001,11.351249999999999,0.14135030864197531,0.301658950617284,0.2622158872840689,0.5608705523453492,0.1772760157763308,0.4419648066465961,0.31774589313955526,0.6797762980441023,0.5710798366978795,1.4234000553079826,0.1411790823589815,0.30209438814207984,0.1766389335231511,0.3782109432058841,0.25745788440636774,0.6693904994565562,0.7423134498998836,1.68933591502222,0.37029280820361327,0.7054603416634857,0.837015696412117,1.5946336685099864
