time,relative_time,step,negotiator,offer,responses,state,text,data,SmartAspirationNegotiator@0,ConcederTBNegotiator@1
0.023764791,0.37254901960784315,18,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.0
0.023764791,0.37254901960784315,18,ConcederTBNegotiator@1,"(1, 3, 0, 'premium')",{},continuing,,,0.7660818713450293,0.23391812865497072
0.024567,0.39215686274509803,19,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.0
0.024567,0.39215686274509803,19,ConcederTBNegotiator@1,"(1, 3, 0, 'premium')",{},continuing,,,0.7660818713450293,0.23391812865497072
0.02538,0.4117647058823529,20,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.0
0.02538,0.4117647058823529,20,ConcederTBNegotiator@1,"(7, 10, 0, 'premium')",{},continuing,,,0.7953216374269005,0.20467836257309938
0.026170166,0.43137254901960786,21,SmartAspirationNegotiator@0,"(0, 10, 1, 'premium')",{},continuing,,,0.9707602339181286,0.029239766081871343
0.026170166,0.43137254901960786,21,ConcederTBNegotiator@1,"(7, 10, 0, 'premium')",{},continuing,,,0.7953216374269005,0.20467836257309938
0.026963791,0.45098039215686275,22,SmartAspirationNegotiator@0,"(0, 10, 1, 'premium')",{},continuing,,,0.9707602339181286,0.029239766081871343
0.026963791,0.45098039215686275,22,ConcederTBNegotiator@1,"(7, 10, 0, 'premium')",{},continuing,,,0.7953216374269005,0.20467836257309938
0.027735083,0.47058823529411764,23,SmartAspirationNegotiator@0,"(0, 10, 1, 'premium')",{},continuing,,,0.9707602339181286,0.029239766081871343
0.027735083,0.47058823529411764,23,ConcederTBNegotiator@1,"(0, 7, 3, 'premium')",{},continuing,,,0.8245614035087719,0.17543859649122806
0.028510208,0.49019607843137253,24,SmartAspirationNegotiator@0,"(0, 10, 1, 'premium')",{},continuing,,,0.9707602339181286,0.029239766081871343
0.028510208,0.49019607843137253,24,ConcederTBNegotiator@1,"(0, 7, 3, 'premium')",{},continuing,,,0.8245614035087719,0.17543859649122806
0.029347583,0.5098039215686274,25,SmartAspirationNegotiator@0,"(2, 10, 0, 'premium')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.029347583,0.5098039215686274,25,ConcederTBNegotiator@1,"(0, 7, 3, 'premium')",{},continuing,,,0.8245614035087719,0.17543859649122806
0.030124,0.5294117647058824,26,SmartAspirationNegotiator@0,"(0, 10, 2, 'premium')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.030124,0.5294117647058824,26,ConcederTBNegotiator@1,"(1, 9, 0, 'standard')",{},continuing,,,0.8479532163742689,0.15204678362573099
0.030985958,0.5490196078431373,27,SmartAspirationNegotiator@0,"(3, 10, 0, 'premium')",{},continuing,,,0.9122807017543859,0.08771929824561403
0.030985958,0.5490196078431373,27,ConcederTBNegotiator@1,"(0, 9, 4, 'premium')",{},continuing,,,0.8538011695906432,0.14619883040935672
0.031792041,0.5686274509803921,28,SmartAspirationNegotiator@0,"(1, 10, 2, 'premium')",{},continuing,,,0.9122807017543859,0.08771929824561403
0.031792041,0.5686274509803921,28,ConcederTBNegotiator@1,"(0, 9, 4, 'premium')",{},continuing,,,0.8538011695906432,0.14619883040935672
0.032587125,0.5882352941176471,29,SmartAspirationNegotiator@0,"(2, 10, 2, 'premium')",{},continuing,,,0.8830409356725145,0.11695906432748537
0.032587125,0.5882352941176471,29,ConcederTBNegotiator@1,"(0, 9, 4, 'premium')",{},continuing,,,0.8538011695906432,0.14619883040935672
0.03347225,0.6078431372549019,30,SmartAspirationNegotiator@0,"(2, 10, 2, 'premium')",{},continuing,,,0.8830409356725145,0.11695906432748537
0.034381666,0.6274509803921569,31,ConcederTBNegotiator@1,"(0, 10, 1, 'standard')",{'ConcederTBNegotiator@1': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.8771929824561403,0.12280701754385964
