time,relative_time,step,negotiator,offer,responses,state,text,data,ConcederTBNegotiator@0,GeniusBOABaselineNegotiator@1
0.01487825,0.17647058823529413,8,ConcederTBNegotiator@0,"(8, 2, 7, 'premium')",{},continuing,,,0.3544973544973545,0.7187363296218762
0.01487825,0.17647058823529413,8,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.015579625,0.19607843137254902,9,ConcederTBNegotiator@0,"(9, 3, 0, 'basic')",{},continuing,,,0.3386243386243386,0.46825396825396826
0.015579625,0.19607843137254902,9,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.01630175,0.21568627450980393,10,ConcederTBNegotiator@0,"(5, 8, 8, 'basic')",{},continuing,,,0.32275132275132273,0.796801346187857
0.01630175,0.21568627450980393,10,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.017025583,0.23529411764705882,11,ConcederTBNegotiator@0,"(8, 8, 6, 'basic')",{},continuing,,,0.30687830687830686,0.781264163479736
0.017025583,0.23529411764705882,11,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.017755041,0.2549019607843137,12,ConcederTBNegotiator@0,"(0, 3, 9, 'basic')",{},continuing,,,0.291005291005291,0.8253968253968254
0.017755041,0.2549019607843137,12,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.018492666,0.27450980392156865,13,ConcederTBNegotiator@0,"(8, 1, 1, 'basic')",{},continuing,,,0.2804232804232804,0.6507936507936508
0.018492666,0.27450980392156865,13,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.01922925,0.29411764705882354,14,ConcederTBNegotiator@0,"(9, 1, 8, 'premium')",{},continuing,,,0.2698412698412698,0.7809283303148412
0.01922925,0.29411764705882354,14,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.019982458,0.3137254901960784,15,ConcederTBNegotiator@0,"(9, 1, 1, 'basic')",{},continuing,,,0.25396825396825395,0.6666666666666666
0.019982458,0.3137254901960784,15,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.020737625,0.3333333333333333,16,ConcederTBNegotiator@0,"(8, 8, 8, 'basic')",{},continuing,,,0.2433862433862434,0.8444203938069047
0.020737625,0.3333333333333333,16,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.021480666,0.35294117647058826,17,ConcederTBNegotiator@0,"(7, 3, 5, 'basic')",{},continuing,,,0.2328042328042328,0.8091859327579014
0.021480666,0.35294117647058826,17,GeniusBOABaselineNegotiator@1,"(8, 1, 9, 'basic')",{},continuing,,,0.026455026455026467,0.9841269841269841
0.022234458,0.37254901960784315,18,ConcederTBNegotiator@0,"(4, 2, 7, 'basic')",{},continuing,,,0.2222222222222222,0.8457204566060031
0.022234458,0.37254901960784315,18,GeniusBOABaselineNegotiator@1,"(8, 1, 9, 'basic')",{},continuing,,,0.026455026455026467,0.9841269841269841
0.023025333,0.39215686274509803,19,ConcederTBNegotiator@0,"(8, 8, 9, 'basic')",{},continuing,,,0.21164021164021163,0.873015873015873
0.023025333,0.39215686274509803,19,GeniusBOABaselineNegotiator@1,"(8, 1, 9, 'basic')",{},continuing,,,0.026455026455026467,0.9841269841269841
0.023781541,0.4117647058823529,20,ConcederTBNegotiator@0,"(5, 1, 6, 'basic')",{},continuing,,,0.2010582010582011,0.8447562269717995
0.023781541,0.4117647058823529,20,GeniusBOABaselineNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.031746031746031765,0.9714045207910317
0.024529375,0.43137254901960786,21,ConcederTBNegotiator@0,"(9, 6, 7, 'basic')",{},continuing,,,0.19576719576719576,0.8615934724790191
0.024529375,0.43137254901960786,21,GeniusBOABaselineNegotiator@1,"(8, 2, 9, 'basic')",{},continuing,,,0.05291005291005292,0.9682539682539683
0.025284875,0.45098039215686275,22,ConcederTBNegotiator@0,"(9, 8, 9, 'basic')",{},continuing,,,0.18518518518518517,0.888888888888889
0.025284875,0.45098039215686275,22,GeniusBOABaselineNegotiator@1,"(8, 2, 9, 'basic')",{},continuing,,,0.05291005291005292,0.9682539682539683
0.026039666,0.47058823529411764,23,ConcederTBNegotiator@0,"(8, 3, 6, 'basic')",{},continuing,,,0.17460317460317465,0.8606292428448153
0.026039666,0.47058823529411764,23,GeniusBOABaselineNegotiator@1,"(7, 2, 9, 'basic')",{},continuing,,,0.07936507936507937,0.9523809523809524
0.026801041,0.49019607843137253,24,ConcederTBNegotiator@0,"(9, 5, 7, 'basic')",{},continuing,,,0.1693121693121693,0.877466488352035
0.026801041,0.49019607843137253,24,GeniusBOABaselineNegotiator@1,"(7, 2, 9, 'basic')",{},continuing,,,0.07936507936507937,0.9523809523809524
0.027561583,0.5098039215686274,25,ConcederTBNegotiator@0,"(9, 1, 4, 'basic')",{},continuing,,,0.15873015873015872,0.8333333333333334
0.027561583,0.5098039215686274,25,GeniusBOABaselineNegotiator@1,"(6, 2, 9, 'basic')",{},continuing,,,0.10582010582010584,0.9365079365079365
0.028324,0.5294117647058824,26,ConcederTBNegotiator@0,"(9, 2, 5, 'basic')",{},continuing,,,0.15343915343915343,0.8568049803769491
0.028324,0.5294117647058824,26,GeniusBOABaselineNegotiator@1,"(7, 2, 8, 'basic')",{},continuing,,,0.11111111111111113,0.923785473171984
0.029089583,0.5490196078431373,27,ConcederTBNegotiator@0,"(9, 4, 7, 'basic')",{},continuing,,,0.14285714285714285,0.8933395042250508
0.029089583,0.5490196078431373,27,GeniusBOABaselineNegotiator@1,"(5, 2, 9, 'basic')",{},continuing,,,0.1322751322751323,0.9206349206349206
0.029854041,0.5686274509803921,28,ConcederTBNegotiator@0,"(9, 5, 8, 'basic')",{'ConcederTBNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.1375661375661376,0.9079124572989682
