time,relative_time,step,negotiator,offer,responses,state,text,data,SmartAspirationNegotiator@0,GeniusBOABaselineNegotiator@1
0.014781458,0.4117647058823529,20,SmartAspirationNegotiator@0,"(1, 10, 0, 'premium')",{},continuing,,,0.9758064516129031,0.020912893253318784
0.014781458,0.4117647058823529,20,GeniusBOABaselineNegotiator@1,"(9, 2, 9, 'basic')",{},continuing,,,0.04838709677419354,0.9803600654664483
0.0149535,0.43137254901960786,21,SmartAspirationNegotiator@0,"(1, 9, 0, 'premium')",{},continuing,,,0.9675045382941704,0.04055282778687035
0.0149535,0.43137254901960786,21,GeniusBOABaselineNegotiator@1,"(9, 2, 9, 'basic')",{},continuing,,,0.04838709677419354,0.9803600654664483
0.015131958,0.45098039215686275,22,SmartAspirationNegotiator@0,"(1, 8, 0, 'premium')",{},continuing,,,0.9586653860192543,0.060192762320421894
0.015131958,0.45098039215686275,22,GeniusBOABaselineNegotiator@1,"(9, 3, 9, 'basic')",{},continuing,,,0.06842968850192394,0.9607201309328969
0.015310916,0.47058823529411764,23,SmartAspirationNegotiator@0,"(2, 10, 0, 'premium')",{},continuing,,,0.9516129032258064,0.034551736679396254
0.015310916,0.47058823529411764,23,GeniusBOABaselineNegotiator@1,"(9, 3, 9, 'basic')",{},continuing,,,0.06842968850192394,0.9607201309328969
0.015489625,0.49019607843137253,24,SmartAspirationNegotiator@0,"(2, 9, 0, 'premium')",{},continuing,,,0.9433109899070736,0.05419167121294782
0.015489625,0.49019607843137253,24,GeniusBOABaselineNegotiator@1,"(9, 3, 9, 'basic')",{},continuing,,,0.06842968850192394,0.9607201309328969
0.015679458,0.5098039215686274,25,SmartAspirationNegotiator@0,"(2, 8, 0, 'premium')",{},continuing,,,0.9344718376321576,0.07383160574649936
0.015679458,0.5098039215686274,25,GeniusBOABaselineNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.006272401433691762,0.9319876341152936
0.015860958,0.5294117647058824,26,SmartAspirationNegotiator@0,"(3, 10, 0, 'premium')",{},continuing,,,0.9274193548387096,0.057283142389525366
0.015860958,0.5294117647058824,26,GeniusBOABaselineNegotiator@1,"(9, 5, 9, 'basic')",{},continuing,,,0.09677419354838708,0.9214402618657936
0.016046041,0.5490196078431373,27,SmartAspirationNegotiator@0,"(3, 8, 0, 'premium')",{},continuing,,,0.9102782892450608,0.09656301145662848
