time,relative_time,step,negotiator,offer,responses,state,text,data,LinearTBNegotiator@0,SmartAspirationNegotiator@1
0.025785459,0.6078431372549019,30,LinearTBNegotiator@0,"(4, 3, 3, 'premium')",{},continuing,,,0.40935672514619875,0.5906432748538012
0.025785459,0.6078431372549019,30,SmartAspirationNegotiator@1,"(0, 10, 4, 'premium')",{},continuing,,,0.11695906432748537,0.8830409356725146
0.026506459,0.6274509803921569,31,LinearTBNegotiator@0,"(4, 3, 2, 'premium')",{},continuing,,,0.3801169590643274,0.6198830409356725
0.026506459,0.6274509803921569,31,SmartAspirationNegotiator@1,"(0, 10, 5, 'premium')",{},continuing,,,0.14619883040935672,0.8538011695906432
0.02725825,0.6470588235294118,32,LinearTBNegotiator@0,"(2, 3, 0, 'standard')",{},continuing,,,0.35672514619883033,0.6432748538011694
0.02725825,0.6470588235294118,32,SmartAspirationNegotiator@1,"(0, 5, 0, 'premium')",{},continuing,,,0.14619883040935672,0.8538011695906432
0.028022417,0.6666666666666666,33,LinearTBNegotiator@0,"(2, 3, 3, 'premium')",{},continuing,,,0.35087719298245607,0.6491228070175438
0.028022417,0.6666666666666666,33,SmartAspirationNegotiator@1,"(0, 4, 0, 'premium')",{},continuing,,,0.1754385964912281,0.8245614035087718
0.028814375,0.6862745098039216,34,LinearTBNegotiator@0,"(0, 6, 7, 'premium')",{},continuing,,,0.3216374269005847,0.6783625730994152
0.028814375,0.6862745098039216,34,SmartAspirationNegotiator@1,"(0, 3, 0, 'premium')",{},continuing,,,0.20467836257309938,0.7953216374269005
0.029657417,0.7058823529411765,35,LinearTBNegotiator@0,"(0, 10, 7, 'standard')",{},continuing,,,0.29824561403508765,0.7017543859649122
0.029657417,0.7058823529411765,35,SmartAspirationNegotiator@1,"(6, 10, 2, 'premium')",{},continuing,,,0.23391812865497075,0.7660818713450291
0.03055375,0.7254901960784313,36,LinearTBNegotiator@0,"(7, 8, 1, 'premium')",{},continuing,,,0.2923976608187134,0.7076023391812865
0.031471792,0.7450980392156863,37,SmartAspirationNegotiator@1,"(2, 5, 2, 'premium')",{'SmartAspirationNegotiator@1': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.2631578947368421,0.7368421052631577
