time,relative_time,step,negotiator,offer,responses,state,text,data,LinearTBNegotiator@0,BoulwareTBNegotiator@1
0.023591583,0.39215686274509803,19,LinearTBNegotiator@0,"(0, 5, 5, 'standard')",{},continuing,,,0.6140350877192982,0.38596491228070173
0.023591583,0.39215686274509803,19,BoulwareTBNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.024383208,0.4117647058823529,20,LinearTBNegotiator@0,"(3, 1, 2, 'premium')",{},continuing,,,0.5906432748538011,0.4093567251461988
0.024383208,0.4117647058823529,20,BoulwareTBNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.025178583,0.43137254901960786,21,LinearTBNegotiator@0,"(7, 8, 2, 'standard')",{},continuing,,,0.5847953216374268,0.415204678362573
0.025178583,0.43137254901960786,21,BoulwareTBNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.026039541,0.45098039215686275,22,LinearTBNegotiator@0,"(5, 5, 2, 'standard')",{},continuing,,,0.5555555555555555,0.4444444444444444
0.026039541,0.45098039215686275,22,BoulwareTBNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.02688125,0.47058823529411764,23,LinearTBNegotiator@0,"(9, 8, 5, 'premium')",{},continuing,,,0.5321637426900584,0.4678362573099415
0.02688125,0.47058823529411764,23,BoulwareTBNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.027728541,0.49019607843137253,24,LinearTBNegotiator@0,"(9, 8, 2, 'standard')",{},continuing,,,0.5263157894736841,0.47368421052631576
0.027728541,0.49019607843137253,24,BoulwareTBNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.028584083,0.5098039215686274,25,LinearTBNegotiator@0,"(7, 5, 2, 'standard')",{},continuing,,,0.4970760233918128,0.5029239766081871
0.028584083,0.5098039215686274,25,BoulwareTBNegotiator@1,"(9, 1, 7, 'basic')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.029465291,0.5294117647058824,26,LinearTBNegotiator@0,"(2, 1, 7, 'premium')",{},continuing,,,0.4736842105263157,0.5263157894736842
0.029465291,0.5294117647058824,26,BoulwareTBNegotiator@1,"(9, 1, 7, 'basic')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.030387333,0.5490196078431373,27,LinearTBNegotiator@0,"(7, 8, 2, 'basic')",{},continuing,,,0.4678362573099414,0.5321637426900584
0.030387333,0.5490196078431373,27,BoulwareTBNegotiator@1,"(7, 1, 8, 'basic')",{},continuing,,,0.08771929824561404,0.9122807017543859
0.03129575,0.5686274509803921,28,LinearTBNegotiator@0,"(7, 8, 3, 'basic')",{},continuing,,,0.4385964912280701,0.5614035087719298
0.03129575,0.5686274509803921,28,BoulwareTBNegotiator@1,"(7, 1, 8, 'basic')",{},continuing,,,0.08771929824561404,0.9122807017543859
0.032220791,0.5882352941176471,29,LinearTBNegotiator@0,"(2, 1, 9, 'premium')",{},continuing,,,0.415204678362573,0.5847953216374269
0.032220791,0.5882352941176471,29,BoulwareTBNegotiator@1,"(7, 2, 8, 'basic')",{},continuing,,,0.11695906432748539,0.8830409356725145
0.033179833,0.6078431372549019,30,LinearTBNegotiator@0,"(2, 3, 8, 'standard')",{},continuing,,,0.40935672514619875,0.5906432748538011
0.033179833,0.6078431372549019,30,BoulwareTBNegotiator@1,"(7, 2, 8, 'basic')",{},continuing,,,0.11695906432748539,0.8830409356725145
0.034185875,0.6274509803921569,31,LinearTBNegotiator@0,"(2, 3, 5, 'basic')",{},continuing,,,0.3801169590643274,0.6198830409356724
0.034185875,0.6274509803921569,31,BoulwareTBNegotiator@1,"(6, 3, 9, 'basic')",{},continuing,,,0.14619883040935672,0.8538011695906431
0.035187291,0.6470588235294118,32,LinearTBNegotiator@0,"(5, 2, 9, 'premium')",{},continuing,,,0.3567251461988304,0.6432748538011696
0.035187291,0.6470588235294118,32,BoulwareTBNegotiator@1,"(6, 3, 9, 'basic')",{},continuing,,,0.14619883040935672,0.8538011695906431
0.0361565,0.6666666666666666,33,LinearTBNegotiator@0,"(2, 3, 6, 'basic')",{},continuing,,,0.35087719298245607,0.6491228070175438
0.0361565,0.6666666666666666,33,BoulwareTBNegotiator@1,"(9, 2, 8, 'standard')",{},continuing,,,0.17543859649122806,0.8245614035087718
0.037153208,0.6862745098039216,34,LinearTBNegotiator@0,"(5, 1, 2, 'basic')",{},continuing,,,0.3216374269005847,0.6783625730994152
0.037153208,0.6862745098039216,34,BoulwareTBNegotiator@1,"(9, 1, 9, 'premium')",{},continuing,,,0.21052631578947367,0.7894736842105263
0.038151916,0.7058823529411765,35,LinearTBNegotiator@0,"(9, 4, 9, 'premium')",{},continuing,,,0.2982456140350877,0.7017543859649122
0.038151916,0.7058823529411765,35,BoulwareTBNegotiator@1,"(9, 2, 9, 'premium')",{},continuing,,,0.23976608187134502,0.7602339181286549
0.039162458,0.7254901960784313,36,LinearTBNegotiator@0,"(7, 8, 8, 'basic')",{},continuing,,,0.2923976608187134,0.7076023391812865
0.040199041,0.7450980392156863,37,BoulwareTBNegotiator@1,"(9, 2, 8, 'premium')",{'BoulwareTBNegotiator@1': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.26900584795321636,0.7309941520467835
