time,relative_time,step,negotiator,offer,responses,state,text,data,BoulwareTBNegotiator@0,SmartAspirationNegotiator@1
0.019511625,0.45098039215686275,22,SmartAspirationNegotiator@1,"(0, 9, 0, 'premium')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.019966375,0.47058823529411764,23,BoulwareTBNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9707602339181286,0.029239766081871357
0.019966375,0.47058823529411764,23,SmartAspirationNegotiator@1,"(0, 9, 0, 'premium')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.020437083,0.49019607843137253,24,BoulwareTBNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9707602339181286,0.029239766081871357
0.020437083,0.49019607843137253,24,SmartAspirationNegotiator@1,"(0, 9, 0, 'premium')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.020910916,0.5098039215686274,25,BoulwareTBNegotiator@0,"(9, 1, 7, 'basic')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.020910916,0.5098039215686274,25,SmartAspirationNegotiator@1,"(0, 8, 0, 'premium')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.021399125,0.5294117647058824,26,BoulwareTBNegotiator@0,"(9, 1, 7, 'basic')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.021399125,0.5294117647058824,26,SmartAspirationNegotiator@1,"(0, 8, 0, 'premium')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.021868916,0.5490196078431373,27,BoulwareTBNegotiator@0,"(7, 1, 8, 'basic')",{},continuing,,,0.9122807017543859,0.08771929824561404
0.021868916,0.5490196078431373,27,SmartAspirationNegotiator@1,"(0, 7, 0, 'premium')",{},continuing,,,0.08771929824561404,0.9122807017543859
0.0223645,0.5686274509803921,28,BoulwareTBNegotiator@0,"(7, 1, 8, 'basic')",{},continuing,,,0.9122807017543859,0.08771929824561404
0.0223645,0.5686274509803921,28,SmartAspirationNegotiator@1,"(0, 7, 0, 'premium')",{},continuing,,,0.08771929824561404,0.9122807017543859
0.022849958,0.5882352941176471,29,BoulwareTBNegotiator@0,"(7, 2, 8, 'basic')",{},continuing,,,0.8830409356725145,0.11695906432748539
0.022849958,0.5882352941176471,29,SmartAspirationNegotiator@1,"(0, 6, 0, 'premium')",{},continuing,,,0.11695906432748537,0.8830409356725146
0.023336708,0.6078431372549019,30,BoulwareTBNegotiator@0,"(7, 2, 8, 'basic')",{},continuing,,,0.8830409356725145,0.11695906432748539
0.023336708,0.6078431372549019,30,SmartAspirationNegotiator@1,"(0, 6, 0, 'premium')",{},continuing,,,0.11695906432748537,0.8830409356725146
0.023877041,0.6274509803921569,31,BoulwareTBNegotiator@0,"(6, 3, 9, 'basic')",{},continuing,,,0.8538011695906431,0.14619883040935672
0.023877041,0.6274509803921569,31,SmartAspirationNegotiator@1,"(0, 10, 5, 'premium')",{},continuing,,,0.14619883040935672,0.8538011695906432
0.024399625,0.6470588235294118,32,BoulwareTBNegotiator@0,"(6, 3, 9, 'basic')",{},continuing,,,0.8538011695906431,0.14619883040935672
0.024399625,0.6470588235294118,32,SmartAspirationNegotiator@1,"(0, 10, 5, 'premium')",{},continuing,,,0.14619883040935672,0.8538011695906432
0.024920708,0.6666666666666666,33,BoulwareTBNegotiator@0,"(9, 2, 8, 'standard')",{},continuing,,,0.8245614035087718,0.17543859649122806
0.024920708,0.6666666666666666,33,SmartAspirationNegotiator@1,"(0, 4, 0, 'premium')",{},continuing,,,0.1754385964912281,0.8245614035087718
0.025467625,0.6862745098039216,34,BoulwareTBNegotiator@0,"(9, 1, 9, 'premium')",{},continuing,,,0.7894736842105263,0.21052631578947367
0.025467625,0.6862745098039216,34,SmartAspirationNegotiator@1,"(0, 5, 2, 'premium')",{},continuing,,,0.2046783625730994,0.7953216374269005
0.026023083,0.7058823529411765,35,BoulwareTBNegotiator@0,"(9, 2, 9, 'premium')",{},continuing,,,0.7602339181286549,0.23976608187134502
0.026023083,0.7058823529411765,35,SmartAspirationNegotiator@1,"(0, 4, 2, 'premium')",{},continuing,,,0.23391812865497078,0.7660818713450291
0.026634625,0.7254901960784313,36,BoulwareTBNegotiator@0,"(9, 2, 8, 'premium')",{},continuing,,,0.7309941520467835,0.26900584795321636
0.026634625,0.7254901960784313,36,SmartAspirationNegotiator@1,"(0, 3, 2, 'premium')",{},continuing,,,0.26315789473684204,0.7368421052631579
0.027303583,0.7450980392156863,37,BoulwareTBNegotiator@0,"(8, 3, 9, 'premium')",{},continuing,,,0.7017543859649122,0.2982456140350877
0.027303583,0.7450980392156863,37,SmartAspirationNegotiator@1,"(0, 2, 2, 'premium')",{},continuing,,,0.29239766081871343,0.7076023391812865
0.028062083,0.7647058823529411,38,BoulwareTBNegotiator@0,"(7, 2, 8, 'premium')",{},continuing,,,0.6725146198830408,0.32748538011695905
0.028062083,0.7647058823529411,38,SmartAspirationNegotiator@1,"(0, 2, 3, 'premium')",{},continuing,,,0.3216374269005848,0.6783625730994152
0.028882083,0.7843137254901961,39,BoulwareTBNegotiator@0,"(7, 2, 7, 'premium')",{},continuing,,,0.6432748538011694,0.3567251461988304
0.028882083,0.7843137254901961,39,SmartAspirationNegotiator@1,"(0, 5, 7, 'premium')",{},continuing,,,0.3508771929824561,0.6491228070175439
0.0298265,0.803921568627451,40,BoulwareTBNegotiator@0,"(6, 3, 7, 'premium')",{},continuing,,,0.5847953216374268,0.4152046783625731
0.0298265,0.803921568627451,40,SmartAspirationNegotiator@1,"(0, 4, 8, 'premium')",{},continuing,,,0.4093567251461988,0.5906432748538011
0.030998125,0.8235294117647058,41,BoulwareTBNegotiator@0,"(7, 3, 5, 'premium')",{},continuing,,,0.5555555555555555,0.4444444444444444
0.030998125,0.8235294117647058,41,SmartAspirationNegotiator@1,"(8, 2, 0, 'premium')",{},continuing,,,0.4678362573099415,0.5321637426900585
0.032471333,0.8431372549019608,42,BoulwareTBNegotiator@0,"(2, 3, 8, 'premium')",{'BoulwareTBNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.4970760233918128,0.502923976608187
