time,relative_time,step,negotiator,offer,responses,state,text,data,SmartAspirationNegotiator@0,ConcederTBNegotiator@1
0.027603833,0.5098039215686274,25,ConcederTBNegotiator@1,"(7, 1, 5, 'basic')",{},continuing,,,0.8245614035087718,0.17543859649122806
0.028394208,0.5294117647058824,26,SmartAspirationNegotiator@0,"(9, 1, 7, 'basic')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.028394208,0.5294117647058824,26,ConcederTBNegotiator@1,"(7, 1, 5, 'basic')",{},continuing,,,0.8245614035087718,0.17543859649122806
0.029187667,0.5490196078431373,27,SmartAspirationNegotiator@0,"(9, 1, 6, 'basic')",{},continuing,,,0.9122807017543859,0.08771929824561404
0.029187667,0.5490196078431373,27,ConcederTBNegotiator@1,"(8, 1, 5, 'basic')",{},continuing,,,0.8538011695906432,0.14619883040935672
0.02998175,0.5686274509803921,28,SmartAspirationNegotiator@0,"(9, 1, 6, 'basic')",{},continuing,,,0.9122807017543859,0.08771929824561404
0.02998175,0.5686274509803921,28,ConcederTBNegotiator@1,"(8, 1, 5, 'basic')",{},continuing,,,0.8538011695906432,0.14619883040935672
0.030781208,0.5882352941176471,29,SmartAspirationNegotiator@0,"(9, 2, 6, 'basic')",{},continuing,,,0.8830409356725146,0.11695906432748539
0.030781208,0.5882352941176471,29,ConcederTBNegotiator@1,"(8, 1, 5, 'basic')",{},continuing,,,0.8538011695906432,0.14619883040935672
0.031566042,0.6078431372549019,30,SmartAspirationNegotiator@0,"(9, 2, 6, 'basic')",{},continuing,,,0.8830409356725146,0.11695906432748539
0.032353583,0.6274509803921569,31,ConcederTBNegotiator@1,"(8, 1, 5, 'basic')",{'ConcederTBNegotiator@1': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.8538011695906432,0.14619883040935672
