time,relative_time,step,negotiator,offer,responses,state,text,data,GeniusBOABaselineNegotiator@0,LinearTBNegotiator@1
0.015413875,0.27450980392156865,13,LinearTBNegotiator@1,"(1, 6, 1, 'standard')",{},continuing,,,0.26900584795321636,0.7309941520467835
0.0159035,0.29411764705882354,14,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.0159035,0.29411764705882354,14,LinearTBNegotiator@1,"(1, 3, 2, 'premium')",{},continuing,,,0.29239766081871343,0.7076023391812865
0.016392958,0.3137254901960784,15,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.016392958,0.3137254901960784,15,LinearTBNegotiator@1,"(2, 7, 2, 'standard')",{},continuing,,,0.2982456140350877,0.7017543859649121
0.016888708,0.3333333333333333,16,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.016888708,0.3333333333333333,16,LinearTBNegotiator@1,"(2, 5, 1, 'standard')",{},continuing,,,0.32748538011695905,0.6725146198830408
0.017402666,0.35294117647058826,17,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.017402666,0.35294117647058826,17,LinearTBNegotiator@1,"(1, 8, 9, 'premium')",{},continuing,,,0.3508771929824561,0.6491228070175438
0.0179195,0.37254901960784315,18,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.0179195,0.37254901960784315,18,LinearTBNegotiator@1,"(2, 8, 5, 'standard')",{},continuing,,,0.3567251461988304,0.6432748538011694
0.018445125,0.39215686274509803,19,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.018445125,0.39215686274509803,19,LinearTBNegotiator@1,"(0, 5, 5, 'standard')",{},continuing,,,0.38596491228070173,0.6140350877192982
0.019002458,0.4117647058823529,20,GeniusBOABaselineNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9707602339181286,0.029239766081871357
0.019002458,0.4117647058823529,20,LinearTBNegotiator@1,"(3, 1, 2, 'premium')",{},continuing,,,0.4093567251461988,0.5906432748538011
0.019566791,0.43137254901960786,21,GeniusBOABaselineNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9707602339181286,0.029239766081871357
0.019566791,0.43137254901960786,21,LinearTBNegotiator@1,"(7, 8, 2, 'standard')",{},continuing,,,0.415204678362573,0.5847953216374268
0.0201715,0.45098039215686275,22,GeniusBOABaselineNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9707602339181286,0.029239766081871357
0.0201715,0.45098039215686275,22,LinearTBNegotiator@1,"(5, 5, 2, 'standard')",{},continuing,,,0.4444444444444444,0.5555555555555555
0.020764,0.47058823529411764,23,GeniusBOABaselineNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9707602339181286,0.029239766081871357
0.020764,0.47058823529411764,23,LinearTBNegotiator@1,"(9, 8, 5, 'premium')",{},continuing,,,0.4678362573099415,0.5321637426900584
0.021365958,0.49019607843137253,24,GeniusBOABaselineNegotiator@0,"(9, 1, 7, 'basic')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.021365958,0.49019607843137253,24,LinearTBNegotiator@1,"(9, 8, 2, 'standard')",{},continuing,,,0.47368421052631576,0.5263157894736841
0.021968458,0.5098039215686274,25,GeniusBOABaselineNegotiator@0,"(9, 1, 7, 'basic')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.021968458,0.5098039215686274,25,LinearTBNegotiator@1,"(7, 5, 2, 'standard')",{},continuing,,,0.5029239766081871,0.4970760233918128
0.022607625,0.5294117647058824,26,GeniusBOABaselineNegotiator@0,"(9, 1, 7, 'basic')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.022607625,0.5294117647058824,26,LinearTBNegotiator@1,"(2, 1, 7, 'premium')",{},continuing,,,0.5263157894736842,0.4736842105263157
0.023297041,0.5490196078431373,27,GeniusBOABaselineNegotiator@0,"(7, 1, 8, 'basic')",{},continuing,,,0.9122807017543859,0.08771929824561404
0.023297041,0.5490196078431373,27,LinearTBNegotiator@1,"(7, 8, 2, 'basic')",{},continuing,,,0.5321637426900584,0.4678362573099414
0.023949166,0.5686274509803921,28,GeniusBOABaselineNegotiator@0,"(7, 1, 8, 'basic')",{},continuing,,,0.9122807017543859,0.08771929824561404
0.023949166,0.5686274509803921,28,LinearTBNegotiator@1,"(7, 8, 3, 'basic')",{},continuing,,,0.5614035087719298,0.4385964912280701
0.024615,0.5882352941176471,29,GeniusBOABaselineNegotiator@0,"(9, 3, 7, 'basic')",{},continuing,,,0.8830409356725145,0.11695906432748537
0.024615,0.5882352941176471,29,LinearTBNegotiator@1,"(2, 1, 9, 'premium')",{},continuing,,,0.5847953216374269,0.415204678362573
0.025286625,0.6078431372549019,30,GeniusBOABaselineNegotiator@0,"(9, 3, 7, 'basic')",{},continuing,,,0.8830409356725145,0.11695906432748537
0.025286625,0.6078431372549019,30,LinearTBNegotiator@1,"(2, 3, 8, 'standard')",{},continuing,,,0.5906432748538011,0.40935672514619875
0.025995708,0.6274509803921569,31,GeniusBOABaselineNegotiator@0,"(7, 3, 8, 'basic')",{},continuing,,,0.8538011695906431,0.14619883040935672
0.025995708,0.6274509803921569,31,LinearTBNegotiator@1,"(2, 3, 5, 'basic')",{},continuing,,,0.6198830409356724,0.3801169590643274
0.026712166,0.6470588235294118,32,GeniusBOABaselineNegotiator@0,"(4, 1, 8, 'basic')",{},continuing,,,0.8245614035087718,0.17543859649122806
0.026712166,0.6470588235294118,32,LinearTBNegotiator@1,"(5, 2, 9, 'premium')",{},continuing,,,0.6432748538011696,0.3567251461988304
0.027434291,0.6666666666666666,33,GeniusBOABaselineNegotiator@0,"(4, 1, 8, 'basic')",{},continuing,,,0.8245614035087718,0.17543859649122806
0.027434291,0.6666666666666666,33,LinearTBNegotiator@1,"(2, 3, 6, 'basic')",{},continuing,,,0.6491228070175438,0.35087719298245607
0.028193125,0.6862745098039216,34,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'premium')",{},continuing,,,0.7894736842105263,0.21052631578947367
0.028193125,0.6862745098039216,34,LinearTBNegotiator@1,"(5, 1, 2, 'basic')",{},continuing,,,0.6783625730994152,0.3216374269005847
0.0289225,0.7058823529411765,35,GeniusBOABaselineNegotiator@0,"(9, 2, 9, 'premium')",{},continuing,,,0.7602339181286549,0.23976608187134502
0.0289225,0.7058823529411765,35,LinearTBNegotiator@1,"(9, 4, 9, 'premium')",{},continuing,,,0.7017543859649122,0.2982456140350877
0.029656708,0.7254901960784313,36,GeniusBOABaselineNegotiator@0,"(8, 1, 8, 'premium')",{},continuing,,,0.7309941520467835,0.26900584795321636
0.030409833,0.7450980392156863,37,LinearTBNegotiator@1,"(7, 8, 8, 'basic')",{'LinearTBNegotiator@1': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.7076023391812865,0.2923976608187134
