time,relative_time,step,negotiator,offer,responses,state,text,data,GeniusBOABaselineNegotiator@0,SmartAspirationNegotiator@1
0.016248375,0.7254901960784313,36,SmartAspirationNegotiator@1,"(0, 8, 7, 'premium')",{},continuing,,,0.26315789473684204,0.7368421052631579
0.016578917,0.7450980392156863,37,GeniusBOABaselineNegotiator@0,"(7, 2, 9, 'premium')",{},continuing,,,0.7017543859649122,0.2982456140350877
0.016578917,0.7450980392156863,37,SmartAspirationNegotiator@1,"(0, 2, 2, 'premium')",{},continuing,,,0.29239766081871343,0.7076023391812865
0.016986875,0.7647058823529411,38,GeniusBOABaselineNegotiator@0,"(7, 2, 8, 'premium')",{},continuing,,,0.6725146198830408,0.32748538011695905
0.016986875,0.7647058823529411,38,SmartAspirationNegotiator@1,"(0, 2, 3, 'premium')",{},continuing,,,0.3216374269005848,0.6783625730994152
0.017461917,0.7843137254901961,39,GeniusBOABaselineNegotiator@0,"(8, 3, 7, 'premium')",{},continuing,,,0.6432748538011694,0.3567251461988304
0.017461917,0.7843137254901961,39,SmartAspirationNegotiator@1,"(0, 4, 6, 'premium')",{},continuing,,,0.3508771929824561,0.6491228070175439
0.018029167,0.803921568627451,40,GeniusBOABaselineNegotiator@0,"(6, 3, 7, 'premium')",{},continuing,,,0.5847953216374268,0.4152046783625731
0.018029167,0.803921568627451,40,SmartAspirationNegotiator@1,"(0, 4, 8, 'premium')",{},continuing,,,0.4093567251461988,0.5906432748538011
0.018802667,0.8235294117647058,41,GeniusBOABaselineNegotiator@0,"(7, 5, 7, 'premium')",{},continuing,,,0.5555555555555555,0.4444444444444444
0.018802667,0.8235294117647058,41,SmartAspirationNegotiator@1,"(0, 9, 8, 'basic')",{},continuing,,,0.47368421052631576,0.5263157894736842
0.019834292,0.8431372549019608,42,GeniusBOABaselineNegotiator@0,"(2, 3, 8, 'premium')",{'GeniusBOABaselineNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.4970760233918128,0.502923976608187
