time,relative_time,step,negotiator,offer,responses,state,text,data,SmartAspirationNegotiator@0,BoulwareTBNegotiator@1
0.028245166,0.7058823529411765,35,SmartAspirationNegotiator@0,"(9, 2, 5, 'basic')",{},continuing,,,0.7563193307874158,0.14874551971326164
0.028245166,0.7058823529411765,35,BoulwareTBNegotiator@1,"(5, 3, 0, 'standard')",{},continuing,,,0.3166030187306783,0.7539135594696658
0.02879875,0.7254901960784313,36,SmartAspirationNegotiator@0,"(9, 1, 4, 'basic')",{},continuing,,,0.7399527186761229,0.15681003584229392
0.02879875,0.7254901960784313,36,BoulwareTBNegotiator@1,"(5, 7, 0, 'basic')",{},continuing,,,0.30350972904164397,0.7233624069088634
0.02937425,0.7450980392156863,37,SmartAspirationNegotiator@0,"(9, 1, 3, 'basic')",{},continuing,,,0.7119476268412438,0.22580645161290328
0.02937425,0.7450980392156863,37,BoulwareTBNegotiator@1,"(7, 9, 0, 'basic')",{},continuing,,,0.3733406073831606,0.6933109899070737
0.030017875,0.7647058823529411,38,SmartAspirationNegotiator@0,"(9, 1, 0, 'basic')",{},continuing,,,0.6759410801963993,0.5080645161290323
0.030017875,0.7647058823529411,38,BoulwareTBNegotiator@1,"(7, 8, 1, 'standard')",{},continuing,,,0.33151482087652306,0.6584861745497201
0.030687625,0.7843137254901961,39,SmartAspirationNegotiator@0,"(9, 3, 0, 'basic')",{},continuing,,,0.6366612111292962,0.5764942046309562
0.030687625,0.7843137254901961,39,BoulwareTBNegotiator@1,"(0, 7, 4, 'premium')",{},continuing,,,0.13929805419167124,0.6221079266221251
0.031431375,0.803921568627451,40,SmartAspirationNegotiator@0,"(9, 1, 3, 'premium')",{},continuing,,,0.5973813420621931,0.3548387096774194
0.031431375,0.803921568627451,40,BoulwareTBNegotiator@1,"(0, 8, 4, 'standard')",{},continuing,,,0.16875795599199855,0.5832173573454191
0.032263458,0.8235294117647058,41,SmartAspirationNegotiator@0,"(9, 2, 0, 'premium')",{'SmartAspirationNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.541734860883797,0.6854838709677419
