time,relative_time,step,negotiator,offer,responses,state,text,data,GeniusBOABaselineNegotiator@0,LinearTBNegotiator@1
0.026010708,0.6078431372549019,30,GeniusBOABaselineNegotiator@0,"(3, 8, 0, 'standard')",{},continuing,,,0.8618911924708672,0.14566284779050737
0.026010708,0.6078431372549019,30,LinearTBNegotiator@1,"(6, 2, 2, 'standard')",{},continuing,,,0.5089605734767024,0.4022549554464448
0.026623833,0.6274509803921569,31,GeniusBOABaselineNegotiator@0,"(0, 7, 0, 'basic')",{},continuing,,,0.8443301488443473,0.18985270049099837
0.026623833,0.6274509803921569,31,LinearTBNegotiator@1,"(7, 6, 2, 'standard')",{},continuing,,,0.5445767659363697,0.38279687215857433
0.02722775,0.6470588235294118,32,GeniusBOABaselineNegotiator@0,"(4, 3, 0, 'premium')",{},continuing,,,0.8264942046309561,0.226586652118567
0.02722775,0.6470588235294118,32,LinearTBNegotiator@1,"(3, 2, 5, 'standard')",{},continuing,,,0.37455197132616486,0.3635206401163848
0.027847833,0.6666666666666666,33,GeniusBOABaselineNegotiator@0,"(5, 3, 0, 'premium')",{},continuing,,,0.8023006562438594,0.26750318239679943
0.027847833,0.6666666666666666,33,LinearTBNegotiator@1,"(1, 6, 7, 'standard')",{},continuing,,,0.40747999174282135,0.3446081105655574
0.028480333,0.6862745098039216,34,GeniusBOABaselineNegotiator@0,"(4, 3, 0, 'standard')",{},continuing,,,0.7781071078567625,0.2756864884524459
0.028480333,0.6862745098039216,34,LinearTBNegotiator@1,"(1, 7, 7, 'standard')",{},continuing,,,0.4178068513533079,0.32496817603200584
0.02910875,0.7058823529411765,35,GeniusBOABaselineNegotiator@0,"(0, 10, 2, 'standard')",{},continuing,,,0.7508960573476702,0.08146935806510275
0.02910875,0.7058823529411765,35,LinearTBNegotiator@1,"(3, 4, 2, 'basic')",{},continuing,,,0.5363178706171321,0.30569194398981636
0.029760791,0.7254901960784313,36,GeniusBOABaselineNegotiator@0,"(4, 7, 1, 'standard')",{},continuing,,,0.7215702922135228,0.2011274777232224
0.029760791,0.7254901960784313,36,LinearTBNegotiator@1,"(3, 6, 3, 'basic')",{},continuing,,,0.47916457955644154,0.2864157119476268
0.03044225,0.7450980392156863,37,GeniusBOABaselineNegotiator@0,"(0, 7, 3, 'premium')",{},continuing,,,0.6911043423927344,0.11129296235679215
0.031135625,0.7647058823529411,38,LinearTBNegotiator@1,"(3, 2, 1, 'standard')",{'LinearTBNegotiator@1': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.6756272401433692,0.2675031823967994
