time,relative_time,step,negotiator,offer,responses,state,text,data,ConcederTBNegotiator@0,BoulwareTBNegotiator@1
0.020871042,0.2549019607843137,12,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.021913917,0.27450980392156865,13,ConcederTBNegotiator@0,"(7, 8, 1, 'premium')",{},continuing,,,0.2923976608187134,0.7076023391812865
0.021913917,0.27450980392156865,13,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.022911917,0.29411764705882354,14,ConcederTBNegotiator@0,"(0, 10, 2, 'basic')",{},continuing,,,0.26900584795321636,0.7309941520467835
0.022911917,0.29411764705882354,14,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.023914584,0.3137254901960784,15,ConcederTBNegotiator@0,"(1, 3, 1, 'premium')",{},continuing,,,0.26315789473684204,0.7368421052631579
0.023914584,0.3137254901960784,15,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.024918459,0.3333333333333333,16,ConcederTBNegotiator@0,"(1, 3, 1, 'premium')",{},continuing,,,0.26315789473684204,0.7368421052631579
0.024918459,0.3333333333333333,16,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.025940584,0.35294117647058826,17,ConcederTBNegotiator@0,"(1, 3, 0, 'premium')",{},continuing,,,0.23391812865497072,0.7660818713450293
0.025940584,0.35294117647058826,17,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.026955084,0.37254901960784315,18,ConcederTBNegotiator@0,"(1, 3, 0, 'premium')",{},continuing,,,0.23391812865497072,0.7660818713450293
0.026955084,0.37254901960784315,18,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.028035209,0.39215686274509803,19,ConcederTBNegotiator@0,"(1, 3, 0, 'premium')",{},continuing,,,0.23391812865497072,0.7660818713450293
0.028035209,0.39215686274509803,19,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.02909075,0.4117647058823529,20,ConcederTBNegotiator@0,"(7, 10, 0, 'premium')",{},continuing,,,0.20467836257309938,0.7953216374269005
0.02909075,0.4117647058823529,20,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.030160334,0.43137254901960786,21,ConcederTBNegotiator@0,"(7, 10, 0, 'premium')",{},continuing,,,0.20467836257309938,0.7953216374269005
0.030160334,0.43137254901960786,21,BoulwareTBNegotiator@1,"(1, 10, 0, 'premium')",{},continuing,,,0.029239766081871343,0.9707602339181286
0.0312395,0.45098039215686275,22,ConcederTBNegotiator@0,"(7, 10, 0, 'premium')",{},continuing,,,0.20467836257309938,0.7953216374269005
0.0312395,0.45098039215686275,22,BoulwareTBNegotiator@1,"(1, 10, 0, 'premium')",{},continuing,,,0.029239766081871343,0.9707602339181286
0.032328917,0.47058823529411764,23,ConcederTBNegotiator@0,"(0, 7, 3, 'premium')",{},continuing,,,0.17543859649122806,0.8245614035087719
0.032328917,0.47058823529411764,23,BoulwareTBNegotiator@1,"(1, 10, 0, 'premium')",{},continuing,,,0.029239766081871343,0.9707602339181286
0.033360125,0.49019607843137253,24,ConcederTBNegotiator@0,"(0, 7, 3, 'premium')",{},continuing,,,0.17543859649122806,0.8245614035087719
0.033360125,0.49019607843137253,24,BoulwareTBNegotiator@1,"(1, 10, 0, 'premium')",{},continuing,,,0.029239766081871343,0.9707602339181286
0.034395625,0.5098039215686274,25,ConcederTBNegotiator@0,"(0, 7, 3, 'premium')",{},continuing,,,0.17543859649122806,0.8245614035087719
0.034395625,0.5098039215686274,25,BoulwareTBNegotiator@1,"(1, 10, 1, 'premium')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.035458334,0.5294117647058824,26,ConcederTBNegotiator@0,"(1, 9, 0, 'standard')",{},continuing,,,0.15204678362573099,0.8479532163742689
0.035458334,0.5294117647058824,26,BoulwareTBNegotiator@1,"(1, 10, 1, 'premium')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.036530084,0.5490196078431373,27,ConcederTBNegotiator@0,"(0, 9, 4, 'premium')",{},continuing,,,0.14619883040935672,0.8538011695906432
0.036530084,0.5490196078431373,27,BoulwareTBNegotiator@1,"(2, 10, 1, 'premium')",{},continuing,,,0.08771929824561403,0.9122807017543859
0.037602125,0.5686274509803921,28,ConcederTBNegotiator@0,"(0, 9, 4, 'premium')",{},continuing,,,0.14619883040935672,0.8538011695906432
0.037602125,0.5686274509803921,28,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.0935672514619883,0.9064327485380117
0.038687625,0.5882352941176471,29,ConcederTBNegotiator@0,"(0, 9, 4, 'premium')",{},continuing,,,0.14619883040935672,0.8538011695906432
0.038687625,0.5882352941176471,29,BoulwareTBNegotiator@1,"(2, 9, 1, 'premium')",{},continuing,,,0.11695906432748539,0.8830409356725145
0.039755667,0.6078431372549019,30,ConcederTBNegotiator@0,"(0, 10, 1, 'standard')",{'ConcederTBNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.12280701754385964,0.8771929824561403
