time,relative_time,step,negotiator,offer,responses,state,text,data,BoulwareTBNegotiator@0,ConcederTBNegotiator@1
0.030478542,0.43137254901960786,21,BoulwareTBNegotiator@0,"(1, 9, 0, 'premium')",{},continuing,,,0.9675045382941704,0.04055282778687035
0.030478542,0.43137254901960786,21,ConcederTBNegotiator@1,"(1, 4, 4, 'premium')",{},continuing,,,0.5631995910472396,0.2027641389343517
0.031515334,0.45098039215686275,22,BoulwareTBNegotiator@0,"(1, 8, 0, 'premium')",{},continuing,,,0.9586653860192543,0.060192762320421894
0.031515334,0.45098039215686275,22,ConcederTBNegotiator@1,"(0, 7, 1, 'basic')",{},continuing,,,0.7376993244715875,0.1938534278959811
0.03256825,0.47058823529411764,23,BoulwareTBNegotiator@0,"(0, 10, 0, 'standard')",{},continuing,,,0.9516129032258063,0.06546644844517185
0.03256825,0.47058823529411764,23,ConcederTBNegotiator@1,"(5, 8, 2, 'premium')",{},continuing,,,0.661174346592731,0.18530641934897257
0.033721334,0.49019607843137253,24,BoulwareTBNegotiator@0,"(0, 9, 0, 'standard')",{},continuing,,,0.9433109899070735,0.08510638297872342
0.033721334,0.49019607843137253,24,ConcederTBNegotiator@1,"(3, 9, 5, 'premium')",{},continuing,,,0.5114113483300127,0.17694126204764504
0.034766375,0.5098039215686274,25,BoulwareTBNegotiator@0,"(0, 8, 0, 'standard')",{},continuing,,,0.9344718376321575,0.10474631751227496
0.034766375,0.5098039215686274,25,ConcederTBNegotiator@1,"(2, 9, 0, 'basic')",{},continuing,,,0.8142787318425575,0.16875795599199855
0.0358255,0.5294117647058824,26,BoulwareTBNegotiator@0,"(0, 3, 0, 'premium')",{},continuing,,,0.9232683981793433,0.15384615384615385
0.0358255,0.5294117647058824,26,ConcederTBNegotiator@1,"(3, 8, 2, 'standard')",{},continuing,,,0.6611743465927311,0.16166575741043826
0.0368685,0.5490196078431373,27,BoulwareTBNegotiator@0,"(1, 8, 0, 'standard')",{},continuing,,,0.9102782892450607,0.10929259865430078
0.0368685,0.5490196078431373,27,ConcederTBNegotiator@1,"(5, 9, 1, 'premium')",{},continuing,,,0.7640995203730234,0.1536643026004728
0.037940292,0.5686274509803921,28,BoulwareTBNegotiator@0,"(1, 3, 0, 'premium')",{'BoulwareTBNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.8990748497922465,0.15839243498817968
