time,relative_time,step,negotiator,offer,responses,state,text,data,BoulwareTBNegotiator@0,BoulwareTBNegotiator@1
0.035759791,0.7058823529411765,35,BoulwareTBNegotiator@1,"(2, 4, 1, 'premium')",{},continuing,,,0.31746031746031744,0.7566137566137565
0.036576541,0.7254901960784313,36,BoulwareTBNegotiator@0,"(9, 10, 5, 'basic')",{},continuing,,,0.7298208533928221,0.36507936507936506
0.036576541,0.7254901960784313,36,BoulwareTBNegotiator@1,"(0, 5, 2, 'standard')",{},continuing,,,0.41030543499869043,0.7248677248677248
0.037410833,0.7450980392156863,37,BoulwareTBNegotiator@0,"(1, 10, 8, 'basic')",{},continuing,,,0.7015632509497618,0.4814814814814815
0.037410833,0.7450980392156863,37,BoulwareTBNegotiator@1,"(2, 10, 8, 'premium')",{},continuing,,,0.5269600763465873,0.693121693121693
0.038311375,0.7647058823529411,38,BoulwareTBNegotiator@0,"(3, 8, 5, 'basic')",{},continuing,,,0.6663287899007586,0.47089947089947093
0.038311375,0.7647058823529411,38,BoulwareTBNegotiator@1,"(0, 5, 4, 'standard')",{},continuing,,,0.5079365079365079,0.6613756613756613
0.039211583,0.7843137254901961,39,BoulwareTBNegotiator@0,"(1, 5, 7, 'standard')",{},continuing,,,0.631434742320289,0.5396825396825398
0.039211583,0.7843137254901961,39,BoulwareTBNegotiator@1,"(7, 7, 1, 'standard')",{},continuing,,,0.4206349206349206,0.6243386243386243
0.040173333,0.803921568627451,40,BoulwareTBNegotiator@0,"(4, 5, 2, 'basic')",{},continuing,,,0.592845117538373,0.4603174603174603
0.041176291,0.8235294117647058,41,BoulwareTBNegotiator@1,"(4, 8, 8, 'premium')",{'BoulwareTBNegotiator@1': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.5904521398386507,0.5873015873015872
