time,relative_time,step,negotiator,offer,responses,state,text,data,SmartAspirationNegotiator@0,BoulwareTBNegotiator@1
0.023204,0.5882352941176471,29,SmartAspirationNegotiator@0,"(9, 5, 9, 'basic')",{},continuing,,,0.8830409356725146,0.11695906432748537
0.023204,0.5882352941176471,29,BoulwareTBNegotiator@1,"(2, 9, 1, 'premium')",{},continuing,,,0.11695906432748539,0.8830409356725145
0.023719791,0.6078431372549019,30,SmartAspirationNegotiator@0,"(9, 3, 7, 'basic')",{},continuing,,,0.8830409356725145,0.11695906432748537
0.023719791,0.6078431372549019,30,BoulwareTBNegotiator@1,"(1, 10, 0, 'standard')",{},continuing,,,0.12280701754385964,0.8771929824561403
0.02424,0.6274509803921569,31,SmartAspirationNegotiator@0,"(9, 3, 6, 'basic')",{},continuing,,,0.8538011695906432,0.14619883040935672
0.02424,0.6274509803921569,31,BoulwareTBNegotiator@1,"(1, 10, 1, 'standard')",{},continuing,,,0.15204678362573099,0.8479532163742689
0.024749666,0.6470588235294118,32,SmartAspirationNegotiator@0,"(9, 3, 6, 'basic')",{},continuing,,,0.8538011695906432,0.14619883040935672
0.024749666,0.6470588235294118,32,BoulwareTBNegotiator@1,"(1, 10, 1, 'standard')",{},continuing,,,0.15204678362573099,0.8479532163742689
0.025261666,0.6666666666666666,33,SmartAspirationNegotiator@0,"(9, 7, 9, 'basic')",{},continuing,,,0.8245614035087718,0.17543859649122806
0.025261666,0.6666666666666666,33,BoulwareTBNegotiator@1,"(0, 7, 0, 'standard')",{},continuing,,,0.18128654970760233,0.8187134502923976
0.025789375,0.6862745098039216,34,SmartAspirationNegotiator@0,"(9, 1, 2, 'basic')",{},continuing,,,0.7953216374269005,0.20467836257309938
0.025789375,0.6862745098039216,34,BoulwareTBNegotiator@1,"(2, 8, 0, 'standard')",{},continuing,,,0.21052631578947367,0.7894736842105262
0.026346666,0.7058823529411765,35,SmartAspirationNegotiator@0,"(9, 1, 1, 'basic')",{},continuing,,,0.7660818713450293,0.23391812865497075
0.026346666,0.7058823529411765,35,BoulwareTBNegotiator@1,"(2, 7, 0, 'standard')",{},continuing,,,0.23976608187134502,0.7602339181286548
0.026942416,0.7254901960784313,36,SmartAspirationNegotiator@0,"(9, 1, 0, 'basic')",{},continuing,,,0.7368421052631579,0.2631578947368421
0.026942416,0.7254901960784313,36,BoulwareTBNegotiator@1,"(1, 6, 1, 'standard')",{},continuing,,,0.26900584795321636,0.7309941520467835
0.0275935,0.7450980392156863,37,SmartAspirationNegotiator@0,"(8, 1, 0, 'basic')",{},continuing,,,0.7076023391812865,0.29239766081871343
0.0275935,0.7450980392156863,37,BoulwareTBNegotiator@1,"(2, 7, 2, 'standard')",{},continuing,,,0.2982456140350877,0.7017543859649121
0.028323,0.7647058823529411,38,SmartAspirationNegotiator@0,"(5, 1, 2, 'basic')",{},continuing,,,0.6783625730994152,0.3216374269005847
0.028323,0.7647058823529411,38,BoulwareTBNegotiator@1,"(2, 5, 1, 'standard')",{},continuing,,,0.32748538011695905,0.6725146198830408
0.029134791,0.7843137254901961,39,SmartAspirationNegotiator@0,"(4, 1, 2, 'basic')",{},continuing,,,0.6491228070175439,0.3508771929824561
0.029134791,0.7843137254901961,39,BoulwareTBNegotiator@1,"(2, 8, 5, 'standard')",{},continuing,,,0.3567251461988304,0.6432748538011694
0.03004775,0.803921568627451,40,SmartAspirationNegotiator@0,"(2, 1, 9, 'premium')",{},continuing,,,0.5847953216374269,0.415204678362573
0.03004775,0.803921568627451,40,BoulwareTBNegotiator@1,"(7, 8, 2, 'standard')",{},continuing,,,0.415204678362573,0.5847953216374268
0.031169625,0.8235294117647058,41,SmartAspirationNegotiator@0,"(9, 2, 1, 'premium')",{},continuing,,,0.5263157894736842,0.47368421052631576
0.031169625,0.8235294117647058,41,BoulwareTBNegotiator@1,"(5, 5, 2, 'standard')",{},continuing,,,0.4444444444444444,0.5555555555555555
0.032638375,0.8431372549019608,42,SmartAspirationNegotiator@0,"(9, 9, 6, 'premium')",{'SmartAspirationNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.4678362573099415,0.5321637426900585
