time,relative_time,step,negotiator,offer,responses,state,text,data,GeniusBOABaselineNegotiator@0,GeniusBOABaselineNegotiator@1
0.016777584,0.6078431372549019,30,GeniusBOABaselineNegotiator@0,"(0, 10, 1, 'basic')",{},continuing,,,0.8755158095648914,0.22807017543859653
0.016777584,0.6078431372549019,30,GeniusBOABaselineNegotiator@1,"(9, 10, 9, 'basic')",{},continuing,,,0.5935672514619883,0.868421052631579
0.0169305,0.6274509803921569,31,GeniusBOABaselineNegotiator@0,"(1, 10, 1, 'basic')",{},continuing,,,0.8579719499157685,0.23424301494476937
0.0169305,0.6274509803921569,31,GeniusBOABaselineNegotiator@1,"(9, 10, 8, 'basic')",{},continuing,,,0.6374269005847953,0.8508771929824561
0.017083125,0.6470588235294118,32,GeniusBOABaselineNegotiator@0,"(2, 10, 6, 'premium')",{},continuing,,,0.8391250354196876,0.17673814165042234
0.017083125,0.6470588235294118,32,GeniusBOABaselineNegotiator@1,"(9, 2, 1, 'basic')",{},continuing,,,0.22379391222895895,0.8320337881741391
0.017234625,0.6666666666666666,33,GeniusBOABaselineNegotiator@0,"(3, 10, 6, 'premium')",{},continuing,,,0.8215811757705648,0.20760233918128657
0.017234625,0.6666666666666666,33,GeniusBOABaselineNegotiator@1,"(9, 7, 5, 'basic')",{},continuing,,,0.4035087719298246,0.8128654970760234
0.01739325,0.6862745098039216,34,GeniusBOABaselineNegotiator@0,"(4, 10, 2, 'basic')",{},continuing,,,0.797328273877102,0.34437946718648477
0.01739325,0.6862745098039216,34,GeniusBOABaselineNegotiator@1,"(8, 4, 7, 'basic')",{},continuing,,,0.22869357729706563,0.7868745938921378
0.017552542,0.7058823529411765,35,GeniusBOABaselineNegotiator@0,"(7, 10, 4, 'premium')",{},continuing,,,0.7735117533991136,0.4194282001299545
0.017552542,0.7058823529411765,35,GeniusBOABaselineNegotiator@1,"(8, 2, 3, 'basic')",{},continuing,,,0.22471771126566897,0.7621832358674465
0.017695167,0.7254901960784313,36,GeniusBOABaselineNegotiator@0,"(8, 9, 1, 'standard')",{},continuing,,,0.747185725094456,0.5311890838206628
0.017695167,0.7254901960784313,36,GeniusBOABaselineNegotiator@1,"(8, 4, 4, 'basic')",{},continuing,,,0.2647398235745522,0.7342430149447694
0.017842084,0.7450980392156863,37,GeniusBOABaselineNegotiator@0,"(2, 9, 3, 'basic')",{},continuing,,,0.7188697580492948,0.2894736842105263
0.017842084,0.7450980392156863,37,GeniusBOABaselineNegotiator@1,"(7, 2, 5, 'basic')",{},continuing,,,0.2225471085120208,0.7046783625730995
0.017986792,0.7647058823529411,38,GeniusBOABaselineNegotiator@0,"(0, 8, 5, 'premium')",{},continuing,,,0.688434048083171,0.14100064977257962
0.017986792,0.7647058823529411,38,GeniusBOABaselineNegotiator@1,"(7, 9, 9, 'basic')",{},continuing,,,0.5237166991552956,0.672514619883041
0.018135084,0.7843137254901961,39,GeniusBOABaselineNegotiator@0,"(2, 9, 8, 'basic')",{},continuing,,,0.6552956465237167,0.3771929824561404
0.018135084,0.7843137254901961,39,GeniusBOABaselineNegotiator@1,"(7, 9, 7, 'basic')",{},continuing,,,0.5857436097856945,0.6374269005847955
0.018284875,0.803921568627451,40,GeniusBOABaselineNegotiator@0,"(6, 8, 1, 'premium')",{},continuing,,,0.6195054132036178,0.29304743339831063
0.018284875,0.803921568627451,40,GeniusBOABaselineNegotiator@1,"(6, 3, 5, 'basic')",{},continuing,,,0.25860948667966216,0.6000649772579598
0.018427542,0.8235294117647058,41,GeniusBOABaselineNegotiator@0,"(0, 7, 3, 'basic')",{},continuing,,,0.5811179711747009,0.27777777777777785
0.018575792,0.8431372549019608,42,GeniusBOABaselineNegotiator@1,"(7, 10, 8, 'standard')",{'GeniusBOABaselineNegotiator@1': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.7894736842105263,0.559779077322937
