time,relative_time,step,negotiator,offer,responses,state,text,data,ConcederTBNegotiator@0,GeniusBOABaselineNegotiator@1
0.014616209,0.13725490196078433,6,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.015233834,0.1568627450980392,7,ConcederTBNegotiator@0,"(0, 1, 7, 'premium')",{},continuing,,,0.37186379928315405,0.38916166575741046
0.015233834,0.1568627450980392,7,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.015859709,0.17647058823529413,8,ConcederTBNegotiator@0,"(0, 1, 8, 'premium')",{},continuing,,,0.3530465949820788,0.4491725768321513
0.015859709,0.17647058823529413,8,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.016528709,0.19607843137254902,9,ConcederTBNegotiator@0,"(4, 8, 8, 'standard')",{},continuing,,,0.33590552938843,0.43353336970358247
0.016528709,0.19607843137254902,9,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.017193,0.21568627450980393,10,ConcederTBNegotiator@0,"(5, 3, 7, 'premium')",{},continuing,,,0.31932574584959417,0.4635388252409529
0.017193,0.21568627450980393,10,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.017865834,0.23529411764705882,11,ConcederTBNegotiator@0,"(4, 5, 8, 'standard')",{},continuing,,,0.3046594982078853,0.49245317330423716
0.017865834,0.23529411764705882,11,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.018547792,0.2549019607843137,12,ConcederTBNegotiator@0,"(1, 5, 9, 'basic')",{},continuing,,,0.29032258064516125,0.557737770503728
0.018547792,0.2549019607843137,12,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.019247,0.27450980392156865,13,ConcederTBNegotiator@0,"(1, 4, 9, 'basic')",{},continuing,,,0.27735729714042956,0.5773777050372795
0.019247,0.27450980392156865,13,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.019943042,0.29411764705882354,14,ConcederTBNegotiator@0,"(4, 7, 7, 'basic')",{},continuing,,,0.264581044901695,0.458628841607565
0.019943042,0.29411764705882354,14,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.020656292,0.3137254901960784,15,ConcederTBNegotiator@0,"(8, 8, 5, 'basic')",{},continuing,,,0.2525721960550967,0.5611929441716677
0.020656292,0.3137254901960784,15,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.021383084,0.3333333333333333,16,ConcederTBNegotiator@0,"(6, 3, 5, 'basic')",{},continuing,,,0.24136875660228235,0.5320967448627023
0.021383084,0.3333333333333333,16,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.022099709,0.35294117647058826,17,ConcederTBNegotiator@0,"(5, 6, 7, 'basic')",{},continuing,,,0.2300606369041117,0.519185306419349
0.022099709,0.35294117647058826,17,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.022820167,0.37254901960784315,18,ConcederTBNegotiator@0,"(3, 3, 8, 'basic')",{},continuing,,,0.21986338025819635,0.5653755228223314
0.022820167,0.37254901960784315,18,GeniusBOABaselineNegotiator@1,"(9, 2, 9, 'basic')",{},continuing,,,0.04838709677419354,0.9803600654664483
0.023547292,0.39215686274509803,19,ConcederTBNegotiator@0,"(6, 9, 9, 'basic')",{},continuing,,,0.20944002216513818,0.6382978723404255
0.023547292,0.39215686274509803,19,GeniusBOABaselineNegotiator@1,"(9, 2, 9, 'basic')",{},continuing,,,0.04838709677419354,0.9803600654664483
0.024285084,0.4117647058823529,20,ConcederTBNegotiator@0,"(1, 1, 8, 'basic')",{},continuing,,,0.19982078853046595,0.5682851427532278
0.024285084,0.4117647058823529,20,GeniusBOABaselineNegotiator@1,"(9, 2, 9, 'basic')",{},continuing,,,0.04838709677419354,0.9803600654664483
0.025015167,0.43137254901960786,21,ConcederTBNegotiator@0,"(6, 7, 9, 'basic')",{},continuing,,,0.19110434239273444,0.6775777414075286
0.025015167,0.43137254901960786,21,GeniusBOABaselineNegotiator@1,"(9, 2, 9, 'basic')",{},continuing,,,0.04838709677419354,0.9803600654664483
0.0257395,0.45098039215686275,22,ConcederTBNegotiator@0,"(6, 4, 7, 'basic')",{},continuing,,,0.1814791609397127,0.6084742680487362
0.0257395,0.45098039215686275,22,GeniusBOABaselineNegotiator@1,"(9, 3, 9, 'basic')",{},continuing,,,0.06842968850192394,0.9607201309328969
0.02646525,0.47058823529411764,23,ConcederTBNegotiator@0,"(8, 2, 5, 'basic')",{},continuing,,,0.17293906810035842,0.6790325513729769
0.02646525,0.47058823529411764,23,GeniusBOABaselineNegotiator@1,"(9, 3, 9, 'basic')",{},continuing,,,0.06842968850192394,0.9607201309328969
0.027220084,0.49019607843137253,24,ConcederTBNegotiator@0,"(9, 4, 9, 'standard')",{},continuing,,,0.1644540713339779,0.8756137479541735
0.027220084,0.49019607843137253,24,GeniusBOABaselineNegotiator@1,"(9, 3, 9, 'basic')",{},continuing,,,0.06842968850192394,0.9607201309328969
0.027976584,0.5098039215686274,25,ConcederTBNegotiator@0,"(6, 4, 9, 'basic')",{},continuing,,,0.15638955520494568,0.7364975450081833
0.027976584,0.5098039215686274,25,GeniusBOABaselineNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.006272401433691762,0.9319876341152936
0.028727834,0.5294117647058824,26,ConcederTBNegotiator@0,"(7, 1, 5, 'basic')",{},continuing,,,0.14874551971326164,0.6304782687761412
0.028727834,0.5294117647058824,26,GeniusBOABaselineNegotiator@1,"(9, 5, 9, 'basic')",{},continuing,,,0.09677419354838708,0.9214402618657936
0.029536417,0.5490196078431373,27,ConcederTBNegotiator@0,"(9, 4, 6, 'basic')",{},continuing,,,0.14026052294688116,0.7610474631751227
0.029536417,0.5490196078431373,27,GeniusBOABaselineNegotiator@1,"(9, 2, 8, 'basic')",{},continuing,,,0.0546594982078853,0.912347699581742
0.030289584,0.5686274509803921,28,ConcederTBNegotiator@0,"(8, 4, 7, 'basic')",{},continuing,,,0.13309206416551914,0.7357701400254592
0.031040917,0.5882352941176471,29,GeniusBOABaselineNegotiator@1,"(9, 3, 9, 'standard')",{'GeniusBOABaselineNegotiator@1': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.1490748497922465,0.8952536824877251
