time,relative_time,step,negotiator,offer,responses,state,text,data,ConcederTBNegotiator@0,GeniusBOABaselineNegotiator@1
0.01656525,0.23529411764705882,11,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.0173155,0.2549019607843137,12,ConcederTBNegotiator@0,"(7, 8, 1, 'premium')",{},continuing,,,0.2923976608187134,0.7076023391812865
0.0173155,0.2549019607843137,12,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.018069542,0.27450980392156865,13,ConcederTBNegotiator@0,"(7, 8, 1, 'premium')",{},continuing,,,0.2923976608187134,0.7076023391812865
0.018069542,0.27450980392156865,13,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.018800083,0.29411764705882354,14,ConcederTBNegotiator@0,"(0, 10, 2, 'basic')",{},continuing,,,0.26900584795321636,0.7309941520467835
0.018800083,0.29411764705882354,14,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.019545167,0.3137254901960784,15,ConcederTBNegotiator@0,"(1, 3, 1, 'premium')",{},continuing,,,0.26315789473684204,0.7368421052631579
0.019545167,0.3137254901960784,15,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.020281375,0.3333333333333333,16,ConcederTBNegotiator@0,"(1, 3, 1, 'premium')",{},continuing,,,0.26315789473684204,0.7368421052631579
0.020281375,0.3333333333333333,16,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.021016917,0.35294117647058826,17,ConcederTBNegotiator@0,"(1, 3, 0, 'premium')",{},continuing,,,0.23391812865497072,0.7660818713450293
0.021016917,0.35294117647058826,17,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.021780917,0.37254901960784315,18,ConcederTBNegotiator@0,"(1, 3, 0, 'premium')",{},continuing,,,0.23391812865497072,0.7660818713450293
0.021780917,0.37254901960784315,18,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.02253225,0.39215686274509803,19,ConcederTBNegotiator@0,"(1, 3, 0, 'premium')",{},continuing,,,0.23391812865497072,0.7660818713450293
0.02253225,0.39215686274509803,19,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.023296875,0.4117647058823529,20,ConcederTBNegotiator@0,"(7, 10, 0, 'premium')",{},continuing,,,0.20467836257309938,0.7953216374269005
0.023296875,0.4117647058823529,20,GeniusBOABaselineNegotiator@1,"(0, 9, 0, 'premium')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.0240565,0.43137254901960786,21,ConcederTBNegotiator@0,"(7, 10, 0, 'premium')",{},continuing,,,0.20467836257309938,0.7953216374269005
0.0240565,0.43137254901960786,21,GeniusBOABaselineNegotiator@1,"(0, 9, 0, 'premium')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.0248285,0.45098039215686275,22,ConcederTBNegotiator@0,"(7, 10, 0, 'premium')",{},continuing,,,0.20467836257309938,0.7953216374269005
0.0248285,0.45098039215686275,22,GeniusBOABaselineNegotiator@1,"(0, 9, 0, 'premium')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.0256165,0.47058823529411764,23,ConcederTBNegotiator@0,"(0, 7, 3, 'premium')",{},continuing,,,0.17543859649122806,0.8245614035087719
0.0256165,0.47058823529411764,23,GeniusBOABaselineNegotiator@1,"(0, 9, 0, 'premium')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.026367625,0.49019607843137253,24,ConcederTBNegotiator@0,"(0, 7, 3, 'premium')",{},continuing,,,0.17543859649122806,0.8245614035087719
0.026367625,0.49019607843137253,24,GeniusBOABaselineNegotiator@1,"(0, 8, 0, 'premium')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.027147708,0.5098039215686274,25,ConcederTBNegotiator@0,"(0, 7, 3, 'premium')",{},continuing,,,0.17543859649122806,0.8245614035087719
0.027147708,0.5098039215686274,25,GeniusBOABaselineNegotiator@1,"(0, 8, 0, 'premium')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.027922833,0.5294117647058824,26,ConcederTBNegotiator@0,"(1, 9, 0, 'standard')",{},continuing,,,0.15204678362573099,0.8479532163742689
0.027922833,0.5294117647058824,26,GeniusBOABaselineNegotiator@1,"(0, 8, 0, 'premium')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.028683667,0.5490196078431373,27,ConcederTBNegotiator@0,"(0, 9, 4, 'premium')",{},continuing,,,0.14619883040935672,0.8538011695906432
0.028683667,0.5490196078431373,27,GeniusBOABaselineNegotiator@1,"(0, 9, 2, 'premium')",{},continuing,,,0.08771929824561404,0.9122807017543859
0.029463667,0.5686274509803921,28,ConcederTBNegotiator@0,"(0, 9, 4, 'premium')",{},continuing,,,0.14619883040935672,0.8538011695906432
0.029463667,0.5686274509803921,28,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.0935672514619883,0.9064327485380117
0.0302505,0.5882352941176471,29,ConcederTBNegotiator@0,"(0, 9, 4, 'premium')",{},continuing,,,0.14619883040935672,0.8538011695906432
0.0302505,0.5882352941176471,29,GeniusBOABaselineNegotiator@1,"(1, 9, 2, 'premium')",{},continuing,,,0.11695906432748539,0.8830409356725145
0.03103575,0.6078431372549019,30,ConcederTBNegotiator@0,"(0, 10, 1, 'standard')",{'ConcederTBNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.12280701754385964,0.8771929824561403
