time,relative_time,step,negotiator,offer,responses,state,text,data,GeniusBOABaselineNegotiator@0,SmartAspirationNegotiator@1
0.01776475,0.7058823529411765,35,SmartAspirationNegotiator@1,"(9, 2, 5, 'basic')",{},continuing,,,0.14874551971326164,0.7563193307874158
0.017992958,0.7254901960784313,36,GeniusBOABaselineNegotiator@0,"(4, 7, 1, 'standard')",{},continuing,,,0.7215702922135228,0.2011274777232224
0.017992958,0.7254901960784313,36,SmartAspirationNegotiator@1,"(9, 1, 4, 'basic')",{},continuing,,,0.15681003584229392,0.7399527186761229
0.018240125,0.7450980392156863,37,GeniusBOABaselineNegotiator@0,"(0, 7, 3, 'premium')",{},continuing,,,0.6911043423927344,0.11129296235679215
0.018240125,0.7450980392156863,37,SmartAspirationNegotiator@1,"(9, 1, 6, 'premium')",{},continuing,,,0.18548387096774194,0.7054009819967266
0.018509791,0.7647058823529411,38,GeniusBOABaselineNegotiator@0,"(1, 6, 3, 'premium')",{},continuing,,,0.6565839343951512,0.13547917803236953
0.018509791,0.7647058823529411,38,SmartAspirationNegotiator@1,"(9, 1, 0, 'basic')",{},continuing,,,0.5080645161290323,0.6759410801963993
0.018811,0.7843137254901961,39,GeniusBOABaselineNegotiator@0,"(2, 10, 3, 'standard')",{},continuing,,,0.6209677419354838,0.11965811965811966
0.018811,0.7843137254901961,39,SmartAspirationNegotiator@1,"(9, 3, 0, 'basic')",{},continuing,,,0.5764942046309562,0.6366612111292962
0.019179458,0.803921568627451,40,GeniusBOABaselineNegotiator@0,"(1, 1, 2, 'standard')",{},continuing,,,0.5815412186379927,0.2627750500090925
0.019179458,0.803921568627451,40,SmartAspirationNegotiator@1,"(9, 1, 3, 'premium')",{},continuing,,,0.3548387096774194,0.5973813420621931
0.01961475,0.8235294117647058,41,GeniusBOABaselineNegotiator@0,"(2, 4, 4, 'premium')",{},continuing,,,0.5390060426601428,0.2164029823604292
0.020185125,0.8431372549019608,42,SmartAspirationNegotiator@1,"(9, 2, 0, 'premium')",{'SmartAspirationNegotiator@1': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.6854838709677419,0.541734860883797
