profile_id,n_steps,role,strategy,agreement_mean,agreement_std,agreement_count,rounds_mean,rounds_std,rounds_count,own_utility_mean,own_utility_std,own_utility_count,welfare_mean,welfare_std,welfare_count,pareto_distance_mean,pareto_distance_std,pareto_distance_count,nash_distance_mean,nash_distance_std,nash_distance_count,kalai_distance_mean,kalai_distance_std,kalai_distance_count,ks_distance_mean,ks_distance_std,ks_distance_count,money_left_on_table_mean,money_left_on_table_std,money_left_on_table_count,welfare_regret_mean,welfare_regret_std,welfare_regret_count,nash_gap_mean,nash_gap_std,nash_gap_count,agreement_ci95,rounds_ci95,own_utility_ci95,welfare_ci95,pareto_distance_ci95,nash_distance_ci95,kalai_distance_ci95,ks_distance_ci95,money_left_on_table_ci95,welfare_regret_ci95,nash_gap_ci95,agreement_boot_ci_low,agreement_boot_ci_high,rounds_boot_ci_low,rounds_boot_ci_high,own_utility_boot_ci_low,own_utility_boot_ci_high,welfare_boot_ci_low,welfare_boot_ci_high,pareto_distance_boot_ci_low,pareto_distance_boot_ci_high,nash_distance_boot_ci_low,nash_distance_boot_ci_high,kalai_distance_boot_ci_low,kalai_distance_boot_ci_high,ks_distance_boot_ci_low,ks_distance_boot_ci_high,money_left_on_table_boot_ci_low,money_left_on_table_boot_ci_high,welfare_regret_boot_ci_low,welfare_regret_boot_ci_high,nash_gap_boot_ci_low,nash_gap_boot_ci_high
D,12,buyer,ConcederTBNegotiator,0.69,0.46365383032156565,200,4.935,2.883112325841135,200,0.13880646866589774,0.12176834560970771,200,0.6398678392925797,0.44362179794722184,200,0.2605433978293003,0.3184368591420769,200,0.5831291696332295,0.16545477538560208,200,0.5831291696332295,0.16545477538560208,200,0.5831291696332295,0.16545477538560208,200,0.3601321607074205,0.4436217979472218,200,0.3601321607074204,0.44362179794722173,200,0.36013216070742027,0.4436217979472218,200,0.06425914243852521,0.39957898219885796,0.01687623169124033,0.0614828443956872,0.04413309704590518,0.02293086195635183,0.02293086195635183,0.02293086195635183,0.06148284439568719,0.061482844395687186,0.06148284439568719,0.625,0.7551249999999993,4.52,5.325,0.12227753147827759,0.15518752703287197,0.5766111591695503,0.6982225586312957,0.2155453190353704,0.30565901757052977,0.5597831101941244,0.6055645311399935,0.5591550190698134,0.6065116794758387,0.5614414566242366,0.6066492778609947,0.3002330834294504,0.42374735678585174,0.3001367322664361,0.4183098627931566,0.30032047169357934,0.4215755959246444
D,12,buyer,GeniusBOABaselineNegotiator,0.6,0.49112730544203476,200,7.775,4.368040048963235,200,0.29968281430219146,0.3094616472823567,200,0.5255094194540562,0.4461756944623097,200,0.34056912150784385,0.3204343863376478,200,0.4670635688678122,0.21474397125779424,200,0.4670635688678122,0.21474397125779424,200,0.4670635688678122,0.21474397125779424,200,0.4744905805459441,0.44617569446230976,200,0.474490580545944,0.44617569446230965,200,0.4744905805459439,0.44617569446230976,200,0.06806677182837215,0.6053794648667992,0.042889196144860725,0.06183679639436359,0.04440994019092135,0.02976199598588181,0.02976199598588181,0.02976199598588181,0.0618367963943636,0.06183679639436358,0.0618367963943636,0.53,0.6651249999999993,7.18,8.34,0.2573977076124568,0.34454231845924643,0.46733171736832,0.5871321126489812,0.29747972514945026,0.3849226282984465,0.4370670329046765,0.49760495144126804,0.43704746103640213,0.4964165167960236,0.4367057135401183,0.4969211840942048,0.4143203755767014,0.5360281262014612,0.41583508746635917,0.5361155144655901,0.4142307465878508,0.5360303669261821
D,12,buyer,LinearTBNegotiator,0.655,0.47656117420937566,200,6.39,3.766808227280163,200,0.23158100249903882,0.22659126888206776,200,0.6130966455209534,0.45724728929773484,200,0.27945349032398115,0.328147025872605,200,0.49507844734990164,0.20293632999155772,200,0.49507844734990164,0.20293632999155772,200,0.49507844734990164,0.20293632999155772,200,0.3869033544790467,0.45724728929773484,200,0.38690335447904667,0.4572472892977348,200,0.3869033544790465,0.45724728929773484,200,0.06604800903499994,0.5220529856240599,0.03140394766569819,0.06337124115255269,0.04547885749526043,0.028125540396883714,0.028125540396883714,0.028125540396883714,0.06337124115255269,0.06337124115255269,0.06337124115255269,0.59,0.72,5.88,6.900249999999999,0.20116644439638606,0.26312898584678973,0.554707798683199,0.6748985966935794,0.2327306771635788,0.3239517351496137,0.46603338824263946,0.5216871559601174,0.46638286979592614,0.5230967577958348,0.4668922192524622,0.5221851552809784,0.323825932333718,0.4500726463379471,0.32506727580738193,0.44852604767397153,0.327093906189927,0.4483467896962706
D,12,buyer,SmartAspirationNegotiator,0.635,0.482638268781561,200,8.545,3.78810290489718,200,0.31506187524029217,0.32152255337506264,200,0.6356139465590157,0.4818264493175397,200,0.26165442034754716,0.34598475741255613,200,0.5027408598285684,0.19520734334157044,200,0.5027408598285684,0.19520734334157044,200,0.5027408598285684,0.19520734334157044,200,0.36438605344098446,0.48182644931753965,200,0.3643860534409844,0.4818264493175396,200,0.3643860534409843,0.48182644931753965,200,0.06689025137225316,0.52500427736951,0.0445607524480004,0.06677773893482386,0.0479510409581058,0.02705435749799008,0.02705435749799008,0.02705435749799008,0.06677773893482385,0.06677773893482385,0.06677773893482385,0.565,0.705,8.01,9.05,0.27050004505478664,0.36238099529027307,0.5657316897347175,0.7005046136101499,0.21505842768291544,0.3082504130121788,0.47562591758608574,0.528372981649582,0.47626692951970845,0.529580882705002,0.47556854544410315,0.5310943610391584,0.29949538638985024,0.4342683102652828,0.2994953863898502,0.4342683102652826,0.30448697616301423,0.4342683102652826
D,12,seller,BoulwareTBNegotiator,0.6,0.4911273054420348,200,7.935,4.2710636760206615,200,0.39143118031526336,0.3568137088834511,200,0.5255094194540562,0.44617569446230976,200,0.34056912150784385,0.32043438633764787,200,0.5669135166294812,0.16122179031748413,200,0.5669135166294812,0.16122179031748413,200,0.5669135166294812,0.16122179031748413,200,0.4744905805459441,0.4461756944623098,200,0.474490580545944,0.4461756944623097,200,0.4744905805459439,0.4461756944623098,200,0.06806677182837216,0.5919392252859755,0.04945185706167494,0.0618367963943636,0.04440994019092136,0.022344200156871625,0.022344200156871625,0.022344200156871625,0.061836796394363604,0.06183679639436359,0.061836796394363604,0.535,0.665,7.359875000000001,8.520124999999998,0.3422049091695502,0.4414428134611688,0.4620734813533258,0.585500366445598,0.29724139356011364,0.38358265730208907,0.5448385264565384,0.5896407037151018,0.5440012317338812,0.5893751055277493,0.5449193865974818,0.5889268002101813,0.4142974517012691,0.5347800605536333,0.41149830594002307,0.5358511089484814,0.41295751633986927,0.5362029027297193
D,12,seller,ConcederTBNegotiator,0.715,0.4525472295516507,200,4.92,2.8801172505445725,200,0.15960243656286047,0.13080882859367898,200,0.6648257881584005,0.434970975228131,200,0.24262186218905732,0.31233479596418756,200,0.4282692423161408,0.19950897084992114,200,0.4282692423161408,0.19950897084992114,200,0.4282692423161408,0.19950897084992114,200,0.3351742118415996,0.434970975228131,200,0.33517421184159957,0.4349709752281309,200,0.33517421184159935,0.434970975228131,200,0.06271984610533884,0.39916388594059465,0.018129178708581196,0.06028390153581489,0.043287394236451573,0.02765053265432358,0.02765053265432358,0.02765053265432358,0.06028390153581489,0.06028390153581488,0.06028390153581489,0.65,0.775,4.519875,5.320125,0.14050681228373704,0.17757955774221457,0.603292723952326,0.7230012495194157,0.20058329913402223,0.2844037226109559,0.402405229640605,0.45656933591754395,0.4012152418688369,0.4549692792165478,0.4005363372035976,0.45560721512798713,0.2786327374086892,0.3950732891195696,0.2769091214917341,0.3981664864475202,0.27690688076701264,0.3948088836024605
D,12,seller,GeniusBOABaselineNegotiator,0.6,0.4911273054420348,200,7.935,4.2710636760206615,200,0.3910553633217993,0.35641296563401836,200,0.5255094194540562,0.44617569446230976,200,0.34056912150784385,0.32043438633764787,200,0.566382031140354,0.16142238160134653,200,0.566382031140354,0.16142238160134653,200,0.566382031140354,0.16142238160134653,200,0.4744905805459441,0.4461756944623098,200,0.474490580545944,0.4461756944623097,200,0.4744905805459439,0.4461756944623098,200,0.06806677182837216,0.5919392252859755,0.04939631688091397,0.0618367963943636,0.04440994019092136,0.022372000690456563,0.022372000690456563,0.022372000690456563,0.061836796394363604,0.06183679639436359,0.061836796394363604,0.535,0.67,7.335,8.5,0.3430037575692042,0.44025728986447504,0.46522666162053067,0.585587754709727,0.2965298068707259,0.38585254539196867,0.5425821457438982,0.5890739289517172,0.5430641860808169,0.5886111030054831,0.543399478842298,0.5873194049176789,0.41123390042291447,0.5328452998846599,0.41313453359284885,0.5361132737408688,0.4133093101211073,0.5346607855151864
D,12,seller,LinearTBNegotiator,0.665,0.47317488559919235,200,6.695,3.630132824237707,200,0.26897455305651674,0.22848985221473322,200,0.6230798250672818,0.4546672627336272,200,0.27228487606788393,0.3263293103811557,200,0.39032447567711204,0.2477125522877527,200,0.39032447567711204,0.2477125522877527,200,0.39032447567711204,0.2477125522877527,200,0.3769201749327184,0.4546672627336272,200,0.37692017493271834,0.4546672627336271,200,0.3769201749327182,0.4546672627336272,200,0.06557869337769412,0.5031107411787658,0.03166707789093659,0.06301366771384478,0.04522693498100718,0.03433120819950864,0.03433120819950864,0.03433120819950864,0.06301366771384478,0.06301366771384478,0.06301366771384478,0.595,0.7251249999999992,6.21,7.18,0.23725376958381394,0.3008160983756247,0.559820904219531,0.6847047589869281,0.22912474929699295,0.31752731630488407,0.3569284344894563,0.4243090496298734,0.35658559843355037,0.4256974674850385,0.35636658021654904,0.42412578377362836,0.3149138011822379,0.43973543228565953,0.31401752931564786,0.4403028522683582,0.31547449899077273,0.4351852652825836
D,12,seller,SmartAspirationNegotiator,0.6,0.4911273054420348,200,7.935,4.2710636760206615,200,0.44517301038062285,0.36929938253532446,200,0.6006728181468666,0.49030120703322694,200,0.2867445702438873,0.35207022033503665,200,0.5664445859132328,0.15283751983176477,200,0.5664445859132328,0.15283751983176477,200,0.5664445859132328,0.15283751983176477,200,0.39932718185313365,0.49030120703322694,200,0.39932718185313354,0.4903012070332268,200,0.39932718185313343,0.49030120703322694,200,0.06806677182837216,0.5919392252859755,0.05118228314503163,0.06795228043016024,0.04879444308953828,0.021182199551783763,0.021182199551783763,0.021182199551783763,0.06795228043016024,0.06795228043016023,0.06795228043016024,0.5348750000000002,0.6651249999999993,7.36,8.52,0.39693774930315273,0.49439641003460216,0.5307905613225683,0.6655634851980008,0.2401485775792556,0.3369248700365675,0.5451587620110002,0.5868785462141578,0.5449243218064744,0.5875141603052524,0.545807573077134,0.5873884172032577,0.3344365148019995,0.4692094386774319,0.3294449250288352,0.46421784890426765,0.33443651480199926,0.46920943867743176
D,24,buyer,BoulwareTBNegotiator,0.235,0.4250628094291466,200,11.335,7.582230946802746,200,0.1450714869281046,0.28446850487798814,200,0.2134109477124183,0.38979708030286897,200,0.5649614612475502,0.2797404062616889,200,0.6085783363659368,0.20607382852097894,200,0.6085783363659368,0.20607382852097894,200,0.6085783363659368,0.20607382852097894,200,0.786589052287582,0.389797080302869,200,0.7865890522875817,0.3897970803028689,200,0.7865890522875817,0.389797080302869,200,0.05891069981560072,1.0508435961253166,0.03942532333131188,0.05402311911869966,0.03877004229494591,0.02856037550816256,0.02856037550816256,0.02856037550816256,0.05402311911869967,0.054023119118699656,0.05402311911869967,0.175,0.295,10.274875,12.39,0.10691359993752403,0.18449464148404454,0.1634054209919262,0.27176566705113425,0.5243158429475551,0.6007702064116985,0.5793695343120363,0.6358037061247572,0.5807147715671996,0.6362208677874314,0.5789408880128988,0.6368303860737276,0.7316815647827759,0.839862552864283,0.7332259227220299,0.8383181949250287,0.7299557081410996,0.8397729238754325
D,24,buyer,ConcederTBNegotiator,0.5,0.5012547071170855,200,7.845,5.281138810491388,200,0.11207083813917725,0.13021843403914246,200,0.45345540176855054,0.46494595616803364,200,0.39619678512577194,0.33220694484726293,200,0.602610852107107,0.16567418297987893,200,0.602610852107107,0.16567418297987893,200,0.602610852107107,0.16567418297987893,200,0.5465445982314496,0.4649459561680336,200,0.5465445982314495,0.46494595616803347,200,0.5465445982314495,0.4649459561680336,200,0.06947035809081692,0.7319284967960398,0.018047354197935874,0.06443822194436925,0.04604153355791794,0.022961270297512205,0.022961270297512205,0.022961270297512205,0.06443822194436924,0.06443822194436923,0.06443822194436924,0.43,0.57,7.12,8.55025,0.09415436971357172,0.13053898440503653,0.3852967608612073,0.5171853914359862,0.3489358109509542,0.44117603469336886,0.5783541876282814,0.6256267516141252,0.5797317801655684,0.6255343753481295,0.5787269938183691,0.625783619602794,0.4833753063725492,0.608256920415225,0.4782963283352557,0.6065355452229911,0.48164944973087265,0.6079880334486735
D,24,buyer,GeniusBOABaselineNegotiator,0.235,0.4250628094291466,200,11.335,7.582230946802746,200,0.14494076797385622,0.2840404957502657,200,0.2134109477124183,0.38979708030286897,200,0.5649614612475502,0.2797404062616889,200,0.6083934718479795,0.20600677793920522,200,0.6083934718479795,0.20600677793920522,200,0.6083934718479795,0.20600677793920522,200,0.786589052287582,0.389797080302869,200,0.7865890522875817,0.3897970803028689,200,0.7865890522875817,0.389797080302869,200,0.05891069981560072,1.0508435961253166,0.039366004292613915,0.05402311911869966,0.03877004229494591,0.02855108277163584,0.02855108277163584,0.02855108277163584,0.05402311911869967,0.054023119118699656,0.05402311911869967,0.18,0.295,10.294500000000001,12.410124999999999,0.10670154507881585,0.18446428957612457,0.1632794237793157,0.27004205113417923,0.527934476191941,0.6032410123109573,0.5805118612462093,0.6345401448531117,0.5796945529838338,0.6356266948166438,0.5782891195242822,0.6359341945618203,0.7315896950692045,0.8397729238754326,0.7333155517108804,0.8396855356113032,0.7315023068050749,0.8383181949250287
D,24,buyer,LinearTBNegotiator,0.38,0.48660447963206205,200,9.835,6.718890716651934,200,0.16867502883506347,0.25270358652537883,200,0.35653306420607456,0.46145505100751044,200,0.46353083752732926,0.3303773558092561,200,0.5681389366395421,0.20585799731736215,200,0.5681389366395421,0.20585799731736215,200,0.5681389366395421,0.20585799731736215,200,0.6434669357939257,0.4614550510075105,200,0.6434669357939256,0.4614550510075104,200,0.6434669357939256,0.4614550510075105,200,0.06743994015150213,0.9311907448080011,0.035022930253802334,0.06395440717291818,0.04578796545406834,0.028530462829459417,0.028530462829459417,0.028530462829459417,0.06395440717291818,0.06395440717291817,0.06395440717291818,0.315,0.445,8.935,10.745,0.1352238171616686,0.2050588745915033,0.29318451436947335,0.42151336024605923,0.4156572851960319,0.5091005565364323,0.5396728927471192,0.5967146720354478,0.5393401627833115,0.5942530080990487,0.5395247260833,0.5956489150637166,0.581933871587851,0.7067236159169551,0.580297643935025,0.7050918697135716,0.574911169982699,0.7068496131295654
D,24,buyer,SmartAspirationNegotiator,0.39,0.4889739025622275,200,13.17,7.343756107663452,200,0.22691825259515574,0.3217140938501505,200,0.39102604767397153,0.48815142627475727,200,0.4372854696219281,0.35052652887670577,200,0.5702030580332034,0.18611988029979865,200,0.5702030580332034,0.18611988029979865,200,0.5702030580332034,0.18611988029979865,200,0.6089739523260287,0.4881514262747572,200,0.6089739523260286,0.4881514262747571,200,0.6089739523260285,0.4881514262747572,200,0.06776832541570023,1.0177926696493547,0.044587298603486446,0.06765433601789411,0.048580498368682154,0.025794899376828762,0.025794899376828762,0.025794899376828762,0.0676543360178941,0.06765433601789408,0.0676543360178941,0.325,0.46,12.189874999999999,14.185,0.1834898356401385,0.27244919021530184,0.32114379084967326,0.4559167147251058,0.3905998692790953,0.4839710699647604,0.5452064409735546,0.5963253692613831,0.5441688888665195,0.5960976908963327,0.5435253837675859,0.5944533697309139,0.5440832852748945,0.6738646193771628,0.5439584955305654,0.6738646193771626,0.5390916955017301,0.6738646193771626
D,24,seller,BoulwareTBNegotiator,0.27,0.44507353579077985,200,11.7,7.5734261678317,200,0.1788655805459439,0.3085785413836343,200,0.2483520761245675,0.4134028840972516,200,0.53987131135121,0.29671176252809744,200,0.6417667257556252,0.14577705044001685,200,0.6417667257556252,0.14577705044001685,200,0.6417667257556252,0.14577705044001685,200,0.7516479238754328,0.4134028840972517,200,0.7516479238754326,0.4134028840972516,200,0.7516479238754326,0.4134028840972517,200,0.061684044995729465,1.0496233160175308,0.042766803911640214,0.05729471661061962,0.04112215227092032,0.02020366841787182,0.02020366841787182,0.02020366841787182,0.05729471661061963,0.05729471661061962,0.05729471661061963,0.21,0.33,10.654874999999999,12.715,0.13583755046136103,0.21967821270665133,0.19326533064206078,0.3099747693194925,0.49682353938463114,0.5793338960329111,0.620977642981118,0.6603494983418747,0.62188970740595,0.6621199205173522,0.6204092735706924,0.6612600547271181,0.6950168204536717,0.8065554113802385,0.693380592800846,0.810007124663591,0.6948375624759708,0.803379307237601
D,24,seller,ConcederTBNegotiator,0.54,0.49964811738465514,200,8.06,5.444687604957506,200,0.12061562860438294,0.13086017998205332,200,0.49338811995386395,0.46730674909030945,200,0.36752232810138324,0.3342331892670374,200,0.49784153787855806,0.21379252969474352,200,0.49784153787855806,0.21379252969474352,200,0.49784153787855806,0.21379252969474352,200,0.5066118800461363,0.46730674909030945,200,0.5066118800461362,0.46730674909030934,200,0.5066118800461361,0.46730674909030945,200,0.06924769611391722,0.7545952032739278,0.01813629564790999,0.06476541115049567,0.046322356707152464,0.029630132912779175,0.029630132912779175,0.029630132912779175,0.06476541115049567,0.06476541115049565,0.06476541115049567,0.47,0.61,7.26,8.785,0.10284018466455211,0.13860448505382542,0.42858708189158023,0.5581017697520185,0.32222861379264517,0.41412668812943976,0.46744356256275904,0.5261771906662825,0.46726728274237683,0.5266204038713398,0.4678471228878518,0.5265918066587486,0.44171897227028084,0.5696915429161862,0.4417212129950019,0.5699900759323335,0.4415952157823914,0.5697811719050364
D,24,seller,GeniusBOABaselineNegotiator,0.27,0.44507353579077985,200,11.7,7.5734261678317,200,0.17909433871587851,0.3089234404885461,200,0.2483520761245675,0.4134028840972516,200,0.53987131135121,0.29671176252809744,200,0.6420902386620504,0.1450703026503475,200,0.6420902386620504,0.1450703026503475,200,0.6420902386620504,0.1450703026503475,200,0.7516479238754328,0.4134028840972517,200,0.7516479238754326,0.4134028840972516,200,0.7516479238754326,0.4134028840972517,200,0.061684044995729465,1.0496233160175308,0.04281460448883824,0.05729471661061962,0.04112215227092032,0.020105718171557718,0.020105718171557718,0.020105718171557718,0.05729471661061963,0.05729471661061962,0.05729471661061963,0.21,0.335,10.634875,12.73,0.1369410983756248,0.22112324586697427,0.19335271890618994,0.3082511534025375,0.4968939519309644,0.5817351695426658,0.6214349279276953,0.6606629662563263,0.6216865637584102,0.6612792356823852,0.6213399815491931,0.6617417910159988,0.6933828335255673,0.8066472810938101,0.693380592800846,0.8050496623894654,0.6948930639657825,0.8067346693579392
D,24,seller,LinearTBNegotiator,0.39,0.4889739025622275,200,10.36,6.7808776354936295,200,0.1732254421376394,0.25078511510687196,200,0.36651624375240294,0.46447430805058926,200,0.45636222327123205,0.332583773736144,200,0.5480991303206701,0.22635133119086356,200,0.5480991303206701,0.22635133119086356,200,0.5480991303206701,0.22635133119086356,200,0.6334837562475973,0.4644743080505893,200,0.6334837562475972,0.46447430805058915,200,0.6334837562475971,0.4644743080505893,200,0.06776832541570023,0.9397816934569345,0.03475704368049273,0.06437285485026221,0.0460937593774022,0.031370693998269694,0.031370693998269694,0.031370693998269694,0.06437285485026221,0.0643728548502622,0.06437285485026221,0.325,0.455,9.424875,11.250124999999999,0.13885531706555176,0.20816346777681663,0.3033469518935025,0.4330408977316418,0.41022831781022473,0.5014611648474765,0.5179409986158573,0.577545175534301,0.5157637599593579,0.5780185266584034,0.5161946641299883,0.579112551515671,0.5669591022683584,0.6984640522875819,0.5698411548442908,0.6953198349192617,0.5669591022683583,0.6966508073817761
D,24,seller,SmartAspirationNegotiator,0.27,0.44507353579077985,200,11.7,7.5734261678317,200,0.17835904459823143,0.3101944753879416,200,0.2712278931180315,0.4443249019118544,200,0.5233088406950943,0.31905604936813636,200,0.6281270223768649,0.1862043794902814,200,0.6281270223768649,0.1862043794902814,200,0.6281270223768649,0.1862043794902814,200,0.7287721068819687,0.44432490191185436,200,0.7287721068819686,0.4443249019118543,200,0.7287721068819686,0.44432490191185436,200,0.061684044995729465,1.0496233160175308,0.04299076093854975,0.06158028963361628,0.044218912433012625,0.025806610367145405,0.025806610367145405,0.025806610367145405,0.061580289633616274,0.06158028963361627,0.061580289633616274,0.21,0.33,10.665,12.71,0.13896982831122648,0.22277369581410994,0.21132881584006158,0.33611856016916575,0.47671284803046254,0.5663205262316773,0.6007847025596887,0.6540471831196235,0.6025813852186954,0.6523241428003458,0.6005586267677658,0.6532510504307713,0.6638814398308345,0.7886711841599385,0.6688730296039984,0.7936627739331027,0.6688730296039984,0.7886711841599384
D,36,buyer,BoulwareTBNegotiator,0.105,0.30732269063787754,200,12.735,9.487085906376883,200,0.07228866301422529,0.21968845825441197,200,0.09996948289119569,0.29068048716981754,200,0.6464876813557165,0.20833003718599571,200,0.6691271454490725,0.14692623215902034,200,0.6691271454490725,0.14692623215902034,200,0.6691271454490725,0.14692623215902034,200,0.9000305171088046,0.2906804871698176,200,0.9000305171088044,0.2906804871698175,200,0.9000305171088043,0.2906804871698176,200,0.04259275187825758,1.3148430245072897,0.03044726692170204,0.040286260152731894,0.028873070075736383,0.02036293687839113,0.02036293687839113,0.02036293687839113,0.0402862601527319,0.04028626015273189,0.0402862601527319,0.065,0.15,11.43,14.035,0.044646740436370645,0.10391429077758552,0.06167075163398692,0.14162581699346408,0.616667717170594,0.673849740073135,0.6484510528337761,0.6895216137520137,0.6478356360871722,0.6885475153810418,0.6477610764289002,0.6880733408585986,0.8566505670895811,0.9366952614379085,0.8583741830065358,0.9366952614379085,0.8583741830065358,0.9366952614379085
D,36,buyer,ConcederTBNegotiator,0.37,0.4840158641862055,200,9.86,7.009713289572552,200,0.09049716455209536,0.12854456249558932,200,0.32857602845059597,0.438081478358988,200,0.48520898047251215,0.31223035346203776,200,0.6194527823221674,0.16041713398616242,200,0.6194527823221674,0.16041713398616242,200,0.6194527823221674,0.16041713398616242,200,0.6714239715494043,0.43808147835898803,200,0.6714239715494041,0.438081478358988,200,0.6714239715494041,0.43808147835898803,200,0.06708117635451485,0.9714966970411216,0.017815367437756677,0.06071499527573416,0.04327291924415479,0.022232680478984777,0.022232680478984777,0.022232680478984777,0.06071499527573416,0.06071499527573416,0.06071499527573416,0.305,0.44,8.85,10.795124999999999,0.0731172655949635,0.10787440227316415,0.2700975526239909,0.3886543637062669,0.4414803053009779,0.5286393466737364,0.5965914282541884,0.640581616924577,0.5963961110023431,0.6404047369214301,0.5963032019407326,0.6408628570368576,0.6114352652825837,0.7295120446462898,0.6081650507016532,0.7330489054690503,0.6098909073433295,0.7312356605632447
D,36,buyer,GeniusBOABaselineNegotiator,0.105,0.30732269063787754,200,12.735,9.487085906376883,200,0.07219062379853902,0.21939894412799593,200,0.09996948289119569,0.29068048716981754,200,0.6464876813557165,0.20833003718599571,200,0.6689884970606046,0.14738691135158088,200,0.6689884970606046,0.14738691135158088,200,0.6689884970606046,0.14738691135158088,200,0.9000305171088046,0.2906804871698176,200,0.9000305171088044,0.2906804871698175,200,0.9000305171088043,0.2906804871698176,200,0.04259275187825758,1.3148430245072897,0.030407142310902576,0.040286260152731894,0.028873070075736383,0.0204267837570693,0.0204267837570693,0.0204267837570693,0.0402862601527319,0.04028626015273189,0.0402862601527319,0.065,0.145,11.44475,14.09525,0.0432678687283737,0.10297078647635526,0.061670751633986914,0.14317241565743946,0.6178130334949253,0.6739417787493969,0.6490686754479089,0.6888701632886568,0.6487748588535337,0.6885635018631265,0.6467490357726176,0.6884497930449855,0.8567401960784315,0.9366952614379085,0.8600081699346405,0.9383292483660131,0.8567401960784313,0.9383292483660131
D,36,buyer,LinearTBNegotiator,0.24,0.42815485856705277,200,11.585,8.456377867217489,200,0.11956074586697424,0.23579980612330884,200,0.24127835447904653,0.42743468267077006,200,0.5448146834633859,0.3069277022941046,200,0.6162186035243803,0.19111238395478386,200,0.6162186035243803,0.19111238395478386,200,0.6162186035243803,0.19111238395478386,200,0.7587216455209537,0.42743468267077006,200,0.7587216455209536,0.42743468267077006,200,0.7587216455209536,0.42743468267077006,200,0.059339235962583115,1.1719941783003227,0.03268018581480391,0.05923942467564102,0.042538009286728774,0.026486825081978343,0.026486825081978343,0.026486825081978343,0.05923942467564102,0.05923942467564102,0.05923942467564102,0.185,0.3001249999999993,10.454875,12.74025,0.0878706206747405,0.15342438905709346,0.1863708669742407,0.30130222150134506,0.5018029979268026,0.5842420618719202,0.5889898446399197,0.6436483692699131,0.5902358925270702,0.6412513267745327,0.5883683655529197,0.6423024002047407,0.6988225682429836,0.8186207227989235,0.7036893682718188,0.8136291330257593,0.6988225682429834,0.8186207227989235
D,36,buyer,SmartAspirationNegotiator,0.235,0.42506280942914654,200,15.765,10.342369070476538,200,0.14606821895424837,0.2826136875607054,200,0.23628676470588236,0.4243478344997916,200,0.5483989905914344,0.30471113154104995,200,0.6184626428972387,0.1812762350074749,200,0.6184626428972387,0.1812762350074749,200,0.6184626428972387,0.1812762350074749,200,0.7637132352941179,0.42434783449979163,200,0.7637132352941177,0.42434783449979147,200,0.7637132352941177,0.42434783449979163,200,0.05891069981560071,1.433379223440522,0.03916825876634095,0.05881160934589936,0.04223080825347769,0.025123604388183333,0.025123604388183333,0.025123604388183333,0.05881160934589937,0.058811609345899345,0.05881160934589937,0.175,0.295,14.32975,17.200249999999997,0.10728085051422531,0.1867223663975394,0.17638768742791236,0.29618584198385245,0.5089716121828998,0.5914106761280175,0.5928264250164672,0.6433582473029439,0.5927982999959914,0.6425469079442544,0.5929206543076174,0.6417612337429359,0.7038141580161478,0.8236123125720877,0.6988225682429835,0.8236123125720876,0.7038141580161477,0.8186207227989235
D,36,seller,BoulwareTBNegotiator,0.13,0.337147359041329,200,13.405,9.833333475286034,200,0.08854214725105729,0.2358433475095819,200,0.12492743175701654,0.32245857272058165,200,0.6285508788032882,0.2312295709881911,200,0.6791011848726467,0.11564514600566918,200,0.6791011848726467,0.11564514600566918,200,0.6791011848726467,0.11564514600566918,200,0.8750725682429836,0.32245857272058165,200,0.8750725682429835,0.32245857272058154,200,0.8750725682429835,0.32245857272058165,200,0.046726240032102836,1.3628304892805132,0.03268622034306512,0.04469047811080191,0.0320467835406948,0.016027599522575743,0.016027599522575743,0.016027599522575743,0.04469047811080191,0.044690478110801894,0.04469047811080191,0.085,0.175,12.11475,14.810125,0.057142084775086505,0.12330062656189926,0.08163711072664359,0.16985173971549408,0.5950717550201425,0.6607347904857509,0.6623273564082282,0.6949402654500803,0.6633102653474888,0.6939351476148222,0.6625533141658306,0.6936700186630509,0.8251544297866207,0.9167675112937331,0.8284246443675509,0.9183628892733563,0.8282986471549404,0.9183651299980776
D,36,seller,ConcederTBNegotiator,0.4,0.49112730544203476,200,10.26,7.137726226074516,200,0.09903402537485582,0.13522040357390483,200,0.3585255670895809,0.44875858257769163,200,0.46370313770422056,0.32016139203263505,200,0.5458151454899265,0.21924898308577043,200,0.5458151454899265,0.21924898308577043,200,0.5458151454899265,0.21924898308577043,200,0.6414744329104194,0.44875858257769163,200,0.6414744329104193,0.4487585825776916,200,0.6414744329104191,0.44875858257769163,200,0.06806677182837215,0.9892383848752294,0.018740591807090395,0.06219476642384441,0.04437210511055858,0.03038635877080777,0.03038635877080777,0.03038635877080777,0.06219476642384441,0.0621947664238444,0.06219476642384441,0.335,0.46,9.329875,11.275,0.07943136353806228,0.1176353896337947,0.3002582360149943,0.4202720167723952,0.4191054477478619,0.5074245370472105,0.5165052180836094,0.5760183696871548,0.5152632307524431,0.5757503847617161,0.5153045321125203,0.5760163848709235,0.5797621107266437,0.7030971261053444,0.5817523728854287,0.7014995074009993,0.5765837658592848,0.7011987336601307
