run_id,seed,profile_id,n_steps,strategy_buyer,strategy_seller,agreement,agreement_outcome,rounds,u_buyer,u_seller,welfare,frontier_optimal_welfare,pareto_distance,nash_distance,kalai_distance,ks_distance,money_left_on_table,welfare_regret,nash_gap
6501,21,C,12,ConcederTBNegotiator,ConcederTBNegotiator,1,"[7, 9, 7, ""premium""]",2,0.3836235367114743,0.3861659241017668,0.7697894608132412,1.2832372164552095,0.3524876622295896,0.3605884888044795,0.3580648160686849,0.3524876622295896,0.5134477556419683,0.40011912767017993,0.5073603533607944
6502,22,C,12,ConcederTBNegotiator,ConcederTBNegotiator,0,,1,0.0010802469135802468,0.0009315943571998935,0.0020118412707801404,1.2832372164552095,0.8894640958865199,0.9023141026626023,0.9008433447181169,0.8953886813925664,1.2812253751844294,0.9984322140559969,1.2751379729032555
6503,23,C,12,ConcederTBNegotiator,ConcederTBNegotiator,1,"[7, 9, 7, ""premium""]",2,0.3836235367114743,0.3861659241017668,0.7697894608132412,1.2832372164552095,0.3524876622295896,0.3605884888044795,0.3580648160686849,0.3524876622295896,0.5134477556419683,0.40011912767017993,0.5073603533607944
6504,24,C,12,ConcederTBNegotiator,ConcederTBNegotiator,1,"[7, 9, 7, ""premium""]",2,0.3836235367114743,0.3861659241017668,0.7697894608132412,1.2832372164552095,0.3524876622295896,0.3605884888044795,0.3580648160686849,0.3524876622295896,0.5134477556419683,0.40011912767017993,0.5073603533607944
6505,25,C,12,ConcederTBNegotiator,ConcederTBNegotiator,1,"[7, 9, 7, ""premium""]",2,0.3836235367114743,0.3861659241017668,0.7697894608132412,1.2832372164552095,0.3524876622295896,0.3605884888044795,0.3580648160686849,0.3524876622295896,0.5134477556419683,0.40011912767017993,0.5073603533607944
6506,26,C,12,ConcederTBNegotiator,ConcederTBNegotiator,1,"[7, 9, 7, ""premium""]",2,0.3836235367114743,0.3861659241017668,0.7697894608132412,1.2832372164552095,0.3524876622295896,0.3605884888044795,0.3580648160686849,0.3524876622295896,0.5134477556419683,0.40011912767017993,0.5073603533607944
6507,27,C,12,ConcederTBNegotiator,ConcederTBNegotiator,1,"[7, 9, 7, ""premium""]",2,0.3836235367114743,0.3861659241017668,0.7697894608132412,1.2832372164552095,0.3524876622295896,0.3605884888044795,0.3580648160686849,0.3524876622295896,0.5134477556419683,0.40011912767017993,0.5073603533607944
6508,28,C,12,ConcederTBNegotiator,ConcederTBNegotiator,1,"[7, 9, 7, ""premium""]",2,0.3836235367114743,0.3861659241017668,0.7697894608132412,1.2832372164552095,0.3524876622295896,0.3605884888044795,0.3580648160686849,0.3524876622295896,0.5134477556419683,0.40011912767017993,0.5073603533607944
6509,29,C,12,ConcederTBNegotiator,ConcederTBNegotiator,0,,0,0.0010802469135802468,0.0009315943571998935,0.0020118412707801404,1.2832372164552095,0.8894640958865199,0.9023141026626023,0.9008433447181169,0.8953886813925664,1.2812253751844294,0.9984322140559969,1.2751379729032555
6510,30,C,12,ConcederTBNegotiator,ConcederTBNegotiator,1,"[7, 9, 7, ""premium""]",2,0.3836235367114743,0.3861659241017668,0.7697894608132412,1.2832372164552095,0.3524876622295896,0.3605884888044795,0.3580648160686849,0.3524876622295896,0.5134477556419683,0.40011912767017993,0.5073603533607944
6511,31,C,12,ConcederTBNegotiator,ConcederTBNegotiator,1,"[7, 9, 7, ""premium""]",2,0.3836235367114743,0.3861659241017668,0.7697894608132412,1.2832372164552095,0.3524876622295896,0.3605884888044795,0.3580648160686849,0.3524876622295896,0.5134477556419683,0.40011912767017993,0.5073603533607944
6512,32,C,12,ConcederTBNegotiator,ConcederTBNegotiator,1,"[7, 9, 7, ""premium""]",2,0.3836235367114743,0.3861659241017668,0.7697894608132412,1.2832372164552095,0.3524876622295896,0.3605884888044795,0.3580648160686849,0.3524876622295896,0.5134477556419683,0.40011912767017993,0.5073603533607944
6513,33,C,12,ConcederTBNegotiator,ConcederTBNegotiator,1,"[7, 9, 7, ""premium""]",2,0.3836235367114743,0.3861659241017668,0.7697894608132412,1.2832372164552095,0.3524876622295896,0.3605884888044795,0.3580648160686849,0.3524876622295896,0.5134477556419683,0.40011912767017993,0.5073603533607944
6514,34,C,12,ConcederTBNegotiator,ConcederTBNegotiator,1,"[7, 9, 7, ""premium""]",2,0.3836235367114743,0.3861659241017668,0.7697894608132412,1.2832372164552095,0.3524876622295896,0.3605884888044795,0.3580648160686849,0.3524876622295896,0.5134477556419683,0.40011912767017993,0.5073603533607944
6515,35,C,12,ConcederTBNegotiator,ConcederTBNegotiator,0,,1,0.0010802469135802468,0.0009315943571998935,0.0020118412707801404,1.2832372164552095,0.8894640958865199,0.9023141026626023,0.9008433447181169,0.8953886813925664,1.2812253751844294,0.9984322140559969,1.2751379729032555
6516,36,C,12,ConcederTBNegotiator,ConcederTBNegotiator,1,"[7, 9, 7, ""premium""]",2,0.3836235367114743,0.3861659241017668,0.7697894608132412,1.2832372164552095,0.3524876622295896,0.3605884888044795,0.3580648160686849,0.3524876622295896,0.5134477556419683,0.40011912767017993,0.5073603533607944
6517,37,C,12,ConcederTBNegotiator,ConcederTBNegotiator,1,"[7, 9, 7, ""premium""]",2,0.3836235367114743,0.3861659241017668,0.7697894608132412,1.2832372164552095,0.3524876622295896,0.3605884888044795,0.3580648160686849,0.3524876622295896,0.5134477556419683,0.40011912767017993,0.5073603533607944
6518,38,C,12,ConcederTBNegotiator,ConcederTBNegotiator,0,,0,0.0010802469135802468,0.0009315943571998935,0.0020118412707801404,1.2832372164552095,0.8894640958865199,0.9023141026626023,0.9008433447181169,0.8953886813925664,1.2812253751844294,0.9984322140559969,1.2751379729032555
6519,39,C,12,ConcederTBNegotiator,ConcederTBNegotiator,1,"[7, 9, 7, ""premium""]",2,0.3836235367114743,0.3861659241017668,0.7697894608132412,1.2832372164552095,0.3524876622295896,0.3605884888044795,0.3580648160686849,0.3524876622295896,0.5134477556419683,0.40011912767017993,0.5073603533607944
6520,0,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,1,"[7, 1, 5, ""standard""]",9,0.1876543209876543,0.8613677695458266,1.0490220905334808,1.2832372164552095,0.02790558685555733,0.5357394063583754,0.5113726393167265,0.49989563932173636,0.23421512592172866,0.18251896291530584,0.22812772364055478
6521,1,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,1,"[7, 1, 5, ""standard""]",9,0.1876543209876543,0.8613677695458266,1.0490220905334808,1.2832372164552095,0.02790558685555733,0.5357394063583754,0.5113726393167265,0.49989563932173636,0.23421512592172866,0.18251896291530584,0.22812772364055478
6522,2,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,1,"[7, 1, 5, ""standard""]",9,0.1876543209876543,0.8613677695458266,1.0490220905334808,1.2832372164552095,0.02790558685555733,0.5357394063583754,0.5113726393167265,0.49989563932173636,0.23421512592172866,0.18251896291530584,0.22812772364055478
6523,3,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,1,"[7, 1, 5, ""standard""]",9,0.1876543209876543,0.8613677695458266,1.0490220905334808,1.2832372164552095,0.02790558685555733,0.5357394063583754,0.5113726393167265,0.49989563932173636,0.23421512592172866,0.18251896291530584,0.22812772364055478
6524,4,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,1,"[7, 1, 5, ""standard""]",9,0.1876543209876543,0.8613677695458266,1.0490220905334808,1.2832372164552095,0.02790558685555733,0.5357394063583754,0.5113726393167265,0.49989563932173636,0.23421512592172866,0.18251896291530584,0.22812772364055478
6525,5,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,0,,2,0.0010802469135802468,0.0009315943571998935,0.0020118412707801404,1.2832372164552095,0.8894640958865199,0.9023141026626023,0.9008433447181169,0.8953886813925664,1.2812253751844294,0.9984322140559969,1.2751379729032555
6526,6,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,0,,0,0.0010802469135802468,0.0009315943571998935,0.0020118412707801404,1.2832372164552095,0.8894640958865199,0.9023141026626023,0.9008433447181169,0.8953886813925664,1.2812253751844294,0.9984322140559969,1.2751379729032555
6527,7,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,1,"[7, 1, 5, ""standard""]",9,0.1876543209876543,0.8613677695458266,1.0490220905334808,1.2832372164552095,0.02790558685555733,0.5357394063583754,0.5113726393167265,0.49989563932173636,0.23421512592172866,0.18251896291530584,0.22812772364055478
6528,8,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,0,,7,0.0010802469135802468,0.0009315943571998935,0.0020118412707801404,1.2832372164552095,0.8894640958865199,0.9023141026626023,0.9008433447181169,0.8953886813925664,1.2812253751844294,0.9984322140559969,1.2751379729032555
6529,9,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,1,"[7, 1, 5, ""standard""]",9,0.1876543209876543,0.8613677695458266,1.0490220905334808,1.2832372164552095,0.02790558685555733,0.5357394063583754,0.5113726393167265,0.49989563932173636,0.23421512592172866,0.18251896291530584,0.22812772364055478
6530,10,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,1,"[7, 1, 5, ""standard""]",9,0.1876543209876543,0.8613677695458266,1.0490220905334808,1.2832372164552095,0.02790558685555733,0.5357394063583754,0.5113726393167265,0.49989563932173636,0.23421512592172866,0.18251896291530584,0.22812772364055478
6531,11,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,1,"[7, 1, 5, ""standard""]",9,0.1876543209876543,0.8613677695458266,1.0490220905334808,1.2832372164552095,0.02790558685555733,0.5357394063583754,0.5113726393167265,0.49989563932173636,0.23421512592172866,0.18251896291530584,0.22812772364055478
6532,12,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,0,,1,0.0010802469135802468,0.0009315943571998935,0.0020118412707801404,1.2832372164552095,0.8894640958865199,0.9023141026626023,0.9008433447181169,0.8953886813925664,1.2812253751844294,0.9984322140559969,1.2751379729032555
6533,13,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,1,"[7, 1, 5, ""standard""]",9,0.1876543209876543,0.8613677695458266,1.0490220905334808,1.2832372164552095,0.02790558685555733,0.5357394063583754,0.5113726393167265,0.49989563932173636,0.23421512592172866,0.18251896291530584,0.22812772364055478
6534,14,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,1,"[7, 1, 5, ""standard""]",9,0.1876543209876543,0.8613677695458266,1.0490220905334808,1.2832372164552095,0.02790558685555733,0.5357394063583754,0.5113726393167265,0.49989563932173636,0.23421512592172866,0.18251896291530584,0.22812772364055478
6535,15,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,0,,7,0.0010802469135802468,0.0009315943571998935,0.0020118412707801404,1.2832372164552095,0.8894640958865199,0.9023141026626023,0.9008433447181169,0.8953886813925664,1.2812253751844294,0.9984322140559969,1.2751379729032555
6536,16,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,1,"[7, 1, 5, ""standard""]",9,0.1876543209876543,0.8613677695458266,1.0490220905334808,1.2832372164552095,0.02790558685555733,0.5357394063583754,0.5113726393167265,0.49989563932173636,0.23421512592172866,0.18251896291530584,0.22812772364055478
6537,17,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,0,,1,0.0010802469135802468,0.0009315943571998935,0.0020118412707801404,1.2832372164552095,0.8894640958865199,0.9023141026626023,0.9008433447181169,0.8953886813925664,1.2812253751844294,0.9984322140559969,1.2751379729032555
6538,18,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,1,"[7, 1, 5, ""standard""]",9,0.1876543209876543,0.8613677695458266,1.0490220905334808,1.2832372164552095,0.02790558685555733,0.5357394063583754,0.5113726393167265,0.49989563932173636,0.23421512592172866,0.18251896291530584,0.22812772364055478
6539,19,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,1,"[7, 1, 5, ""standard""]",9,0.1876543209876543,0.8613677695458266,1.0490220905334808,1.2832372164552095,0.02790558685555733,0.5357394063583754,0.5113726393167265,0.49989563932173636,0.23421512592172866,0.18251896291530584,0.22812772364055478
6540,20,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,1,"[7, 1, 5, ""standard""]",9,0.1876543209876543,0.8613677695458266,1.0490220905334808,1.2832372164552095,0.02790558685555733,0.5357394063583754,0.5113726393167265,0.49989563932173636,0.23421512592172866,0.18251896291530584,0.22812772364055478
6541,21,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,0,,3,0.0010802469135802468,0.0009315943571998935,0.0020118412707801404,1.2832372164552095,0.8894640958865199,0.9023141026626023,0.9008433447181169,0.8953886813925664,1.2812253751844294,0.9984322140559969,1.2751379729032555
6542,22,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,0,,1,0.0010802469135802468,0.0009315943571998935,0.0020118412707801404,1.2832372164552095,0.8894640958865199,0.9023141026626023,0.9008433447181169,0.8953886813925664,1.2812253751844294,0.9984322140559969,1.2751379729032555
6543,23,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,0,,5,0.0010802469135802468,0.0009315943571998935,0.0020118412707801404,1.2832372164552095,0.8894640958865199,0.9023141026626023,0.9008433447181169,0.8953886813925664,1.2812253751844294,0.9984322140559969,1.2751379729032555
6544,24,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,1,"[7, 1, 5, ""standard""]",9,0.1876543209876543,0.8613677695458266,1.0490220905334808,1.2832372164552095,0.02790558685555733,0.5357394063583754,0.5113726393167265,0.49989563932173636,0.23421512592172866,0.18251896291530584,0.22812772364055478
6545,25,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,1,"[7, 1, 5, ""standard""]",9,0.1876543209876543,0.8613677695458266,1.0490220905334808,1.2832372164552095,0.02790558685555733,0.5357394063583754,0.5113726393167265,0.49989563932173636,0.23421512592172866,0.18251896291530584,0.22812772364055478
6546,26,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,1,"[7, 1, 5, ""standard""]",9,0.1876543209876543,0.8613677695458266,1.0490220905334808,1.2832372164552095,0.02790558685555733,0.5357394063583754,0.5113726393167265,0.49989563932173636,0.23421512592172866,0.18251896291530584,0.22812772364055478
6547,27,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,1,"[7, 1, 5, ""standard""]",9,0.1876543209876543,0.8613677695458266,1.0490220905334808,1.2832372164552095,0.02790558685555733,0.5357394063583754,0.5113726393167265,0.49989563932173636,0.23421512592172866,0.18251896291530584,0.22812772364055478
6548,28,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,1,"[7, 1, 5, ""standard""]",9,0.1876543209876543,0.8613677695458266,1.0490220905334808,1.2832372164552095,0.02790558685555733,0.5357394063583754,0.5113726393167265,0.49989563932173636,0.23421512592172866,0.18251896291530584,0.22812772364055478
6549,29,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,0,,0,0.0010802469135802468,0.0009315943571998935,0.0020118412707801404,1.2832372164552095,0.8894640958865199,0.9023141026626023,0.9008433447181169,0.8953886813925664,1.2812253751844294,0.9984322140559969,1.2751379729032555
6550,30,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,1,"[7, 1, 5, ""standard""]",9,0.1876543209876543,0.8613677695458266,1.0490220905334808,1.2832372164552095,0.02790558685555733,0.5357394063583754,0.5113726393167265,0.49989563932173636,0.23421512592172866,0.18251896291530584,0.22812772364055478
6551,31,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,1,"[7, 1, 5, ""standard""]",9,0.1876543209876543,0.8613677695458266,1.0490220905334808,1.2832372164552095,0.02790558685555733,0.5357394063583754,0.5113726393167265,0.49989563932173636,0.23421512592172866,0.18251896291530584,0.22812772364055478
6552,32,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,1,"[7, 1, 5, ""standard""]",9,0.1876543209876543,0.8613677695458266,1.0490220905334808,1.2832372164552095,0.02790558685555733,0.5357394063583754,0.5113726393167265,0.49989563932173636,0.23421512592172866,0.18251896291530584,0.22812772364055478
6553,33,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,0,,4,0.0010802469135802468,0.0009315943571998935,0.0020118412707801404,1.2832372164552095,0.8894640958865199,0.9023141026626023,0.9008433447181169,0.8953886813925664,1.2812253751844294,0.9984322140559969,1.2751379729032555
6554,34,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,1,"[7, 1, 5, ""standard""]",9,0.1876543209876543,0.8613677695458266,1.0490220905334808,1.2832372164552095,0.02790558685555733,0.5357394063583754,0.5113726393167265,0.49989563932173636,0.23421512592172866,0.18251896291530584,0.22812772364055478
6555,35,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,0,,1,0.0010802469135802468,0.0009315943571998935,0.0020118412707801404,1.2832372164552095,0.8894640958865199,0.9023141026626023,0.9008433447181169,0.8953886813925664,1.2812253751844294,0.9984322140559969,1.2751379729032555
6556,36,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,1,"[7, 1, 5, ""standard""]",9,0.1876543209876543,0.8613677695458266,1.0490220905334808,1.2832372164552095,0.02790558685555733,0.5357394063583754,0.5113726393167265,0.49989563932173636,0.23421512592172866,0.18251896291530584,0.22812772364055478
6557,37,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,0,,2,0.0010802469135802468,0.0009315943571998935,0.0020118412707801404,1.2832372164552095,0.8894640958865199,0.9023141026626023,0.9008433447181169,0.8953886813925664,1.2812253751844294,0.9984322140559969,1.2751379729032555
6558,38,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,0,,0,0.0010802469135802468,0.0009315943571998935,0.0020118412707801404,1.2832372164552095,0.8894640958865199,0.9023141026626023,0.9008433447181169,0.8953886813925664,1.2812253751844294,0.9984322140559969,1.2751379729032555
6559,39,C,12,ConcederTBNegotiator,SmartAspirationNegotiator,1,"[7, 1, 5, ""standard""]",9,0.1876543209876543,0.8613677695458266,1.0490220905334808,1.2832372164552095,0.02790558685555733,0.5357394063583754,0.5113726393167265,0.49989563932173636,0.23421512592172866,0.18251896291530584,0.22812772364055478
6560,0,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,1,"[5, 1, 7, ""standard""]",9,0.22469135802469134,0.8576949321539595,1.082386290178651,1.2832372164552095,0.022368947744962845,0.5013762910027318,0.4768252088634742,0.4654077960306676,0.20085092627655854,0.15651893796486466,0.19476352399538466
6561,1,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,1,"[5, 1, 7, ""standard""]",9,0.22469135802469134,0.8576949321539595,1.082386290178651,1.2832372164552095,0.022368947744962845,0.5013762910027318,0.4768252088634742,0.4654077960306676,0.20085092627655854,0.15651893796486466,0.19476352399538466
6562,2,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,1,"[5, 1, 7, ""standard""]",9,0.22469135802469134,0.8576949321539595,1.082386290178651,1.2832372164552095,0.022368947744962845,0.5013762910027318,0.4768252088634742,0.4654077960306676,0.20085092627655854,0.15651893796486466,0.19476352399538466
6563,3,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,1,"[5, 1, 7, ""standard""]",9,0.22469135802469134,0.8576949321539595,1.082386290178651,1.2832372164552095,0.022368947744962845,0.5013762910027318,0.4768252088634742,0.4654077960306676,0.20085092627655854,0.15651893796486466,0.19476352399538466
6564,4,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,1,"[5, 1, 7, ""standard""]",9,0.22469135802469134,0.8576949321539595,1.082386290178651,1.2832372164552095,0.022368947744962845,0.5013762910027318,0.4768252088634742,0.4654077960306676,0.20085092627655854,0.15651893796486466,0.19476352399538466
6565,5,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,0,,2,0.0010802469135802468,0.0009315943571998935,0.0020118412707801404,1.2832372164552095,0.8894640958865199,0.9023141026626023,0.9008433447181169,0.8953886813925664,1.2812253751844294,0.9984322140559969,1.2751379729032555
6566,6,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,0,,0,0.0010802469135802468,0.0009315943571998935,0.0020118412707801404,1.2832372164552095,0.8894640958865199,0.9023141026626023,0.9008433447181169,0.8953886813925664,1.2812253751844294,0.9984322140559969,1.2751379729032555
6567,7,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,1,"[5, 1, 7, ""standard""]",9,0.22469135802469134,0.8576949321539595,1.082386290178651,1.2832372164552095,0.022368947744962845,0.5013762910027318,0.4768252088634742,0.4654077960306676,0.20085092627655854,0.15651893796486466,0.19476352399538466
6568,8,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,0,,7,0.0010802469135802468,0.0009315943571998935,0.0020118412707801404,1.2832372164552095,0.8894640958865199,0.9023141026626023,0.9008433447181169,0.8953886813925664,1.2812253751844294,0.9984322140559969,1.2751379729032555
6569,9,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,1,"[5, 1, 7, ""standard""]",9,0.22469135802469134,0.8576949321539595,1.082386290178651,1.2832372164552095,0.022368947744962845,0.5013762910027318,0.4768252088634742,0.4654077960306676,0.20085092627655854,0.15651893796486466,0.19476352399538466
6570,10,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,1,"[5, 1, 7, ""standard""]",9,0.22469135802469134,0.8576949321539595,1.082386290178651,1.2832372164552095,0.022368947744962845,0.5013762910027318,0.4768252088634742,0.4654077960306676,0.20085092627655854,0.15651893796486466,0.19476352399538466
6571,11,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,1,"[5, 1, 7, ""standard""]",9,0.22469135802469134,0.8576949321539595,1.082386290178651,1.2832372164552095,0.022368947744962845,0.5013762910027318,0.4768252088634742,0.4654077960306676,0.20085092627655854,0.15651893796486466,0.19476352399538466
6572,12,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,0,,1,0.0010802469135802468,0.0009315943571998935,0.0020118412707801404,1.2832372164552095,0.8894640958865199,0.9023141026626023,0.9008433447181169,0.8953886813925664,1.2812253751844294,0.9984322140559969,1.2751379729032555
6573,13,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,1,"[5, 1, 7, ""standard""]",9,0.22469135802469134,0.8576949321539595,1.082386290178651,1.2832372164552095,0.022368947744962845,0.5013762910027318,0.4768252088634742,0.4654077960306676,0.20085092627655854,0.15651893796486466,0.19476352399538466
6574,14,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,1,"[5, 1, 7, ""standard""]",9,0.22469135802469134,0.8576949321539595,1.082386290178651,1.2832372164552095,0.022368947744962845,0.5013762910027318,0.4768252088634742,0.4654077960306676,0.20085092627655854,0.15651893796486466,0.19476352399538466
6575,15,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,0,,7,0.0010802469135802468,0.0009315943571998935,0.0020118412707801404,1.2832372164552095,0.8894640958865199,0.9023141026626023,0.9008433447181169,0.8953886813925664,1.2812253751844294,0.9984322140559969,1.2751379729032555
6576,16,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,1,"[5, 1, 7, ""standard""]",9,0.22469135802469134,0.8576949321539595,1.082386290178651,1.2832372164552095,0.022368947744962845,0.5013762910027318,0.4768252088634742,0.4654077960306676,0.20085092627655854,0.15651893796486466,0.19476352399538466
6577,17,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,0,,1,0.0010802469135802468,0.0009315943571998935,0.0020118412707801404,1.2832372164552095,0.8894640958865199,0.9023141026626023,0.9008433447181169,0.8953886813925664,1.2812253751844294,0.9984322140559969,1.2751379729032555
6578,18,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,1,"[5, 1, 7, ""standard""]",9,0.22469135802469134,0.8576949321539595,1.082386290178651,1.2832372164552095,0.022368947744962845,0.5013762910027318,0.4768252088634742,0.4654077960306676,0.20085092627655854,0.15651893796486466,0.19476352399538466
6579,19,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,1,"[5, 1, 7, ""standard""]",9,0.22469135802469134,0.8576949321539595,1.082386290178651,1.2832372164552095,0.022368947744962845,0.5013762910027318,0.4768252088634742,0.4654077960306676,0.20085092627655854,0.15651893796486466,0.19476352399538466
6580,20,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,1,"[5, 1, 7, ""standard""]",9,0.22469135802469134,0.8576949321539595,1.082386290178651,1.2832372164552095,0.022368947744962845,0.5013762910027318,0.4768252088634742,0.4654077960306676,0.20085092627655854,0.15651893796486466,0.19476352399538466
6581,21,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,0,,3,0.0010802469135802468,0.0009315943571998935,0.0020118412707801404,1.2832372164552095,0.8894640958865199,0.9023141026626023,0.9008433447181169,0.8953886813925664,1.2812253751844294,0.9984322140559969,1.2751379729032555
6582,22,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,0,,1,0.0010802469135802468,0.0009315943571998935,0.0020118412707801404,1.2832372164552095,0.8894640958865199,0.9023141026626023,0.9008433447181169,0.8953886813925664,1.2812253751844294,0.9984322140559969,1.2751379729032555
6583,23,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,0,,5,0.0010802469135802468,0.0009315943571998935,0.0020118412707801404,1.2832372164552095,0.8894640958865199,0.9023141026626023,0.9008433447181169,0.8953886813925664,1.2812253751844294,0.9984322140559969,1.2751379729032555
6584,24,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,1,"[5, 1, 7, ""standard""]",9,0.22469135802469134,0.8576949321539595,1.082386290178651,1.2832372164552095,0.022368947744962845,0.5013762910027318,0.4768252088634742,0.4654077960306676,0.20085092627655854,0.15651893796486466,0.19476352399538466
6585,25,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,1,"[5, 1, 7, ""standard""]",9,0.22469135802469134,0.8576949321539595,1.082386290178651,1.2832372164552095,0.022368947744962845,0.5013762910027318,0.4768252088634742,0.4654077960306676,0.20085092627655854,0.15651893796486466,0.19476352399538466
6586,26,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,1,"[5, 1, 7, ""standard""]",9,0.22469135802469134,0.8576949321539595,1.082386290178651,1.2832372164552095,0.022368947744962845,0.5013762910027318,0.4768252088634742,0.4654077960306676,0.20085092627655854,0.15651893796486466,0.19476352399538466
6587,27,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,1,"[5, 1, 7, ""standard""]",9,0.22469135802469134,0.8576949321539595,1.082386290178651,1.2832372164552095,0.022368947744962845,0.5013762910027318,0.4768252088634742,0.4654077960306676,0.20085092627655854,0.15651893796486466,0.19476352399538466
6588,28,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,1,"[5, 1, 7, ""standard""]",9,0.22469135802469134,0.8576949321539595,1.082386290178651,1.2832372164552095,0.022368947744962845,0.5013762910027318,0.4768252088634742,0.4654077960306676,0.20085092627655854,0.15651893796486466,0.19476352399538466
6589,29,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,0,,0,0.0010802469135802468,0.0009315943571998935,0.0020118412707801404,1.2832372164552095,0.8894640958865199,0.9023141026626023,0.9008433447181169,0.8953886813925664,1.2812253751844294,0.9984322140559969,1.2751379729032555
6590,30,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,1,"[5, 1, 7, ""standard""]",9,0.22469135802469134,0.8576949321539595,1.082386290178651,1.2832372164552095,0.022368947744962845,0.5013762910027318,0.4768252088634742,0.4654077960306676,0.20085092627655854,0.15651893796486466,0.19476352399538466
6591,31,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,1,"[5, 1, 7, ""standard""]",9,0.22469135802469134,0.8576949321539595,1.082386290178651,1.2832372164552095,0.022368947744962845,0.5013762910027318,0.4768252088634742,0.4654077960306676,0.20085092627655854,0.15651893796486466,0.19476352399538466
6592,32,C,12,ConcederTBNegotiator,GeniusBOABaselineNegotiator,1,"[5, 1, 7, ""standard""]",9,0.22469135802469134,0.8576949321539595,1.082386290178651,1.2832372164552095,0.022368947744962845,0.5013762910027318,0.4768252088634742,0.4654077960306676,0.20085092627655854,0.15651893796486466,0.19476352399538466
